id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,assist,teamName,Position
2778536023,47,1,1,2,38,ajwqetklk0m22x7ifsjax5yi,1,59.5,17.7,5528088349,141,29.4,5528088347,140,58.8,5528088353,213,1.66,5528088345,56,Center,5528088351,212,8,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536025,48,50,1,2,39,ajwqetklk0m22x7ifsjax5yi,1,60.2,27.6,5528088397,233,18,5528088359,286,,5528088357,56,Center,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536031,18,7,1,2,39,335mseh7gazfrf4eu6w9htw6i,1,39.8,72.4,5528088391,233,48,5528088385,285,,5528088383,56,Back,,,,,,,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536033,19,49,1,2,41,335mseh7gazfrf4eu6w9htw6i,1,37.4,75.3,,,,,,,,,,,,,,,,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536039,20,1,1,2,42,335mseh7gazfrf4eu6w9htw6i,1,34.9,67.2,5528088417,56,Back,5528088419,140,48.5,5528088423,212,28.7,5528088421,141,30.6,5528088425,213,5.23,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536043,21,1,1,2,46,335mseh7gazfrf4eu6w9htw6i,1,57,44.6,5528088447,141,57.2,5528088449,212,8.6,5528088445,140,56.9,5528088453,213,1.58,5528088443,56,Center,,,,,,,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536045,22,1,1,2,48,335mseh7gazfrf4eu6w9htw6i,0,56.9,57.2,5528088483,286,,5528088471,213,4.44,5528088479,233,49,5528088477,236,,5528088469,212,2.3,5528088467,141,53.9,5528088463,56,Center,5528088465,140,56.3,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536047,49,74,1,2,48,ajwqetklk0m22x7ifsjax5yi,1,44.2,50.7,5528088473,56,Back,5528088475,285,,5528088485,233,22,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536053,23,1,1,2,51,335mseh7gazfrf4eu6w9htw6i,1,58.3,66.3,5528088515,141,90.5,5528088513,140,68.9,5528088519,213,0.98,5528088517,212,19.9,5528088511,56,Left,,,,,,,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536057,24,3,1,2,55,335mseh7gazfrf4eu6w9htw6i,0,71.4,88.7,5528088527,286,,5528088549,233,50,5528088525,56,Left,,,,,,,,,,,,,,,,evsrix4aokl5o7dlx9zc41h49,França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536061,50,7,1,2,55,ajwqetklk0m22x7ifsjax5yi,1,28.6,11.3,5528088541,233,24,5528088535,285,,5528088533,56,Back,,,,,,,,,,,,,,,,7ci9hj1m4rzmmu0cvyk2iy0ru,Shubham Sarangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536063,51,49,1,2,56,ajwqetklk0m22x7ifsjax5yi,1,31.7,17.4,,,,,,,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536067,52,1,1,2,56,ajwqetklk0m22x7ifsjax5yi,1,31.7,17.4,5528088557,56,Back,5528088559,140,31.4,5528088563,212,5.1,5528088561,141,24.9,5528088565,213,1.63,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536069,53,1,1,2,57,ajwqetklk0m22x7ifsjax5yi,1,31.5,25,5528088573,140,35.6,5528088571,56,Back,5528088575,141,10.7,5528088577,212,10.6,5528088579,213,5.13,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536071,54,1,1,2,59,ajwqetklk0m22x7ifsjax5yi,1,36.4,17.1,5528088589,212,4.6,5528088587,141,22.7,5528088591,213,2.16,5528088585,140,34,5528088583,56,Back,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536073,55,1,1,3,2,ajwqetklk0m22x7ifsjax5yi,1,34.1,22.8,5528088603,212,12.4,5528088599,140,39.3,5528088601,141,6.4,5528088597,56,Back,5528088605,213,5.17,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536075,56,1,1,3,4,ajwqetklk0m22x7ifsjax5yi,1,39.3,6.4,5528088611,140,43.2,5528088609,56,Back,5528088615,212,12.1,5528088613,141,23.1,5528088617,213,1.22,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536077,57,1,1,3,5,ajwqetklk0m22x7ifsjax5yi,1,43.2,23.1,5528088621,56,Back,5528088623,140,35.7,5528088625,141,23.7,5528088633,156,,5528088627,212,7.9,5528088629,213,3.09,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536081,58,1,1,3,7,ajwqetklk0m22x7ifsjax5yi,1,35.6,30,5528088651,213,1.91,5528088647,141,68.2,5528088649,212,27.5,5528088645,140,27,5528088643,56,Back,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536079,25,83,1,3,8,335mseh7gazfrf4eu6w9htw6i,0,57.6,57.3,5528088689,399,9vjotu14gqx0jhgrs12qwkezt,,,,,,,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536085,59,1,1,3,10,ajwqetklk0m22x7ifsjax5yi,1,27.6,70,5528088671,213,1.12,5528088669,212,10.9,5528088667,141,84.5,5528088665,140,32.1,5528088663,56,Back,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536087,60,1,1,3,14,ajwqetklk0m22x7ifsjax5yi,0,41.8,91.5,5528088681,141,43.3,5528088683,212,55.2,5528088679,140,84.1,5528088677,56,Center,5528088685,213,5.65,5528088675,155,,5528088713,1,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536091,26,49,1,3,24,335mseh7gazfrf4eu6w9htw6i,1,15,56.6,,,,,,,,,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778536093,27,1,1,3,26,335mseh7gazfrf4eu6w9htw6i,1,15,56.6,5528088737,212,9.5,5528088739,213,0.9,5528088911,189,,5528088735,141,67.6,5528088733,140,20.6,5528088731,56,Back,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778536097,28,1,1,3,28,335mseh7gazfrf4eu6w9htw6i,1,20.8,68.4,5528088793,213,4.67,5528088787,140,19.9,5528088789,141,34.2,5528088925,189,,5528088791,212,23.3,5528088785,56,Back,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536099,29,1,1,3,31,335mseh7gazfrf4eu6w9htw6i,0,17.9,27.3,5528088805,212,26.5,5528088803,141,7.1,5528088801,140,39.5,5528088799,56,Back,5528088807,213,5.74,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536101,61,8,1,3,32,ajwqetklk0m22x7ifsjax5yi,1,62.8,92.6,5528088811,56,Left,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536115,30,4,1,3,34,335mseh7gazfrf4eu6w9htw6i,1,31.2,6,5528088871,285,,5528088891,233,62,5528088861,13,,5528088867,152,,5528088869,265,,5528088865,56,Back,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536109,62,4,1,3,34,ajwqetklk0m22x7ifsjax5yi,0,68.8,94,5528088837,265,,5528088835,152,,5528088897,286,,5528088899,233,30,5528088833,56,Left,5528088831,13,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536147,31,1,1,3,58,335mseh7gazfrf4eu6w9htw6i,1,28.8,7.9,5528089043,213,2.31,5528089031,5,,5528089047,189,,5528089041,212,22.3,5528089037,140,14.5,5528089039,141,32.1,5528089033,152,,5528089035,56,Back,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536155,32,1,1,4,2,335mseh7gazfrf4eu6w9htw6i,0,15.7,30.3,5528089081,213,0.04,5528089079,212,45.6,5528089077,141,33.1,5528089075,140,59.1,5528089073,56,Center,5528089083,1,,5528089071,157,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778536157,63,1,1,4,4,ajwqetklk0m22x7ifsjax5yi,0,40.7,73.2,5528089103,140,67.3,5528089105,141,95.6,5528089107,212,31.8,5528089109,213,0.5,5528089101,56,Left,5528089099,3,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536165,33,44,1,4,9,335mseh7gazfrf4eu6w9htw6i,1,30.5,6.4,5528089127,233,64,5528089125,285,,5528089123,56,Back,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536159,64,44,1,4,9,ajwqetklk0m22x7ifsjax5yi,0,69.5,93.6,5528089131,233,33,5528089113,56,Left,5528089115,286,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536169,34,1,1,4,9,335mseh7gazfrf4eu6w9htw6i,0,26.8,9.5,5528089139,3,,5528089141,56,Back,5528089145,141,8,5528089143,140,23.3,5528089149,213,3.41,5528089147,212,3.8,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536163,65,61,1,4,10,ajwqetklk0m22x7ifsjax5yi,1,67.3,95.6,5528089121,56,Left,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536177,35,5,1,4,11,335mseh7gazfrf4eu6w9htw6i,1,31.1,-1.8,5528089161,56,Back,5528089163,347,,5528089165,233,66,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536167,66,5,1,4,11,ajwqetklk0m22x7ifsjax5yi,0,68.9,101.8,5528089135,56,Left,5528089137,347,,5528089173,233,35,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536179,36,1,1,4,18,335mseh7gazfrf4eu6w9htw6i,1,26.4,0,5528089219,213,0.49,5528089217,212,11.9,5528089213,140,36.4,5528089215,141,7.1,5528089209,107,,5528089211,56,Back,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536181,37,1,1,4,20,335mseh7gazfrf4eu6w9htw6i,1,36.4,7.1,5528089237,213,3.32,5528089229,56,Back,5528089235,212,9.8,5528089233,141,4.6,5528089231,140,27.2,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536185,38,1,1,4,21,335mseh7gazfrf4eu6w9htw6i,0,27.2,4.6,5528089255,213,6.22,5528089253,212,57.1,5528089245,157,,5528089251,141,0,5528089257,1,,5528089247,56,Right,5528089249,140,81.5,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536187,39,5,1,4,25,335mseh7gazfrf4eu6w9htw6i,0,81.5,-1.6,5528089273,233,67,5528089261,347,,5528089259,56,Right,,,,,,,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536189,67,5,1,4,25,ajwqetklk0m22x7ifsjax5yi,1,18.5,101.6,5528089265,347,,5528089263,56,Back,5528089267,233,39,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536193,68,1,1,4,38,ajwqetklk0m22x7ifsjax5yi,1,21.1,100,5528089315,189,,5528089301,107,,5528089311,213,5.99,5528089305,140,33.2,5528089303,56,Back,5528089307,141,96.3,5528089309,212,13.3,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536195,69,61,1,4,40,ajwqetklk0m22x7ifsjax5yi,1,33.4,96.3,5528089317,56,Back,5528089319,189,,,,,,,,,,,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536197,40,1,1,4,43,335mseh7gazfrf4eu6w9htw6i,1,44.5,18.6,5528089345,213,1.59,5528089337,56,Back,5528089339,140,44.4,5528089341,141,25.5,5528089343,212,4.7,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536199,41,61,1,4,45,335mseh7gazfrf4eu6w9htw6i,0,44.4,25.5,5528089349,56,Back,,,,,,,,,,,,,,,,,,,,,,akimhgnr5qxmokkeq1c3k8p2h,Mohammed Irshad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536203,70,1,1,4,47,ajwqetklk0m22x7ifsjax5yi,1,69.1,57,5528089369,140,71.6,5528089367,56,Center,5528089375,213,4.84,5528089371,141,26.1,5528089373,212,21.2,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536205,71,1,1,4,50,ajwqetklk0m22x7ifsjax5yi,0,73.7,31.6,5528089385,141,63.4,5528089383,140,100,5528089387,212,35.8,5528089389,213,0.65,5528089391,1,,5528089379,155,,5528089381,56,Center,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536217,42,5,1,4,52,335mseh7gazfrf4eu6w9htw6i,1,-1.1,34.8,5528089449,346,,5528089447,56,Back,5528089451,233,72,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Adinga Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536209,72,5,1,4,52,ajwqetklk0m22x7ifsjax5yi,0,101.1,65.2,5528089455,233,42,5528089413,56,Center,5528089415,346,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536221,43,1,1,5,25,335mseh7gazfrf4eu6w9htw6i,0,5.4,45.4,5528089491,1,,5528089487,212,44,5528089489,213,5.68,5528089483,140,39.9,5528089485,141,8.6,5528089493,74,,5528089479,124,,5528089481,56,Back,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2778536223,73,1,1,5,29,ajwqetklk0m22x7ifsjax5yi,0,59.2,93.5,5528089499,140,66.8,5528089497,56,Left,5528089505,213,5.61,5528089495,3,,5528089503,212,10.2,5528089501,141,84.2,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536225,44,1,1,5,30,335mseh7gazfrf4eu6w9htw6i,0,28.1,20.9,5528089515,3,,5528089523,212,22.5,5528089521,141,33.1,5528089525,213,0.38,5528089517,56,Back,5528089519,140,48,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536227,74,1,1,5,31,ajwqetklk0m22x7ifsjax5yi,1,45,69.6,5528089529,56,Center,5528089527,3,,5528089537,213,0.36,5528089533,141,76.1,5528089535,212,12.7,5528089531,140,56.3,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536229,75,49,1,5,32,ajwqetklk0m22x7ifsjax5yi,1,56.2,76.3,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536231,76,1,1,5,32,ajwqetklk0m22x7ifsjax5yi,1,56.2,76.3,5528089541,56,Back,5528089547,212,14.6,5528089549,213,2.96,5528089545,141,80.2,5528089543,140,42.5,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536233,77,1,1,5,34,ajwqetklk0m22x7ifsjax5yi,0,42.5,80.2,5528089555,140,49.3,5528089553,56,Back,5528089561,213,0.25,5528089559,212,7.4,5528089557,141,82.9,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536235,45,49,1,5,35,335mseh7gazfrf4eu6w9htw6i,1,41.8,22.7,,,,,,,,,,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536239,46,1,1,5,36,335mseh7gazfrf4eu6w9htw6i,0,42.9,24.4,5528089573,213,0.97,5528089571,212,11.9,5528089565,56,Back,5528089567,140,49.3,5528089569,141,38.8,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536237,78,8,1,5,37,ajwqetklk0m22x7ifsjax5yi,1,45.1,70.2,5528089563,56,Back,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536241,79,1,1,5,39,ajwqetklk0m22x7ifsjax5yi,1,61,71.5,5528089577,56,Center,5528089579,140,53.8,5528089581,141,67.8,5528089583,212,8,5528089585,213,3.46,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536243,80,1,1,5,39,ajwqetklk0m22x7ifsjax5yi,1,53.8,67.8,5528089597,213,0.33,5528089593,141,72,5528089595,212,8.9,5528089591,140,61.8,5528089589,56,Center,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536245,81,1,1,5,40,ajwqetklk0m22x7ifsjax5yi,1,61.8,72,5528089609,141,59.4,5528089607,140,64.9,5528089611,212,9.2,5528089613,213,5.08,5528089605,56,Center,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536247,82,49,1,5,41,ajwqetklk0m22x7ifsjax5yi,1,64.9,59.4,,,,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536253,83,1,1,5,43,ajwqetklk0m22x7ifsjax5yi,1,71.3,54.9,5528089631,56,Right,5528089635,141,3.4,5528089633,140,82.6,5528089637,212,37,5528089639,213,5.04,5528089641,1,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536255,84,1,1,5,50,ajwqetklk0m22x7ifsjax5yi,1,78.5,15.5,5528089651,140,92.8,5528089653,141,55.2,5528089645,2,,5528090185,210,13,5528089655,212,30.9,5528090187,154,,5528089647,155,,5528089649,56,Center,31g5m4lerjmoykobyt8cckxxx,Imran Khan,1,5528089657,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536257,85,44,1,5,52,ajwqetklk0m22x7ifsjax5yi,1,91.8,52,5528089665,56,Center,5528089713,233,47,5528089667,286,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC, 
2778536263,47,44,1,5,52,335mseh7gazfrf4eu6w9htw6i,0,8.2,48,5528089717,233,85,5528089709,56,Back,5528089711,285,,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2778536259,86,13,1,5,52,ajwqetklk0m22x7ifsjax5yi,1,91.6,49.8,5528089673,22,,5528090207,147,39.3,5528089675,17,,5528090205,146,95.9,5528090193,154,,5528089677,56,Center,5528090203,391,,5528090195,55,84,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,1,5528090165,15,,5528090209,230,98.8,5528090169,328,,5528090199,102,5528090211,231,49.1,5528090191,29,5528090171,153,,5528090201,103,29.1,25,5528090189,75,,,,,,,,,,,,,Jamshedpur FC, 
2778536261,87,15,1,5,56,ajwqetklk0m22x7ifsjax5yi,1,95.8,40.2,5528089859,55,86,5528089871,100,,5528089869,328,,5528089813,72,,5528089701,56,Center,5528089815,60,,5528089879,231,42.4,5528092141,101,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5528089697,22,,5528089857,133,,5528089883,233,48,5528089855,29,5528089853,78,,5528089867,108,5528089877,230,97.1,5528089873,146,,99,5528089865,103,5528089875,147,47.7,19,5528089819,82,,5528089863,102,49.9,,,Jamshedpur FC, 
2778536267,48,10,1,5,56,335mseh7gazfrf4eu6w9htw6i,1,1,52.3,5528089747,56,Back,5528089887,233,87,5528089745,94,,5528089755,14,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
