id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,teamName,Position
2780940413,571,12,2,79,14,1kqb5u8em0tj1k40607w2vtl4,1,10.8,92.9,5541167033,213,0.81,5541167049,167,,5541167031,212,7.9,5541167025,56,Back,5541167027,140,16,5541167029,141,100,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940415,572,5,2,79,14,1kqb5u8em0tj1k40607w2vtl4,0,20,101.5,5541167041,56,Back,5541167257,233,685,5541167043,347,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940449,685,5,2,79,14,12ksg0e6d70senzilsic40fzl,1,80,-1.5,5541167251,347,,5541167249,56,Right,5541167253,233,572,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940451,686,1,2,79,26,12ksg0e6d70senzilsic40fzl,1,71.6,0,5541167273,107,,5541167279,141,24.7,5541167277,140,78.9,5541167281,212,19.7,5541167275,56,Center,5541167283,213,1.17,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940455,687,1,2,79,30,12ksg0e6d70senzilsic40fzl,1,77.5,22.5,5541167303,141,2,5541167305,212,15.6,5541167307,213,4.25,5541167299,56,Right,5541167301,140,70.8,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940467,688,1,2,79,32,12ksg0e6d70senzilsic40fzl,1,71,2.2,5541167355,141,2.5,5541167357,212,10,5541167359,213,0.02,5541167353,140,80.5,5541167351,56,Right,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940465,573,45,2,79,36,1kqb5u8em0tj1k40607w2vtl4,0,19.7,91.6,5541167349,285,,5541167347,56,Back,5541167415,233,689,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940477,689,3,2,79,36,12ksg0e6d70senzilsic40fzl,1,80.3,8.4,5541167407,286,,5541167409,233,573,5541167405,56,Right,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940479,690,61,2,79,38,12ksg0e6d70senzilsic40fzl,0,89.3,15,5541167413,56,Right,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940491,574,12,2,79,39,1kqb5u8em0tj1k40607w2vtl4,1,11.9,73.1,5541167461,141,86.4,5541167463,212,9.2,5541167465,213,1.38,5541167457,56,Back,5541167459,140,13.6,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940493,575,49,2,79,41,1kqb5u8em0tj1k40607w2vtl4,1,11.4,87.5,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940501,576,1,2,79,41,1kqb5u8em0tj1k40607w2vtl4,1,11.4,87.5,5541167513,213,6.19,5541167503,157,,5541167515,1,,5541167509,141,83.6,5541167507,140,38.6,5541167511,212,28.7,5541167505,56,Back,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940503,577,1,2,79,43,1kqb5u8em0tj1k40607w2vtl4,0,38.6,83.6,5541167525,140,59.4,5541167531,213,5.53,5541167529,212,30,5541167527,141,53.3,5541167519,3,,5541167521,168,,5541167523,56,Center,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940509,691,49,2,79,45,12ksg0e6d70senzilsic40fzl,1,35.1,41.9,,,,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940519,692,1,2,79,46,12ksg0e6d70senzilsic40fzl,1,42,50.6,5541167591,56,Center,5541167599,213,0.9,5541167597,212,21.3,5541167593,140,54.7,5541167595,141,75.1,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940521,693,1,2,79,50,12ksg0e6d70senzilsic40fzl,1,63.1,80.3,5541167609,140,51.7,5541167607,56,Center,5541167611,141,58.7,5541167615,213,4.03,5541167613,212,18.9,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940529,694,1,2,79,51,12ksg0e6d70senzilsic40fzl,1,52.6,61.7,5541167655,56,Back,5541167663,213,3.45,5541167657,140,32.7,5541167659,141,51.9,5541167661,212,21.9,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940535,695,1,2,79,54,12ksg0e6d70senzilsic40fzl,0,33.2,52.8,5541167703,56,Center,5541167701,155,,5541167709,212,30.6,5541167707,141,57,5541167705,140,62.2,5541167711,213,0.09,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940541,578,1,2,79,57,1kqb5u8em0tj1k40607w2vtl4,0,31.2,26.5,5541167715,56,Right,5541167721,212,28.4,5541167719,141,19.7,5541167713,3,,5541167717,140,57.9,5541167723,213,6.12,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940551,696,1,2,79,58,12ksg0e6d70senzilsic40fzl,0,39.4,65.8,5541167771,212,31.1,5541167765,56,Center,5541167767,140,67.9,5541167769,141,53.3,5541167763,3,,5541167773,213,6.01,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940553,579,1,2,80,0,1kqb5u8em0tj1k40607w2vtl4,1,27.1,25.4,5541167833,212,9.2,5541167825,3,,5541167831,141,33.5,5541167829,140,34.1,5541167827,56,Back,5541167835,213,0.64,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940555,580,49,2,80,2,1kqb5u8em0tj1k40607w2vtl4,1,33.7,33.7,,,,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940559,581,1,2,80,2,1kqb5u8em0tj1k40607w2vtl4,1,33.7,33.7,5541167861,212,13.8,5541167855,56,Back,5541167863,213,5.05,5541167859,141,14.5,5541167857,140,38,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940561,582,61,2,80,4,1kqb5u8em0tj1k40607w2vtl4,0,37.9,14.5,5541167867,56,Back,,,,,,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940569,697,1,2,80,6,12ksg0e6d70senzilsic40fzl,0,39.4,75.9,5541167913,213,0.41,5541167915,1,,5541167911,212,43.2,5541167905,56,Left,5541167903,157,,5541167909,141,100,5541167907,140,77.1,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940567,583,5,2,80,7,1kqb5u8em0tj1k40607w2vtl4,1,23.4,-1.2,5541167921,233,698,5541167901,347,,5541167899,56,Back,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940571,698,5,2,80,7,12ksg0e6d70senzilsic40fzl,0,76.6,101.2,5541167917,56,Left,5541167919,347,,5541167925,233,583,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940619,584,18,2,80,41,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541168253,59,9,5541168249,42,,5541168283,55,585,5541168251,44,Forward,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940623,585,19,2,80,41,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541168267,42,,5541168271,145,10,5541168275,44,Forward,5541168277,55,584,5541190925,293,3,5541190923,292,9,5541168273,59,27,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940789,597,18,2,80,42,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541169283,55,598,5541169263,59,22,5541169259,42,,5541169261,44,Midfielder,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940791,598,19,2,80,42,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541169269,42,,5541190889,292,7,5541169275,59,8,5541169457,293,3,5541169279,55,597,5541169277,44,Midfielder,5541169273,145,4,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940839,599,18,2,80,43,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541169573,55,600,5541169555,44,Defender,5541169557,59,23,5541169553,42,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940841,600,19,2,80,43,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541169567,44,Defender,5541169569,55,599,5541169559,42,,5541169635,293,1,5541169565,59,4,5541169563,145,3,5541190865,292,3,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943193,700,1,2,80,44,1kqb5u8em0tj1k40607w2vtl4,0,40.1,0,5541184473,212,20.4,5541184469,140,58.3,5541184467,56,Right,5541184471,141,10,5541184475,213,0.36,5541184517,107,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940627,699,1,2,80,45,12ksg0e6d70senzilsic40fzl,0,41.5,71.1,5541168293,140,55.6,5541168289,155,,5541168295,141,20.3,5541168301,1,,5541168299,213,5.12,5541168297,212,37.6,5541168291,56,Right,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780943225,701,49,2,80,46,1kqb5u8em0tj1k40607w2vtl4,1,38.8,75.9,,,,,,,,,,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943239,702,1,2,80,47,1kqb5u8em0tj1k40607w2vtl4,1,35.4,74.6,5541184841,212,10.9,5541184839,141,65.3,5541184837,140,43.8,5541184835,56,Back,5541184843,213,5.66,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943243,703,1,2,80,48,1kqb5u8em0tj1k40607w2vtl4,1,35.2,59,5541184869,213,4.11,5541184867,212,20.3,5541184865,141,34.3,5541184861,56,Back,5541184863,140,24.3,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943251,704,1,2,80,49,1kqb5u8em0tj1k40607w2vtl4,1,29.3,29.2,5541184941,140,39.7,5541184947,213,0.18,5541184945,212,11.1,5541184939,56,Back,5541184943,141,32.2,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943253,705,1,2,80,50,1kqb5u8em0tj1k40607w2vtl4,1,34.7,32.2,5541184951,56,Back,5541184955,141,33.4,5541184959,213,3.04,5541184953,140,27.4,5541184957,212,7.7,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943267,706,1,2,80,51,1kqb5u8em0tj1k40607w2vtl4,0,27.9,38.8,5541185079,212,16,5541185073,56,Back,5541185077,141,60.8,5541185075,140,33.3,5541185081,213,1.21,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940649,700,49,2,80,52,12ksg0e6d70senzilsic40fzl,1,58.9,23.1,,,,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940657,701,1,2,80,53,12ksg0e6d70senzilsic40fzl,1,60.9,29.2,5541168433,212,24.2,5541168427,56,Center,5541168429,140,68.8,5541168431,141,62.7,5541168435,213,1.22,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940663,702,1,2,80,55,12ksg0e6d70senzilsic40fzl,1,68.4,64.8,5541168463,141,50.1,5541168461,140,64,5541168459,56,Center,5541168465,212,11,5541168467,213,4.28,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940677,703,1,2,80,56,12ksg0e6d70senzilsic40fzl,1,64,50.1,5541168531,56,Center,5541168535,141,29.5,5541168533,140,67.5,5541168539,213,4.97,5541168537,212,14.5,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940683,704,1,2,81,1,12ksg0e6d70senzilsic40fzl,1,63.1,26.5,5541168567,56,Center,5541168569,140,58.5,5541168571,141,38.3,5541168575,213,2.11,5541168573,212,9.4,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940689,705,1,2,81,2,12ksg0e6d70senzilsic40fzl,1,58.5,38.3,5541168605,140,41.5,5541168611,213,4.03,5541168607,141,5.8,5541168609,212,28.4,5541168603,56,Back,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940693,706,1,2,81,5,12ksg0e6d70senzilsic40fzl,0,41.4,3.2,5541168633,140,48.1,5541168687,236,,5541168689,233,586,5541168693,286,,5541168637,212,7.1,5541168639,213,0.16,5541168635,141,4.9,5541168631,56,Back,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940699,586,74,2,81,5,1kqb5u8em0tj1k40607w2vtl4,1,69.6,79.1,5541168673,56,Left,5541168675,285,,5541168703,233,706,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943295,707,49,2,81,6,1kqb5u8em0tj1k40607w2vtl4,1,64.6,72,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940709,587,50,2,81,11,1kqb5u8em0tj1k40607w2vtl4,1,73.5,66.1,5541189223,286,,5541189235,233,707,5541168713,56,Center,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940713,707,7,2,81,11,12ksg0e6d70senzilsic40fzl,0,26.5,33.9,5541168779,285,,5541168777,56,Back,5541189227,233,587,,,,,,,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780943323,708,61,2,81,12,1kqb5u8em0tj1k40607w2vtl4,1,69,51.3,5541185391,56,Center,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940723,588,1,2,81,15,1kqb5u8em0tj1k40607w2vtl4,1,72.5,52.5,5541168833,141,64.2,5541170463,154,,5541170461,210,15,5541168837,213,0.51,5541168835,212,16.4,5541168831,140,86.2,5541168829,56,Center,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940725,589,15,2,81,16,1kqb5u8em0tj1k40607w2vtl4,1,87.1,64.4,5541170477,103,19,5541170481,147,58.7,5541170475,102,52.2,5541171021,72,,5541168841,22,,5541170469,154,,5541171105,233,725,5541168843,64,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,5541170483,230,98.8,5541170479,146,,5541168845,56,5541170485,231,5541170433,82,,93.2,Center,51.8,5541170465,76,5541170471,55,588,5541170467,29,,,,,,,Chennaiyin FC, 
2780941043,725,10,2,81,17,12ksg0e6d70senzilsic40fzl,1,2.7,37.8,5541171017,94,,5541171117,233,589,5541171019,56,Back,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940729,708,61,2,81,21,12ksg0e6d70senzilsic40fzl,1,9,38,5541168871,56,Back,,,,,,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940735,590,1,2,81,21,1kqb5u8em0tj1k40607w2vtl4,1,96,75.2,5541168903,212,6.9,5541170531,210,15,5541168897,56,Center,5541168899,140,89.4,5541168905,213,3.16,5541170533,154,,5541168901,141,75,,,,co1a0flew05hmeteg442x7vmd,Daniel Chima Chukwu,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940737,591,15,2,81,24,1kqb5u8em0tj1k40607w2vtl4,1,87.4,72.6,5541170581,233,709,5541170561,55,590,5541170575,231,54.3,5541168915,22,,5541168917,64,,5541170569,146,91.6,5541170559,154,,5541170515,20,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,5541168919,56,Center,5541170567,103,,5541170555,78,5541170557,29,5541170571,147,65.3,19,,,5541170565,102,5541170573,230,98.9,5541170519,82,,,,,,50.9,Chennaiyin FC, 
2780940741,709,10,2,81,24,12ksg0e6d70senzilsic40fzl,1,8.4,34.7,5541170593,233,591,5541168939,56,Back,5541168937,94,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780943357,709,1,2,81,30,1kqb5u8em0tj1k40607w2vtl4,1,55.6,57.9,5541185583,212,8.4,5541185577,56,Center,5541185579,140,63.6,5541185581,141,59.1,5541185585,213,0.1,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940763,592,1,2,81,31,1kqb5u8em0tj1k40607w2vtl4,1,59.7,59.4,5541169061,212,15.4,5541169057,140,56.6,5541169059,141,37.3,5541169055,56,Center,5541169063,213,4.5,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia P C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780943393,710,1,2,81,32,1kqb5u8em0tj1k40607w2vtl4,1,52.4,33.8,5541185843,213,5.69,5541185835,56,Right,5541185837,140,70.6,5541185839,141,14.9,5541185841,212,23,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940767,593,43,2,81,33,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5541169071,56,Right,5541185865,144,1,5541169077,212,24.8,5541169079,213,5.72,5541169073,140,77.1,5541169075,141,14.9,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940771,594,1,2,81,35,1kqb5u8em0tj1k40607w2vtl4,0,77.1,14.9,5541169093,155,,5541169103,213,1,5541169099,141,48.2,5541169097,140,91,5541169095,56,Center,5541169091,2,,5541169101,212,26.9,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940777,710,12,2,81,37,12ksg0e6d70senzilsic40fzl,1,7.6,52.1,5541169143,56,Back,5541169151,213,1.72,5541169145,140,4.2,5541169153,15,,5541169149,212,24.5,5541169147,141,87.8,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940775,595,1,2,81,38,1kqb5u8em0tj1k40607w2vtl4,0,89.2,11.8,5541169127,56,Right,5541169129,140,100,5541169135,212,14.1,5541169133,141,20.3,5541169137,213,0.42,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940787,596,5,2,81,39,1kqb5u8em0tj1k40607w2vtl4,0,100.9,21.6,5541169549,233,711,5541169255,56,Center,5541169257,346,,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940837,711,5,2,81,39,12ksg0e6d70senzilsic40fzl,1,-0.9,78.4,5541169541,56,Back,5541169545,233,596,5541169543,346,,,,,,,,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940843,712,1,2,82,12,12ksg0e6d70senzilsic40fzl,1,4.4,50.9,5541169577,124,,5541169579,56,Center,5541169581,140,75.7,5541169593,74,,5541169585,212,75.4,5541169589,1,,5541169587,213,0.12,5541169583,141,64.5,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2780940847,713,1,2,82,18,12ksg0e6d70senzilsic40fzl,0,73.1,62.3,5541169605,141,42.2,5541169609,213,5.47,5541169607,212,18.7,5541169601,56,Center,5541169603,140,85.3,5541169599,3,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940845,601,52,2,82,19,1kqb5u8em0tj1k40607w2vtl4,1,10.6,46.9,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2780940849,602,1,2,82,25,1kqb5u8em0tj1k40607w2vtl4,1,12.4,45.5,5541169653,140,33.7,5541169649,123,,5541169651,56,Back,5541169659,213,0.68,5541169657,212,28.8,5541169655,141,72.3,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2780940853,603,61,2,82,28,1kqb5u8em0tj1k40607w2vtl4,1,33.3,72.6,5541169673,56,Back,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2780940855,714,83,2,82,30,12ksg0e6d70senzilsic40fzl,0,52.9,16.2,5541169725,399,18du6lik5pot8uofj1s1n0nl6,,,,,,,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC, 
2780940859,604,1,2,82,33,1kqb5u8em0tj1k40607w2vtl4,1,38.8,73.7,5541169721,213,3.83,5541169713,56,Back,5541169719,212,13.7,5541169717,141,60.9,5541169715,140,28.7,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
