id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2782048187,741,1,2,85,49,1oyc8wvt31xlmocyg7euv40bo,1,46.4,77.8,2025-03-01T13:15:43.327Z,2025-03-01T13:15:45Z,5547308057,213,2.36,5547308055,212,8,5547308053,141,86,5547308049,56,Back,5547308051,140,41,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782048251,742,1,2,85,51,1oyc8wvt31xlmocyg7euv40bo,1,41,86,2025-03-01T13:15:45.717Z,2025-03-01T13:15:49Z,5547308359,213,5.26,5547308355,141,72.4,5547308357,212,10.8,5547308353,140,46.4,5547308351,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782048315,743,1,2,85,55,1oyc8wvt31xlmocyg7euv40bo,1,48.2,73.6,2025-03-01T13:15:49.701Z,2025-03-01T13:15:53Z,5547308775,140,66,5547308779,212,47.9,5547308769,155,,5547308777,141,8.8,5547308781,213,5.11,5547308783,1,,5547308773,56,Right,5547308771,196,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782048385,744,1,2,85,59,1oyc8wvt31xlmocyg7euv40bo,1,66.1,5.5,2025-03-01T13:15:53.185Z,2025-03-01T13:15:57Z,5547309153,212,27.5,5547309145,140,90.3,5547309149,141,20.9,5547309157,213,0.39,5547309141,56,Right,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782048401,745,1,2,86,3,1oyc8wvt31xlmocyg7euv40bo,0,90.7,21.8,2025-03-01T13:15:56.871Z,2025-03-01T13:16:00Z,5547309599,233,592,5547309597,236,,5547309253,212,7.7,5547309251,141,33.1,5547309247,56,Center,5547309249,140,90.9,5547309245,155,,5547309255,213,1.54,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,5547309241,2,,5547309603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782048435,592,12,2,86,3,9xb6v8osxty9w0mel2x7dd4ru,1,5.2,75.7,2025-03-01T13:15:56.971Z,2025-03-01T13:16:01Z,5547309633,233,745,5547309497,185,,5547309499,56,Back,,,,,,,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782048445,593,6,2,86,5,9xb6v8osxty9w0mel2x7dd4ru,0,6.8,72,2025-03-01T13:15:59.418Z,2025-03-01T13:24:20Z,5547309641,56,Back,5547309689,233,746,5547309643,73,,,,,,,,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782048427,746,6,2,86,5,1oyc8wvt31xlmocyg7euv40bo,1,93.2,28,2025-03-01T13:15:59.418Z,2025-03-01T13:24:20Z,5547309655,75,,5547309669,233,593,5547309653,56,Center,,,,,,,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049149,747,1,2,86,35,1oyc8wvt31xlmocyg7euv40bo,0,99.6,0.9,2025-03-01T13:16:28.989Z,2025-03-01T13:41:25Z,5547313355,141,84.4,5547313359,213,1.55,5547313357,212,56.8,5547313343,2,,5547313353,140,100,5547313361,1,,5547313347,155,,5547313351,56,Left,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,5547313345,6,,5547313349,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049411,594,5,2,86,36,9xb6v8osxty9w0mel2x7dd4ru,1,-1,13.8,2025-03-01T13:16:29.879Z,2025-03-01T13:30:21Z,5547314779,346,,5547354305,233,748,5547314777,56,Back,,,,,,,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782049339,748,5,2,86,36,1oyc8wvt31xlmocyg7euv40bo,0,101,86.2,2025-03-01T13:16:29.879Z,2025-03-01T13:30:21Z,5547354309,233,594,5547314459,56,Left,5547314461,346,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049343,749,18,2,86,58,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T13:16:52.454Z,2025-03-01T13:16:53Z,5547314477,42,,5547314573,55,750,5547314479,44,Defender,5547314481,59,36,,,,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049353,750,19,2,86,58,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T13:16:52.455Z,2025-03-01T13:16:54Z,5547314523,292,3,5547314519,59,27,5547314517,145,3,5547314529,44,Defender,5547314527,293,1,5547314531,55,749,5547314513,42,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049693,751,18,2,86,59,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T13:16:52.798Z,2025-03-01T13:37:25Z,5547316427,55,752,5547316267,44,Forward,5547316265,42,,5547316269,59,29,,,,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049705,752,19,2,86,59,1oyc8wvt31xlmocyg7euv40bo,1,0,0,2025-03-01T13:16:52.799Z,2025-03-01T13:37:35Z,5547316343,42,,5547422367,292,6,5547421417,293,1,5547316353,55,751,5547316349,59,28,5547316351,44,Midfielder,5547316347,145,11,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049697,595,1,2,87,13,9xb6v8osxty9w0mel2x7dd4ru,0,4.9,40.7,2025-03-01T13:17:07.322Z,2025-03-01T13:17:13Z,5547316283,124,,5547316305,74,,5547316293,212,64,5547316299,1,,5547316295,213,6.16,5547316287,140,65.4,5547316285,56,Center,5547316289,141,28.9,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782049791,753,44,2,87,18,1oyc8wvt31xlmocyg7euv40bo,1,35.5,69.6,2025-03-01T13:17:12.072Z,2025-03-01T13:17:17Z,5547316777,233,596,5547316771,56,Back,5547316773,285,,,,,,,,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049715,596,44,2,87,18,9xb6v8osxty9w0mel2x7dd4ru,0,63.6,31.9,2025-03-01T13:17:12.073Z,2025-03-01T13:17:17Z,5547316799,233,753,5547316393,286,,5547316391,56,Center,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782049781,597,61,2,87,22,9xb6v8osxty9w0mel2x7dd4ru,1,25,53.7,2025-03-01T13:17:16.186Z,2025-03-01T13:17:16Z,5547316731,56,Back,,,,,,,,,,,,,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782049845,754,1,2,87,23,1oyc8wvt31xlmocyg7euv40bo,0,38,68.1,2025-03-01T13:17:16.906Z,2025-03-01T13:17:20Z,5547317023,1,,5547317015,140,87.2,5547317019,212,52.7,5547317021,213,6.09,5547317017,141,53.1,5547317011,3,,5547317013,56,Center,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049793,598,52,2,87,23,9xb6v8osxty9w0mel2x7dd4ru,1,13.6,53.6,2025-03-01T13:17:17.578Z,2025-03-01T13:17:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782049865,599,1,2,87,25,9xb6v8osxty9w0mel2x7dd4ru,1,14.7,51,2025-03-01T13:17:18.794Z,2025-03-01T13:17:21Z,5547317113,123,,5547317123,213,5.42,5547317119,141,32.5,5547317121,212,16.5,5547317115,56,Back,5547317117,140,24.9,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782049867,600,3,2,87,27,9xb6v8osxty9w0mel2x7dd4ru,0,24.5,33.2,2025-03-01T13:17:21.258Z,2025-03-01T13:17:24Z,5547317133,56,Back,5547317135,285,,5547317415,233,755,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782049909,755,7,2,87,27,1oyc8wvt31xlmocyg7euv40bo,1,74.9,67.4,2025-03-01T13:17:21.259Z,2025-03-01T13:17:25Z,5547317343,56,Center,5547317383,233,600,5547317345,286,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049917,756,49,2,87,30,1oyc8wvt31xlmocyg7euv40bo,1,77,79.9,2025-03-01T13:17:23.952Z,2025-03-01T13:17:24Z,,,,,,,,,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049977,757,4,2,87,33,1oyc8wvt31xlmocyg7euv40bo,1,78,78,2025-03-01T13:17:26.937Z,2025-03-01T13:17:37Z,5547318217,13,,5547318221,295,,5547318251,233,601,5547318227,152,,5547318225,56,Center,5547318229,286,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782049957,601,4,2,87,33,9xb6v8osxty9w0mel2x7dd4ru,0,22,22,2025-03-01T13:17:26.938Z,2025-03-01T13:25:59Z,5547317777,295,,5547318269,233,757,5547317779,56,Back,5547317775,13,,5547317783,285,,5547317781,152,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782055471,793,1,2,88,3,1oyc8wvt31xlmocyg7euv40bo,0,62.7,83.8,2025-03-01T13:17:57.065Z,2025-03-01T13:41:16Z,5547346839,212,43.3,5547346835,140,97.4,5547346837,141,49.3,5547381171,5,,5547346829,2,,5547381173,152,,5547346841,213,5.71,5547346833,56,Center,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,5547346831,155,,5547346843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782050457,602,12,2,88,4,9xb6v8osxty9w0mel2x7dd4ru,1,3.4,48.9,2025-03-01T13:17:58.593Z,2025-03-01T13:41:12Z,5547346069,141,55.8,5547346067,140,5,5547320401,56,Back,5547346073,213,1.23,5547346071,212,5,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782052311,608,12,2,88,5,9xb6v8osxty9w0mel2x7dd4ru,1,5,59.1,2025-03-01T13:17:59.577Z,2025-03-01T13:30:55Z,5547330107,212,2.9,5547330105,141,59.9,5547330109,213,0.19,5547330099,56,Back,5547330101,140,7.7,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782050635,758,16,2,88,6,1oyc8wvt31xlmocyg7euv40bo,1,95.9,40.9,2025-03-01T13:18:00.178Z,2025-03-01T13:30:49Z,5547323741,374,17:59.7,5547323733,15,,5547325119,230,99,5547325113,103,19.6,5547323739,328,,5547323745,375,28:05.9,5547323731,24,,5547325109,78,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,5547325117,136,,5547325121,231,49.5,,5547325115,458,5547321341,56,Center,,5547325111,102,51.8,5547323735,60,,,,,,,,,,,,,,,Mumbai City FC,
2782051307,603,1,2,88,59,9xb6v8osxty9w0mel2x7dd4ru,1,49.8,50.1,2025-03-01T13:18:53.561Z,2025-03-01T13:19:02Z,5547324973,213,2.68,5547324971,212,12.7,5547324965,56,Back,5547324969,141,58.4,5547324975,279,G,5547324967,140,39,5547325413,189,,,,,ar6epfwqqob8wx8tra17jxkgl,Dimitri Petratos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782051335,604,1,2,89,4,9xb6v8osxty9w0mel2x7dd4ru,0,40.1,58.5,2025-03-01T13:18:57.866Z,2025-03-01T13:18:59Z,5547325179,141,24.7,5547325175,56,Center,5547325177,140,72.2,5547325185,1,,5547325181,212,40.8,5547325173,155,,5547325221,189,,5547325183,213,5.68,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782051383,759,49,2,89,7,1oyc8wvt31xlmocyg7euv40bo,1,81.9,94.7,2025-03-01T13:19:01.427Z,2025-03-01T13:19:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782051601,760,1,2,89,12,1oyc8wvt31xlmocyg7euv40bo,1,85.3,77,2025-03-01T13:19:05.911Z,2025-03-01T13:40:52Z,5547326411,56,Left,5547326413,140,95.2,5547326417,212,11.2,5547326415,141,83.2,5547326419,213,0.39,,,,,,,,,,jewe7em2j8u4bw7xxbucebbp,Jayesh Rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782051625,761,1,2,89,15,1oyc8wvt31xlmocyg7euv40bo,0,97.3,81.8,2025-03-01T13:19:08.987Z,2025-03-01T13:39:59Z,5547326513,2,,5547326525,213,4.67,5547326519,140,97,5547326521,141,70.5,5547326515,155,,5547326517,56,Center,5547326523,212,7.7,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782051535,605,61,2,89,16,9xb6v8osxty9w0mel2x7dd4ru,1,3.8,39.1,2025-03-01T13:19:10.054Z,2025-03-01T13:38:16Z,5547326161,56,Back,,,,,,,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782051569,606,6,2,89,17,9xb6v8osxty9w0mel2x7dd4ru,0,3,36.6,2025-03-01T13:19:11.769Z,2025-03-01T13:24:20Z,5547326771,75,,5547326797,233,762,5547326769,56,Back,,,,,,,,,,,,,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782051629,762,6,2,89,17,1oyc8wvt31xlmocyg7euv40bo,1,97,63.4,2025-03-01T13:19:11.769Z,2025-03-01T13:24:20Z,5547326713,56,Center,5547326785,233,606,5547326715,73,,,,,,,,,,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782052127,763,1,2,89,43,1oyc8wvt31xlmocyg7euv40bo,0,99.4,99.5,2025-03-01T13:19:37.060Z,2025-03-01T13:19:43Z,5547329121,223,,5547329115,2,,5547329119,155,,5547329117,6,,5547329141,213,4.69,5547329133,141,0,5547329143,1,,5547329137,212,68,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,5547329129,140,97.9,5547329125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782052159,607,5,2,89,46,9xb6v8osxty9w0mel2x7dd4ru,1,1.6,100.7,2025-03-01T13:19:40.362Z,2025-03-01T13:30:21Z,5547329333,56,Back,5547329395,233,764,5547329335,347,,,,,,,,,,,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052131,764,5,2,89,46,1oyc8wvt31xlmocyg7euv40bo,0,98.4,-0.7,2025-03-01T13:19:40.362Z,2025-03-01T13:30:21Z,5547329149,347,,5547329147,56,Right,5547329425,233,607,,,,,,,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782052407,609,1,2,90,2,9xb6v8osxty9w0mel2x7dd4ru,1,5.2,100,2025-03-01T13:19:56.024Z,2025-03-01T13:19:57Z,5547330571,141,92.1,5547330573,212,24.1,5547330567,56,Back,5547330577,1,,5547330569,140,27.4,5547330575,213,6.03,5547330565,107,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052461,610,1,2,90,3,9xb6v8osxty9w0mel2x7dd4ru,1,27.5,92.1,2025-03-01T13:19:57.416Z,2025-03-01T13:20:00Z,5547330883,140,13.2,5547330881,56,Back,5547330887,212,15.3,5547330885,141,87.8,5547330889,213,3.33,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052491,611,43,2,90,6,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-03-01T13:19:59.945Z,2025-03-01T13:20:11Z,5547331041,140,7.5,5547331043,141,92.9,5547331951,144,1,5547331039,56,Back,5547331047,213,2.88,5547331045,212,4.8,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052521,612,4,2,90,9,9xb6v8osxty9w0mel2x7dd4ru,1,15.8,90.9,2025-03-01T13:20:03.032Z,2025-03-01T13:20:09Z,5547331703,285,,5547331697,294,,5547331699,56,Back,5547331701,152,,5547331695,13,,5547331807,233,765,,,,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052589,765,4,2,90,9,1oyc8wvt31xlmocyg7euv40bo,0,84.6,9.4,2025-03-01T13:20:03.033Z,2025-03-01T13:20:09Z,5547331757,294,,5547331755,13,,5547331759,56,Right,5547331763,286,,5547331839,233,612,5547331761,152,,,,,,,,2c5ua7pkk2ty91mbbyghs3w9g,Ayush Chhikara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782052847,613,1,2,90,24,9xb6v8osxty9w0mel2x7dd4ru,1,16,85.7,2025-03-01T13:20:17.800Z,2025-03-01T13:20:20Z,5547332839,5,,5547332847,141,59.6,5547332851,213,4.24,5547332849,212,20,5547332845,140,7.3,5547332841,152,,5547332843,56,Back,,,,1yu4qt00czfbr5myr0cidwmw9,Anirudh Thapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782052907,614,1,2,90,27,9xb6v8osxty9w0mel2x7dd4ru,1,8.1,59.4,2025-03-01T13:20:20.856Z,2025-03-01T13:20:24Z,5547333179,140,14.6,5547333177,56,Back,5547333185,213,4.99,5547333181,141,24.7,5547333183,212,24.6,,,,,,,,,,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,Goalkeeper
2782052943,615,1,2,90,30,9xb6v8osxty9w0mel2x7dd4ru,0,14.6,21.5,2025-03-01T13:20:24.584Z,2025-03-01T13:20:26Z,5547333347,213,6.08,5547333345,212,56.3,5547333349,1,,5547333337,157,,5547333339,56,Right,5547333343,141,4.6,5547333341,140,67.1,,,,3zl5ec82f8zebkxkfdz16e3th,Tom Aldred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782053019,766,1,2,90,35,1oyc8wvt31xlmocyg7euv40bo,1,28.4,92.1,2025-03-01T13:20:28.878Z,2025-03-01T13:20:31Z,5547333691,56,Back,5547333693,140,34.6,5547333695,141,75.7,5547333699,213,5.24,5547333697,212,12.9,5547333689,3,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053023,767,49,2,90,37,1oyc8wvt31xlmocyg7euv40bo,1,34.6,75.7,2025-03-01T13:20:31.080Z,2025-03-01T13:20:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053057,768,1,2,90,37,1oyc8wvt31xlmocyg7euv40bo,1,34.6,75.7,2025-03-01T13:20:31.408Z,2025-03-01T13:20:33Z,5547333887,212,12.5,5547333885,141,82.6,5547333889,213,2.76,5547333881,56,Back,5547333883,140,23.6,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053185,769,1,2,90,39,1oyc8wvt31xlmocyg7euv40bo,1,23.6,82.6,2025-03-01T13:20:33.142Z,2025-03-01T13:20:41Z,5547334643,141,90.6,5547334641,140,70.8,5547334645,212,49.9,5547334649,1,,5547334647,213,0.11,5547334639,56,Left,5547334637,155,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053197,770,1,2,90,47,1oyc8wvt31xlmocyg7euv40bo,1,65.7,86.3,2025-03-01T13:20:41.156Z,2025-03-01T13:20:43Z,5547334791,212,9.6,5547334785,56,Center,5547334793,213,4.25,5547334789,141,73.6,5547334787,140,61.6,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053227,771,1,2,90,49,1oyc8wvt31xlmocyg7euv40bo,1,61.7,74.2,2025-03-01T13:20:42.968Z,2025-03-01T13:20:44Z,5547334917,141,80.9,5547334919,212,7,5547334921,213,0.7,5547334915,140,66.8,5547334913,56,Left,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053221,616,70,2,90,50,9xb6v8osxty9w0mel2x7dd4ru,1,0,0,2025-03-01T13:20:43.930Z,2025-03-01T13:20:44Z,5547334883,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohun Bagan SG,
2782053271,772,1,2,90,50,1oyc8wvt31xlmocyg7euv40bo,1,66.8,80.9,2025-03-01T13:20:44.765Z,2025-03-01T13:20:47Z,5547335119,56,Center,5547335121,140,64.6,5547335123,141,73.3,5547335125,212,5.7,5547335127,213,4.29,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053297,773,1,2,90,53,1oyc8wvt31xlmocyg7euv40bo,1,63.5,87.1,2025-03-01T13:20:47.562Z,2025-03-01T13:39:50Z,5547335253,212,7,5547335251,141,77.7,5547335247,56,Center,5547335249,140,60.8,5547335255,213,4.29,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053347,774,1,2,90,55,1oyc8wvt31xlmocyg7euv40bo,1,63.3,87.2,2025-03-01T13:20:49.139Z,2025-03-01T13:20:52Z,5547335513,140,58.1,5547335511,56,Center,5547335515,141,72.7,5547335519,213,4.21,5547335517,212,11.3,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053377,775,1,2,90,58,1oyc8wvt31xlmocyg7euv40bo,1,57.4,77.3,2025-03-01T13:20:51.998Z,2025-03-01T13:20:54Z,5547335667,56,Back,5547335675,213,4.12,5547335669,140,46.9,5547335673,212,19.8,5547335671,141,53.1,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053445,776,1,2,91,0,1oyc8wvt31xlmocyg7euv40bo,1,45.4,52.7,2025-03-01T13:20:54.279Z,2025-03-01T13:20:57Z,5547336039,212,11.8,5547336037,141,68.8,5547336041,213,1.95,5547336033,140,41.2,5547336031,56,Back,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2782053501,777,1,2,91,3,1oyc8wvt31xlmocyg7euv40bo,1,41.7,70,2025-03-01T13:20:56.966Z,2025-03-01T13:21:01Z,5547336327,213,0.37,5547336325,212,20.7,5547336319,56,Left,5547336321,140,60.1,5547336323,141,81.1,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
