id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,assist,qualifier/18/value,teamName,Position
2792627643,125,1,1,23,37,1oyc8wvt31xlmocyg7euv40bo,1,43,77.3,2025-03-29T14:24:04.997Z,2025-03-29T14:24:06Z,5605301873,155,,5605301883,213,3.83,5605301877,140,33.2,5605301881,212,13.3,5605301879,141,64.8,5605301875,56,Back,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792627679,126,1,1,23,38,1oyc8wvt31xlmocyg7euv40bo,0,33.2,64.8,2025-03-29T14:24:06.051Z,2025-03-29T14:24:07Z,5605302095,140,45,5605302093,56,Back,5605302099,141,57.9,5605302107,213,5.92,5605302103,212,13.2,5605302091,3,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792627683,164,1,1,23,39,12ksg0e6d70senzilsic40fzl,1,57.8,42.5,2025-03-29T14:24:07.542Z,2025-03-29T14:24:09Z,5605302143,140,47.1,5605302145,141,39.8,5605302147,212,11.4,5605302141,56,Back,5605302149,213,3.3,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627689,165,49,1,23,41,12ksg0e6d70senzilsic40fzl,1,47,40.3,2025-03-29T14:24:08.974Z,2025-03-29T14:24:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627729,166,1,1,23,41,12ksg0e6d70senzilsic40fzl,1,46.9,40.6,2025-03-29T14:24:09.286Z,2025-03-29T14:24:12Z,5605302405,212,11.5,5605302407,213,0.98,5605302403,141,54.6,5605302399,56,Center,5605302401,140,53,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627797,167,1,1,23,44,12ksg0e6d70senzilsic40fzl,1,49.4,60.6,2025-03-29T14:24:12.766Z,2025-03-29T14:24:16Z,5605302633,212,10,5605302629,140,39.9,5605302635,213,3.13,5605302631,141,60.8,5605302627,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627811,168,1,1,23,48,12ksg0e6d70senzilsic40fzl,1,39.9,60.3,2025-03-29T14:24:16.062Z,2025-03-29T14:24:17Z,5605302765,212,17.4,5605302755,140,37.8,5605302769,213,4.59,5605302751,56,Back,5605302759,141,34.9,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627837,169,1,1,23,49,12ksg0e6d70senzilsic40fzl,1,38.3,33.4,2025-03-29T14:24:17.645Z,2025-03-29T14:24:20Z,5605302863,212,12.1,5605302861,141,15.8,5605302857,56,Back,5605302859,140,40.2,5605302865,213,4.88,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627931,170,1,1,23,52,12ksg0e6d70senzilsic40fzl,1,42.2,14.1,2025-03-29T14:24:20.366Z,2025-03-29T14:24:27Z,5605303409,212,36.1,5605303401,155,,5605303411,213,0.09,5605303405,140,76.4,5605303407,141,18.8,5605303413,1,,5605303403,56,Right,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792627975,171,1,1,23,59,12ksg0e6d70senzilsic40fzl,1,72.2,19.8,2025-03-29T14:24:26.990Z,2025-03-29T14:24:31Z,5605303761,140,64.8,5605303759,56,Center,5605303763,141,31.5,5605303765,212,11.1,5605303767,213,2.34,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628015,172,1,1,24,3,12ksg0e6d70senzilsic40fzl,1,66.3,19.7,2025-03-29T14:24:31.151Z,2025-03-29T14:24:33Z,5605304007,212,18.5,5605303999,140,82.4,5605303995,56,Right,5605304003,141,8.8,5605304011,213,5.87,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628039,173,1,1,24,5,12ksg0e6d70senzilsic40fzl,0,83.3,8.8,2025-03-29T14:24:33.094Z,2025-03-29T14:24:36Z,5605304117,212,64.2,5605304107,2,,5605304115,141,100,5605304121,213,1.4,5605304341,1,,5605304113,140,93.7,5605304109,155,,5605304111,56,Left,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628203,127,5,1,24,8,1oyc8wvt31xlmocyg7euv40bo,1,5.9,-1.4,2025-03-29T14:24:36.348Z,2025-03-29T14:56:50Z,5605304929,347,,5605304927,56,Back,5605304987,233,174,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628087,174,5,1,24,8,12ksg0e6d70senzilsic40fzl,0,94.1,101.4,2025-03-29T14:24:36.348Z,2025-03-29T14:56:51Z,5605305051,233,127,5605304363,347,,5605304361,56,Left,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628263,128,1,1,24,17,1oyc8wvt31xlmocyg7euv40bo,1,10.6,0,2025-03-29T14:24:45.187Z,2025-03-29T14:24:48Z,5605305281,56,Back,5605305279,107,,5605305289,213,0.89,5605305283,140,16.9,5605305285,141,10.6,5605305287,212,10.5,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628295,129,1,1,24,20,1oyc8wvt31xlmocyg7euv40bo,1,19.3,11.7,2025-03-29T14:24:48.451Z,2025-03-29T14:24:51Z,5605305441,140,41.4,5605305437,155,,5605305443,141,29.2,5605305439,56,Back,5605305445,212,26.1,5605305447,213,0.47,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628305,130,61,1,24,23,1oyc8wvt31xlmocyg7euv40bo,0,41.5,29.2,2025-03-29T14:24:51.395Z,2025-03-29T14:24:51Z,5605305493,56,Back,,,,,,,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628315,175,1,1,24,23,12ksg0e6d70senzilsic40fzl,1,57,75,2025-03-29T14:24:51.687Z,2025-03-29T14:24:52Z,5605305561,141,80.9,5605305557,140,63.8,5605305569,213,0.51,5605305553,56,Left,5605305565,212,8.2,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628319,176,49,1,24,24,12ksg0e6d70senzilsic40fzl,1,63.8,80.9,2025-03-29T14:24:52.672Z,2025-03-29T14:24:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628333,177,1,1,24,24,12ksg0e6d70senzilsic40fzl,1,63.5,82.1,2025-03-29T14:24:52.879Z,2025-03-29T14:24:53Z,5605305693,140,61.3,5605305691,56,Left,5605305695,141,96.6,5605305699,213,1.8,5605305697,212,10.1,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628351,178,1,1,24,25,12ksg0e6d70senzilsic40fzl,1,60.1,94.7,2025-03-29T14:24:53.839Z,2025-03-29T14:24:55Z,5605305847,140,61.1,5605305849,141,80,5605305853,213,4.82,5605305851,212,10.1,5605305845,56,Left,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628379,179,1,1,24,27,12ksg0e6d70senzilsic40fzl,1,61.2,80.3,2025-03-29T14:24:54.959Z,2025-03-29T14:24:57Z,5605305991,212,16.7,5605305985,56,Back,5605305993,213,3.32,5605305989,141,75.9,5605305987,140,45.6,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628523,180,1,1,24,28,12ksg0e6d70senzilsic40fzl,1,45.4,74.5,2025-03-29T14:24:56.872Z,2025-03-29T14:25:19Z,5605306653,140,59.6,5605306657,212,17,5605306655,141,62.6,5605307617,210,13,5605306651,56,Center,5605306659,213,5.79,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Bengaluru FC,
2792628531,181,13,1,24,36,12ksg0e6d70senzilsic40fzl,1,69.9,52.8,2025-03-29T14:25:04.656Z,2025-03-29T14:25:20Z,5605307653,102,59,5605306701,18,,5605306699,22,,5605307661,231,49.3,5605307655,103,16.7,5605306703,56,Center,5605306893,20,,5605307657,215,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,5605307645,83,,5605307647,29,5605307659,230,97.8,5605307649,55,180,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628709,131,5,1,24,37,1oyc8wvt31xlmocyg7euv40bo,1,-0.8,43,2025-03-29T14:25:04.972Z,2025-03-29T14:25:20Z,5605307693,233,182,5605307677,346,,5605307675,56,Back,,,,,,,,,,,,,,,,cam37rgi4c0zyddtt7vwwubbp,Nikos Karelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628551,182,5,1,24,37,12ksg0e6d70senzilsic40fzl,0,100.8,57,2025-03-29T14:25:04.972Z,2025-03-29T14:56:51Z,5605306793,56,Center,5605307751,233,131,5605306795,346,,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792628771,132,1,1,24,56,1oyc8wvt31xlmocyg7euv40bo,1,4.9,41.6,2025-03-29T14:25:24.179Z,2025-03-29T14:25:36Z,5605308069,212,26.5,5605308075,237,,5605308061,124,,5605308065,140,27.1,5605308067,141,23,5605308063,56,Back,5605309089,189,,5605308071,213,5.79,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2792628819,133,1,1,24,57,1oyc8wvt31xlmocyg7euv40bo,1,27.1,23,2025-03-29T14:25:25.523Z,2025-03-29T14:25:28Z,5605308331,141,13.2,5605308327,56,Back,5605308333,212,21,5605308329,140,46.1,5605308335,213,5.96,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628827,134,4,1,25,0,1oyc8wvt31xlmocyg7euv40bo,1,44.7,13.7,2025-03-29T14:25:28.472Z,2025-03-29T15:01:20Z,5605308471,13,,5605308473,56,Back,5605308527,233,183,5605308475,152,,5605308479,286,,5605308477,265,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792628817,183,4,1,25,0,12ksg0e6d70senzilsic40fzl,0,55.3,86.3,2025-03-29T14:25:28.473Z,2025-03-29T15:01:20Z,5605308489,265,,5605308487,152,,5605308567,233,134,5605308491,285,,5605308485,56,Left,5605308483,13,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629051,135,1,1,25,11,1oyc8wvt31xlmocyg7euv40bo,1,41.7,28.6,2025-03-29T14:25:39.603Z,2025-03-29T14:25:49Z,5605309503,140,33,5605310251,189,,5605309507,212,17.9,5605309497,5,,5605309505,141,51.3,5605309501,56,Back,5605309509,213,2.11,5605309499,152,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629067,136,1,1,25,12,1oyc8wvt31xlmocyg7euv40bo,1,33,51.3,2025-03-29T14:25:40.851Z,2025-03-29T14:25:42Z,5605309621,212,19.9,5605309623,213,1.25,5605309611,56,Back,5605309619,141,79.1,5605309615,140,39,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629079,137,1,1,25,14,1oyc8wvt31xlmocyg7euv40bo,1,39,79.1,2025-03-29T14:25:42.227Z,2025-03-29T14:25:43Z,5605309705,213,0.65,5605309697,56,Back,5605309699,140,48.4,5605309703,212,12.4,5605309701,141,90.2,,,,,,,,,,ds9i23kxqerve1nqc9l2vlsk,Nathan Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629097,138,1,1,25,15,1oyc8wvt31xlmocyg7euv40bo,0,48.4,90.2,2025-03-29T14:25:43.683Z,2025-03-29T14:25:44Z,5605309785,213,4.51,5605309779,140,44.7,5605309781,141,62.6,5605309777,56,Back,5605309783,212,19.2,,,,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629103,184,8,1,25,16,12ksg0e6d70senzilsic40fzl,1,58.4,37.9,2025-03-29T14:25:44.904Z,2025-03-29T14:25:45Z,5605309807,56,Center,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629117,185,49,1,25,17,12ksg0e6d70senzilsic40fzl,1,57.9,38.2,2025-03-29T14:25:45.457Z,2025-03-29T14:25:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629169,186,1,1,25,18,12ksg0e6d70senzilsic40fzl,1,48.6,33.6,2025-03-29T14:25:46.337Z,2025-03-29T14:25:48Z,5605310101,213,4.54,5605310093,56,Back,5605310097,141,5.6,5605310099,212,19.3,5605310095,140,45.5,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629217,187,1,1,25,20,12ksg0e6d70senzilsic40fzl,1,44.3,8,2025-03-29T14:25:48.008Z,2025-03-29T14:25:51Z,5605310375,213,2.27,5605310367,56,Back,5605310369,140,38,5605310373,212,10.2,5605310371,141,19.5,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629287,188,1,1,25,23,12ksg0e6d70senzilsic40fzl,1,36.7,23.7,2025-03-29T14:25:51.409Z,2025-03-29T14:25:57Z,5605310731,56,Back,5605310739,213,1.79,5605310733,140,30.5,5605310735,141,67.3,5605310737,212,30.4,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629349,189,1,1,25,29,12ksg0e6d70senzilsic40fzl,1,36,68.7,2025-03-29T14:25:57.473Z,2025-03-29T14:26:03Z,5605311069,1,,5605311061,140,78,5605311059,56,Left,5605311065,212,47.9,5605311067,213,0.4,5605311057,155,,5605311063,141,96.3,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629365,190,1,1,25,35,12ksg0e6d70senzilsic40fzl,0,80.9,94.5,2025-03-29T14:26:03.273Z,2025-03-29T14:26:04Z,5605311149,155,,5605311151,56,Center,5605311161,1,,5605311159,213,5.15,5605311147,2,,5605311153,140,94.3,5605311157,212,33.4,5605311155,141,50,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792629371,139,52,1,25,37,1oyc8wvt31xlmocyg7euv40bo,1,7.6,49.1,2025-03-29T14:26:05.075Z,2025-03-29T14:26:05Z,,,,,,,,,,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2792629447,140,1,1,25,42,1oyc8wvt31xlmocyg7euv40bo,1,12.8,43.6,2025-03-29T14:26:10.755Z,2025-03-29T14:27:31Z,5605317465,140,23.2,5605317467,141,28,5605317469,212,15.2,5605317461,123,,5605317463,56,Back,5605317471,213,5.51,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2792629507,141,1,1,25,44,1oyc8wvt31xlmocyg7euv40bo,1,29.6,27,2025-03-29T14:26:12.883Z,2025-03-29T14:26:14Z,5605311855,140,39.6,5605311861,213,0.44,5605311857,141,34.2,5605311859,212,11.6,5605311853,56,Back,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629523,142,1,1,25,46,1oyc8wvt31xlmocyg7euv40bo,1,39.6,34.2,2025-03-29T14:26:14.611Z,2025-03-29T14:26:16Z,5605311953,212,4.8,5605311951,141,41,5605311947,56,Back,5605311949,140,40.9,5605311955,213,1.28,,,,,,,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629579,143,1,1,25,48,1oyc8wvt31xlmocyg7euv40bo,1,40.9,41,2025-03-29T14:26:16.212Z,2025-03-29T14:26:21Z,5605312249,141,24.3,5605312247,140,33.5,5605312253,213,4.11,5605312251,212,13.8,5605312245,56,Back,,,,,,,,,,7t90qi8vml1rdscbbwy0wbuuh,Brandon Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629595,144,1,1,25,53,1oyc8wvt31xlmocyg7euv40bo,1,32.8,21.8,2025-03-29T14:26:21.074Z,2025-03-29T14:26:22Z,5605312333,56,Back,5605312335,140,40.2,5605312341,213,0.18,5605312339,212,7.9,5605312337,141,23.9,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629673,145,1,1,25,54,1oyc8wvt31xlmocyg7euv40bo,1,40.2,23.9,2025-03-29T14:26:22.500Z,2025-03-29T14:26:51Z,5605312791,155,,5605312801,213,6.18,5605312799,212,38.2,5605312793,56,Right,5605312803,1,,5605312795,140,76.4,5605312797,141,18.3,,,,4caacpozfluk9p6ljrkzzo8o9,Lallianzuala Chhangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629685,146,61,1,26,1,1oyc8wvt31xlmocyg7euv40bo,0,96.6,21.2,2025-03-29T14:26:29.380Z,2025-03-29T14:26:29Z,5605312851,56,Center,,,,,,,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792629709,147,5,1,26,2,1oyc8wvt31xlmocyg7euv40bo,0,101,35.7,2025-03-29T14:26:30.659Z,2025-03-29T14:56:51Z,5605313001,346,,5605312999,56,Center,5605314643,233,191,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630007,191,5,1,26,2,12ksg0e6d70senzilsic40fzl,1,-1,64.3,2025-03-29T14:26:30.659Z,2025-03-29T14:56:51Z,5605314637,233,147,5605314599,346,,5605314597,56,Back,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792630061,192,1,1,26,25,12ksg0e6d70senzilsic40fzl,0,4.4,58.4,2025-03-29T14:26:53.054Z,2025-03-29T14:26:57Z,5605314891,1,,5605314861,124,,5605314885,213,6.04,5605314899,74,,5605314875,141,33.7,5605314871,140,68.2,5605314863,155,,5605314867,56,Center,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,5605314879,212,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792630057,148,44,1,26,27,1oyc8wvt31xlmocyg7euv40bo,1,32.7,69.8,2025-03-29T14:26:55.124Z,2025-03-29T15:02:25Z,5605314837,56,Back,5605314839,285,,5605314935,233,193,,,,,,,,,,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630069,193,44,1,26,27,12ksg0e6d70senzilsic40fzl,0,67.3,30.2,2025-03-29T14:26:55.125Z,2025-03-29T15:02:25Z,5605314915,56,Center,5605314917,286,,5605314965,233,148,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792630105,149,1,1,26,28,1oyc8wvt31xlmocyg7euv40bo,1,34.3,74.7,2025-03-29T14:26:55.970Z,2025-03-29T14:26:59Z,5605315099,3,,5605315115,212,14.7,5605315119,213,5.94,5605315107,140,47.5,5605315103,56,Back,5605315111,141,67.5,,,,,,,easkhb7p76ltpwpqkntmcu6ll,Mehtab Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630139,150,1,1,26,31,1oyc8wvt31xlmocyg7euv40bo,0,51.8,62.1,2025-03-29T14:26:59.315Z,2025-03-29T14:27:01Z,5605315267,141,26.8,5605315269,212,39.7,5605315265,140,81.9,5605315271,213,5.63,5605315273,1,,5605315263,56,Center,,,,,,,380ubomb76m0img8g2dfwx7mx,Jorge Ortíz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630239,194,50,1,26,37,12ksg0e6d70senzilsic40fzl,1,9.6,83.6,2025-03-29T14:27:05.794Z,2025-03-29T14:27:12Z,5605315695,56,Back,5605315697,285,,5605315847,233,151,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2792630247,151,7,1,26,37,1oyc8wvt31xlmocyg7euv40bo,1,90.4,16.4,2025-03-29T14:27:05.795Z,2025-03-29T14:27:11Z,5605315757,56,Right,5605315759,286,,5605315755,167,,5605315787,233,194,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630293,152,5,1,26,40,1oyc8wvt31xlmocyg7euv40bo,0,101,22.8,2025-03-29T14:27:08.547Z,2025-03-29T14:56:52Z,5605316041,346,,5605317299,233,195,5605316039,56,Center,,,,,,,,,,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2792630495,195,5,1,26,40,12ksg0e6d70senzilsic40fzl,1,-1,77.2,2025-03-29T14:27:08.547Z,2025-03-29T14:56:52Z,5605317229,56,Back,5605317239,233,152,5605317233,346,,,,,,,,,,,,,,,,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792630537,196,1,1,27,0,12ksg0e6d70senzilsic40fzl,1,4.6,56.4,2025-03-29T14:27:28.228Z,2025-03-29T14:27:31Z,5605317507,141,24.4,5605317495,124,,5605317515,213,5.8,5605317503,140,44.1,5605317519,1,,5605317527,237,,5605317499,56,Back,5605317511,212,46.8,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2792630549,197,1,1,27,3,12ksg0e6d70senzilsic40fzl,1,44.3,25,2025-03-29T14:27:31.375Z,2025-03-29T14:27:32Z,5605317587,140,68.4,5605317589,141,0.8,5605317591,212,30.2,5605317585,56,Right,5605317593,213,5.71,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
