id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/15/value,teamName,Position
2795000195,60,5,1,6,4,9eqjks8amwm1ycytsoi7xld25,0,101.2,72.6,2025-04-02T14:06:25.245Z,2025-04-02T14:33:08Z,5618296255,56,Center,5618296257,346,,5618296649,233,61,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000259,61,5,1,6,4,12ksg0e6d70senzilsic40fzl,1,-1.2,27.4,2025-04-02T14:06:25.245Z,2025-04-02T14:33:07Z,5618296645,233,60,5618296621,56,Back,5618296623,346,,,,,,,,,,,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000279,62,1,1,6,28,12ksg0e6d70senzilsic40fzl,1,5,37,2025-04-02T14:06:48.880Z,2025-04-02T14:06:53Z,5618296735,212,71.4,5618296731,140,61.4,5618296743,74,,5618296737,213,0.59,5618296729,56,Left,5618296733,141,95.7,5618296727,124,,5618296739,1,,et5ztuwgv6uaiste9nxba9h3p,Gurpreet Singh Sandhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,Goalkeeper
2795000295,63,1,1,6,32,12ksg0e6d70senzilsic40fzl,1,58.3,96.8,2025-04-02T14:06:53.361Z,2025-04-02T14:08:03Z,5618296813,56,Back,5618296821,213,3.13,5618296819,212,25.6,5618296815,140,33.9,5618296817,141,97.2,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000307,64,1,1,6,35,12ksg0e6d70senzilsic40fzl,1,33.9,97.2,2025-04-02T14:06:56.056Z,2025-04-02T14:09:07Z,5618296905,212,19.4,5618296903,141,74.4,5618296901,140,22.8,5618296907,213,4.07,5618296899,56,Back,,,,,,,,,,de6woepvuggpm1z2cwz1nbmne,Suresh Singh Wangjam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000313,65,1,1,6,38,12ksg0e6d70senzilsic40fzl,1,22.8,74.4,2025-04-02T14:06:59.305Z,2025-04-02T14:07:01Z,5618296969,213,4.85,5618296967,212,26.7,5618296965,141,35.5,5618296961,56,Back,5618296963,140,26.2,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000323,66,1,1,6,40,12ksg0e6d70senzilsic40fzl,0,30.6,36,2025-04-02T14:07:01.137Z,2025-04-02T14:07:03Z,5618297017,141,14.7,5618297023,1,,5618297015,140,63,5618297019,212,37,5618297021,213,5.88,5618297013,56,Right,,,,,,,183r263z06eesonzbta557ys5,Rahul Bheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000327,62,49,1,6,43,9eqjks8amwm1ycytsoi7xld25,1,34.3,89.6,2025-04-02T14:07:03.732Z,2025-04-02T14:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000351,63,1,1,6,43,9eqjks8amwm1ycytsoi7xld25,1,34.3,89.6,2025-04-02T14:07:04.084Z,2025-04-02T14:07:09Z,5618297129,140,39.1,5618297135,213,5.42,5618297131,141,80.9,5618297127,56,Back,5618297133,212,7.8,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000363,64,1,1,6,48,9eqjks8amwm1ycytsoi7xld25,1,39.7,70.8,2025-04-02T14:07:09.172Z,2025-04-02T14:07:10Z,5618297179,213,0.09,5618297177,212,9.9,5618297175,141,72.1,5618297171,56,Back,5618297173,140,49.1,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000369,65,1,1,6,49,9eqjks8amwm1ycytsoi7xld25,1,49.1,72.1,2025-04-02T14:07:10.452Z,2025-04-02T14:07:12Z,5618297203,141,73.5,5618297201,140,41.2,5618297205,212,8.3,5618297199,56,Back,5618297207,213,3.03,,,,,,,,,,827uzczm286djuyq5m1jykr85,Iker Guarrotxena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000383,66,1,1,6,51,9eqjks8amwm1ycytsoi7xld25,1,39.1,73.2,2025-04-02T14:07:12.004Z,2025-04-02T14:07:15Z,5618297285,56,Left,5618297291,212,19.5,5618297287,140,52.9,5618297293,213,0.73,5618297289,141,92.4,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000393,67,1,1,6,54,9eqjks8amwm1ycytsoi7xld25,1,52.8,92.6,2025-04-02T14:07:15.396Z,2025-04-02T14:07:16Z,5618297337,141,85.6,5618297335,140,41.2,5618297339,212,13.1,5618297341,213,3.51,5618297333,56,Back,,,,,,,,,,9dp54x2ylvg08u109thcf7dux,Aakash Sangwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000403,68,1,1,6,56,9eqjks8amwm1ycytsoi7xld25,1,41.2,85.6,2025-04-02T14:07:16.836Z,2025-04-02T14:07:19Z,5618297419,212,21.7,5618297413,56,Left,5618297421,213,6.27,5618297417,141,85.3,5618297415,140,61.9,,,,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000409,69,1,1,6,58,9eqjks8amwm1ycytsoi7xld25,0,61.9,85.3,2025-04-02T14:07:19.252Z,2025-04-02T14:07:20Z,5618297453,140,63.9,5618297497,233,67,5618297459,213,0.37,5618297501,286,,5618297495,236,,5618297451,56,Left,5618297455,141,86.5,5618297457,212,2.3,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000415,67,74,1,6,58,12ksg0e6d70senzilsic40fzl,1,30.3,19.1,2025-04-02T14:07:19.253Z,2025-04-02T14:33:17Z,5618297489,56,Back,5618297503,233,69,5618297491,285,,,,,,,,,,,,,,,,,deyx0zxr2303hh3cru8l88u1g,Sivasakthi Narayanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000437,68,1,1,7,1,12ksg0e6d70senzilsic40fzl,1,42,22.2,2025-04-02T14:07:22.170Z,2025-04-02T14:07:23Z,5618297587,212,10.7,5618297581,56,Back,5618297585,141,32.8,5618297589,213,2.4,5618297583,140,34.5,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000443,69,1,1,7,2,12ksg0e6d70senzilsic40fzl,1,34.5,32.8,2025-04-02T14:07:23.281Z,2025-04-02T14:07:25Z,5618297623,56,Right,5618297631,213,5.8,5618297629,212,37.9,5618297625,140,66.5,5618297633,1,,5618297627,141,7,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000457,70,1,1,7,5,12ksg0e6d70senzilsic40fzl,1,68,5.9,2025-04-02T14:07:25.674Z,2025-04-02T14:07:37Z,5618297709,213,2.57,5618297703,140,62.8,5618297707,212,6.5,5618297701,56,Right,5618297705,141,11.1,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000481,71,4,1,7,10,12ksg0e6d70senzilsic40fzl,1,72.8,20.6,2025-04-02T14:07:31.274Z,2025-04-02T14:07:35Z,5618297897,286,,5618297891,56,Right,5618297895,265,,5618297913,233,70,5618297889,13,,5618297893,152,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000485,70,4,1,7,10,9eqjks8amwm1ycytsoi7xld25,0,27.2,79.4,2025-04-02T14:07:31.275Z,2025-04-02T14:07:35Z,5618297845,285,,5618297837,13,,5618297843,265,,5618297841,152,,5618297839,56,Back,5618297919,233,71,,,,,,,5hligrqwpc6qzxiyg4rfeay1h,Carl McHugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000639,72,1,1,7,52,12ksg0e6d70senzilsic40fzl,1,70.9,22.7,2025-04-02T14:08:13.506Z,2025-04-02T14:08:47Z,5618298801,2,,5618298805,155,,5618298813,141,45.4,5618298803,5,,5618298815,212,27.7,5618298811,140,92.8,5618298809,56,Center,5618299413,210,15,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,5618298807,152,,5618298817,213,0.59,1,5618299415,154,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000659,74,44,1,7,54,12ksg0e6d70senzilsic40fzl,1,90.2,45,2025-04-02T14:08:15.483Z,2025-04-02T14:08:25Z,5618298901,233,71,5618298899,286,,5618298897,56,Center,,,,,,,,,,,,,,,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2795000643,71,44,1,7,54,9eqjks8amwm1ycytsoi7xld25,0,9.8,55,2025-04-02T14:08:15.484Z,2025-04-02T14:08:26Z,5618298837,56,Back,5618298907,233,74,5618298839,285,,,,,,,,,,,,,,,,,cjlcl3qpjqrsnouucxg7xpuqd,Borja Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,
2795000641,73,15,1,7,55,12ksg0e6d70senzilsic40fzl,1,92.8,45.4,2025-04-02T14:08:16.179Z,2025-04-02T14:10:11Z,5618299433,147,49.8,5618299421,154,,5618299417,78,,5618299429,103,19,5618299431,146,99.5,5618299423,55,72,5618299277,328,,5618299273,15,,c8xdtls9ueivjll19yvp5wq1h,Pedro Capó,5618299427,102,51.4,5618299419,29,,,5618298825,56,Center,5618299271,24,5618299437,233,72,5618298823,17,,,,,,,,,,,,,Bengaluru FC,
2795000655,72,10,1,7,55,9eqjks8amwm1ycytsoi7xld25,1,1.3,49.7,2025-04-02T14:08:16.279Z,2025-04-02T14:08:47Z,5618298879,182,,5618298911,179,,5618299441,233,73,5618298909,177,,5618298881,56,Back,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795000663,73,52,1,7,59,9eqjks8amwm1ycytsoi7xld25,1,1.3,49.7,2025-04-02T14:08:19.872Z,2025-04-02T14:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
2795000679,74,1,1,8,9,9eqjks8amwm1ycytsoi7xld25,1,1.3,49.7,2025-04-02T14:08:29.847Z,2025-04-02T14:08:31Z,5618299031,213,5.67,5618299023,140,42.9,5618299051,189,,5618299025,141,4.9,5618299033,1,,5618299021,56,Back,5618299027,212,53.3,5618299019,199,,ekizuw6hg7uyaojwjusby1jbo,Hrithik Tiwari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Goa,Goalkeeper
