id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,teamName,Position
2773605091,378,1,2,48,53,28au628w8n2jhgujuwh3y5d8k,1,48.4,23.3,2025-02-08T15:10:27.621Z,2025-02-08T15:10:32Z,5501149463,213,1.64,5501149455,56,Back,5501149457,140,46.4,5501149461,212,29.9,5501149459,141,67.2,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605133,379,1,2,48,58,28au628w8n2jhgujuwh3y5d8k,1,46.6,72.4,2025-02-08T15:10:32.584Z,2025-02-08T15:10:34Z,5501149655,212,11.8,5501149649,56,Center,5501149659,213,0.07,5501149651,140,57.8,5501149653,141,73.6,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605299,380,1,2,48,59,28au628w8n2jhgujuwh3y5d8k,1,57.8,73.6,2025-02-08T15:10:33.961Z,2025-02-08T15:10:38Z,5501150543,140,57.5,5501150547,212,37.3,5501150541,56,Right,5501150551,1,,5501150549,213,4.7,5501150545,141,18.8,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605335,381,1,2,49,3,28au628w8n2jhgujuwh3y5d8k,1,57.5,18.8,2025-02-08T15:10:38.061Z,2025-02-08T15:10:39Z,5501150761,213,5.49,5501150741,56,Right,5501150757,212,12.6,5501150747,140,65.9,5501150753,141,5.6,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605461,382,1,2,49,5,28au628w8n2jhgujuwh3y5d8k,1,66.6,4.9,2025-02-08T15:10:39.577Z,2025-02-08T15:10:43Z,5501151415,141,8.5,5501151413,140,56.8,5501151411,56,Right,5501151419,213,2.91,5501151417,212,10.6,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605661,383,1,2,49,9,28au628w8n2jhgujuwh3y5d8k,1,58,9.7,2025-02-08T15:10:43.694Z,2025-02-08T15:10:49Z,5501152593,56,Center,5501152601,213,1.75,5501152597,141,31.5,5501152595,140,55.4,5501152599,212,15.1,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605691,384,1,2,49,15,28au628w8n2jhgujuwh3y5d8k,0,59.3,33.3,2025-02-08T15:10:49.565Z,2025-02-08T15:10:50Z,5501152759,212,16.7,5501152755,140,75.2,5501152757,141,32.1,5501152763,213,6.23,5501152753,56,Center,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606015,410,12,2,49,16,1kqb5u8em0tj1k40607w2vtl4,1,22.1,63.9,2025-02-08T15:10:50.504Z,2025-02-08T15:11:00Z,5501154389,56,Back,5501154393,141,85.4,5501154397,213,0.55,5501154391,140,44.9,5501154395,212,28.1,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773605863,385,1,2,49,18,28au628w8n2jhgujuwh3y5d8k,1,65.1,17.7,2025-02-08T15:10:52.491Z,2025-02-08T15:10:56Z,5501153653,140,78.3,5501153657,212,17.2,5501153651,56,Right,5501153655,141,2.6,5501153659,213,5.65,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605973,386,1,2,49,21,28au628w8n2jhgujuwh3y5d8k,1,78.4,4.4,2025-02-08T15:10:55.936Z,2025-02-08T15:10:59Z,5501154161,212,9.1,5501154167,213,1.69,5501154155,141,17.7,5501154149,56,Right,5501154153,140,77.4,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773605987,387,50,2,49,24,28au628w8n2jhgujuwh3y5d8k,1,78.2,21.4,2025-02-08T15:10:58.955Z,2025-02-08T15:11:02Z,5501154219,286,,5501154217,56,Center,5501154683,233,411,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606031,411,7,2,49,24,1kqb5u8em0tj1k40607w2vtl4,0,21.8,78.6,2025-02-08T15:10:58.956Z,2025-02-08T15:11:02Z,5501154589,233,387,5501154507,285,,5501154505,56,Back,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773606079,388,1,2,49,26,28au628w8n2jhgujuwh3y5d8k,0,91.2,24.3,2025-02-08T15:11:00.598Z,2025-02-08T15:11:01Z,5501154765,140,89.4,5501154769,212,11.7,5501154771,213,1.73,5501154767,141,41.3,5501154763,56,Center,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606185,412,12,2,49,29,1kqb5u8em0tj1k40607w2vtl4,1,12.3,66.4,2025-02-08T15:11:03.737Z,2025-02-08T15:11:05Z,5501155259,212,19.1,5501155255,141,74.8,5501155251,56,Back,5501155263,213,0.3,5501155253,140,29.7,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773606811,413,12,2,49,31,1kqb5u8em0tj1k40607w2vtl4,1,26.6,74.1,2025-02-08T15:11:05.240Z,2025-02-08T15:11:24Z,5501158485,213,5.84,5501158477,56,Center,5501158481,141,50.6,5501158479,140,59,5501158483,212,37.6,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773606427,389,1,2,49,36,28au628w8n2jhgujuwh3y5d8k,1,36.8,71.5,2025-02-08T15:11:11.099Z,2025-02-08T15:11:14Z,5501156511,56,Center,5501156527,213,0.01,5501156519,140,53.6,5501156521,141,71.8,5501156525,212,17.6,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606621,390,1,2,49,39,28au628w8n2jhgujuwh3y5d8k,1,56.1,72.1,2025-02-08T15:11:13.900Z,2025-02-08T15:11:19Z,5501157523,196,,5501157533,213,5.15,5501157535,1,,5501157525,56,Right,5501157527,140,75.8,5501157521,155,,5501157531,212,48.7,5501157529,141,7.3,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606747,391,1,2,49,45,28au628w8n2jhgujuwh3y5d8k,1,77.3,7.7,2025-02-08T15:11:19.145Z,2025-02-08T15:11:22Z,5501158213,212,24.1,5501158209,140,95.9,5501158207,56,Center,5501158211,141,28.5,5501158215,213,0.63,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606755,392,50,2,49,48,28au628w8n2jhgujuwh3y5d8k,1,95.8,28.6,2025-02-08T15:11:22.509Z,2025-02-08T15:11:28Z,5501158263,286,,5501158257,56,Center,5501158731,233,414,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606849,414,7,2,49,48,1kqb5u8em0tj1k40607w2vtl4,1,4.2,71.4,2025-02-08T15:11:22.510Z,2025-02-08T15:11:27Z,5501158659,56,Back,5501158661,285,,5501158657,167,,5501158701,233,392,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773606791,393,6,2,49,49,28au628w8n2jhgujuwh3y5d8k,1,95.6,29.2,2025-02-08T15:11:23.620Z,2025-02-08T15:42:32Z,5501158625,75,,5501159287,233,415,5501158623,56,Center,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773606853,415,6,2,49,49,1kqb5u8em0tj1k40607w2vtl4,0,4.4,70.8,2025-02-08T15:11:23.620Z,2025-02-08T15:42:32Z,5501159227,56,Back,5501159405,233,393,5501159231,73,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773607691,394,40,2,50,11,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-02-08T15:11:46.032Z,2025-02-08T15:11:46Z,5501162901,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",5501162907,130,2,5501162915,194,5yau328orkeysj2rs0wyms73d,5501162911,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5501162899,30,"d18hxamo4wksojpx0f2zjy63u, 369ef7pxl6ckbg088w9zi36ne, eeires5yhj68qhrd20r15s8dm, b9kf9cu52au3odus91nzktc2y, 5ygjbmzm0l7t0bgv55bvthlyi, dgiqagc8iygqc0a1f3gj03q0a, 7i3zwc7zfo75m8xu49e4faqz8, 5yau328orkeysj2rs0wyms73d, 2sqyhih507ep3hv7iwg2gluc5, yuw4a34cpasw5e4vqsg6ex1x, 5brj4wwxu99bicq7xhzs6zvmx, irrbg32cem9i7s93x1u4m39w, 5v3uwywml338auid2883s5990, 1ai400ynp7h18m2abw15lbnro, 8bz6754ot1g7gd2k90qfqnuy2, 1hqbyv7h0jhjjf1xlwrhdh1w5, a46nb8nifruibgamjyq2tb4ve, 2haf9lri7plf00nrxt5fsyzmx, 6bgcubncyevstsj12znvexbhm",5501162903,59,"13, 12, 3, 6, 5, 29, 82, 21, 7, 9, 22, 88, 85, 84, 28, 24, 14, 11, 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773607951,395,1,2,50,15,28au628w8n2jhgujuwh3y5d8k,1,99.5,0.5,2025-02-08T15:11:49.273Z,2025-02-08T15:14:48Z,5501164229,212,24.4,5501164215,2,,5501164217,6,,5501164221,223,,5501164231,213,1.68,5501196245,210,15,5501164227,141,36.1,5501196247,154,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,1,5501164225,140,5501164223,56,5501164219,155,,,,,,,,96.9,Center,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773607999,397,15,2,50,18,28au628w8n2jhgujuwh3y5d8k,1,96.9,36.1,2025-02-08T15:11:53.111Z,2025-02-08T15:14:49Z,5501194959,82,,5501196327,146,98.8,5501196293,154,,5501196295,55,395,5501196289,80,,5501196415,233,416,5501196291,29,,5501164435,62,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,5501196301,103,5501196311,328,5501194955,20,,5501196303,108,,5501196299,102,46.7,19,,5501164437,56,Center,5501196321,100,,5501196331,147,42.4,,5501196333,230,99.3,5501196335,231,46.8,5501196287,25,East Bengal FC, 
2773608013,416,10,2,50,19,1kqb5u8em0tj1k40607w2vtl4,1,1.2,57.6,2025-02-08T15:11:53.211Z,2025-02-08T15:14:50Z,5501165583,94,,5501164525,56,Back,5501196585,233,397,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773607963,396,43,2,50,20,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-02-08T15:11:54.157Z,2025-02-08T15:11:57Z,5501164285,56,Center,5501164283,94,0,5501164727,144,10,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773608205,417,12,2,50,20,1kqb5u8em0tj1k40607w2vtl4,1,8.7,66,2025-02-08T15:11:54.755Z,2025-02-08T15:12:22Z,5501165533,141,100,5501165535,212,45.2,5501165537,213,0.57,5501169475,167,,5501165531,140,45,5501165529,56,Back,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773608171,398,5,2,50,21,28au628w8n2jhgujuwh3y5d8k,1,49.3,-2,2025-02-08T15:11:55.499Z,2025-02-08T16:38:17Z,5501165343,347,,5501167935,233,418,5501165339,56,Back,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773608541,418,5,2,50,21,1kqb5u8em0tj1k40607w2vtl4,0,50.7,102,2025-02-08T15:11:55.499Z,2025-02-08T16:38:17Z,5501167329,347,,5501167325,56,Left,5501167971,233,398,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773608951,399,1,2,50,36,28au628w8n2jhgujuwh3y5d8k,1,47.1,0,2025-02-08T15:12:10.940Z,2025-02-08T15:12:22Z,5501169383,107,,5501169393,213,1.68,5501169385,56,Back,5501169391,212,13.1,5501169387,140,45.8,5501169389,141,17.1,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609029,400,1,2,50,47,28au628w8n2jhgujuwh3y5d8k,1,44.4,14,2025-02-08T15:12:21.929Z,2025-02-08T15:12:24Z,5501169833,140,57.8,5501169835,141,3.7,5501169837,212,15.7,5501169839,213,5.82,5501169831,56,Right,,,,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609199,401,1,2,50,50,28au628w8n2jhgujuwh3y5d8k,1,60.6,3.2,2025-02-08T15:12:24.342Z,2025-02-08T15:12:29Z,5501170693,56,Right,5501170695,140,57.1,5501170701,213,1.96,5501170697,141,16.5,5501170699,212,9.8,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609337,402,1,2,50,54,28au628w8n2jhgujuwh3y5d8k,1,60.4,5.9,2025-02-08T15:12:29.022Z,2025-02-08T15:12:33Z,5501171397,56,Right,5501171401,141,16.8,5501171405,213,1.6,5501171403,212,7.4,5501171399,140,60.2,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609535,403,1,2,50,59,28au628w8n2jhgujuwh3y5d8k,1,63.6,2.9,2025-02-08T15:12:33.279Z,2025-02-08T15:12:39Z,5501172273,56,Back,5501172277,141,3.4,5501172285,213,3.12,5501172283,212,16.2,5501172275,140,48.2,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609659,404,1,2,51,4,28au628w8n2jhgujuwh3y5d8k,1,47.2,5.8,2025-02-08T15:12:39.118Z,2025-02-08T15:12:42Z,5501172915,140,49.5,5501172923,213,1.35,5501172917,141,21.5,5501172921,212,10.9,5501172909,56,Back,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609755,405,1,2,51,7,28au628w8n2jhgujuwh3y5d8k,1,46.9,21.2,2025-02-08T15:12:41.889Z,2025-02-08T15:12:44Z,5501173373,141,7.6,5501173377,212,9.3,5501173383,213,4.69,5501173371,140,46.7,5501173369,56,Back,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609831,406,1,2,51,9,28au628w8n2jhgujuwh3y5d8k,1,46,9.4,2025-02-08T15:12:43.939Z,2025-02-08T15:12:46Z,5501173751,56,Back,5501173761,212,7.3,5501173765,213,1.57,5501173753,140,46,5501173757,141,20.1,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773609971,407,1,2,51,11,28au628w8n2jhgujuwh3y5d8k,1,47.4,25.9,2025-02-08T15:12:46.084Z,2025-02-08T15:12:49Z,5501174395,141,58.8,5501174393,140,63.5,5501174391,56,Center,5501174399,213,0.92,5501174397,212,28,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610125,408,1,2,51,15,28au628w8n2jhgujuwh3y5d8k,1,57.2,54.2,2025-02-08T15:12:49.150Z,2025-02-08T15:12:53Z,5501175181,56,Left,5501175189,213,1.93,5501175185,141,80.6,5501175183,140,50.8,5501175187,212,19.2,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610145,409,61,2,51,19,28au628w8n2jhgujuwh3y5d8k,0,55.9,84.4,2025-02-08T15:12:53.363Z,2025-02-08T16:30:19Z,5501175281,56,Left,,,,,,,,,,,,,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610211,419,49,2,51,21,1kqb5u8em0tj1k40607w2vtl4,1,41.2,11.7,2025-02-08T15:12:56.012Z,2025-02-08T15:12:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773610261,420,61,2,51,23,1kqb5u8em0tj1k40607w2vtl4,0,57,5.2,2025-02-08T15:12:57.212Z,2025-02-08T15:12:57Z,5501175959,56,Right,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773610533,410,5,2,51,24,28au628w8n2jhgujuwh3y5d8k,1,43.7,101.7,2025-02-08T15:12:58.172Z,2025-02-08T16:38:18Z,5501177313,347,,5501177311,56,Back,5501177347,233,421,,,,,,,,,,,,,,,,2sqyhih507ep3hv7iwg2gluc5,Richard Celis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610311,421,5,2,51,24,1kqb5u8em0tj1k40607w2vtl4,0,56.3,-1.7,2025-02-08T15:12:58.172Z,2025-02-08T16:38:18Z,5501177407,233,410,5501176169,347,,5501176167,56,Right,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773610589,411,1,2,51,31,28au628w8n2jhgujuwh3y5d8k,1,54.4,100,2025-02-08T15:13:05.540Z,2025-02-08T15:13:07Z,5501177621,56,Back,5501177629,213,3.85,5501177627,212,10.4,5501177625,141,91.4,5501177623,140,46.9,5501177619,107,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610671,412,1,2,51,33,28au628w8n2jhgujuwh3y5d8k,1,46.9,91.4,2025-02-08T15:13:07.292Z,2025-02-08T15:13:10Z,5501178085,213,2.69,5501178071,140,40,5501178065,56,Back,5501178081,212,8.1,5501178077,141,96.6,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610759,413,1,2,51,36,28au628w8n2jhgujuwh3y5d8k,1,40,96.6,2025-02-08T15:13:10.283Z,2025-02-08T15:13:13Z,5501178565,213,5.26,5501178559,140,44.5,5501178561,141,85.1,5501178557,56,Back,5501178563,212,9.1,,,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773610893,414,1,2,51,38,28au628w8n2jhgujuwh3y5d8k,1,39.1,80.3,2025-02-08T15:13:13.069Z,2025-02-08T15:13:18Z,5501179265,212,27.1,5501179255,56,Back,5501179263,141,40.6,5501179267,213,4.63,5501179257,140,36.9,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611031,415,1,2,51,43,28au628w8n2jhgujuwh3y5d8k,1,38,38.9,2025-02-08T15:13:17.968Z,2025-02-08T15:13:21Z,5501179941,212,34.2,5501179935,56,Right,5501179939,141,2.9,5501179945,1,,5501179937,140,60.8,5501179943,213,5.49,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611075,416,1,2,51,47,28au628w8n2jhgujuwh3y5d8k,0,70.8,2.8,2025-02-08T15:13:21.709Z,2025-02-08T15:13:24Z,5501180545,286,,5501180207,213,1.2,5501180199,212,3.5,5501180189,140,72,5501180529,236,,5501180531,233,422,5501180185,56,Right,5501180193,141,7.6,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611127,422,74,2,51,47,1kqb5u8em0tj1k40607w2vtl4,1,28,95.6,2025-02-08T15:13:21.710Z,2025-02-08T16:22:10Z,5501180467,56,Back,5501180567,233,416,5501180469,285,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773611257,417,5,2,51,49,28au628w8n2jhgujuwh3y5d8k,1,73.2,-2,2025-02-08T15:13:24.039Z,2025-02-08T16:38:18Z,5501181275,233,423,5501181193,56,Right,5501181195,347,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611169,423,5,2,51,49,1kqb5u8em0tj1k40607w2vtl4,0,26.8,102,2025-02-08T15:13:24.039Z,2025-02-08T16:38:19Z,5501180719,56,Back,5501181353,233,417,5501180721,347,,,,,,,,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773611423,418,1,2,51,55,28au628w8n2jhgujuwh3y5d8k,1,74.9,0,2025-02-08T15:13:29.298Z,2025-02-08T15:13:32Z,5501181989,212,15,5501181981,107,,5501181987,141,15.8,5501181991,213,0.94,5501181985,140,83.4,5501181983,56,Right,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611437,419,50,2,51,56,28au628w8n2jhgujuwh3y5d8k,1,89.6,20.5,2025-02-08T15:13:31.035Z,2025-02-08T16:38:40Z,5501182043,286,,5501182165,233,424,5501182041,56,Right,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saul Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2773611431,424,7,2,51,56,1kqb5u8em0tj1k40607w2vtl4,1,10.4,79.5,2025-02-08T15:13:31.036Z,2025-02-08T16:38:40Z,5501182131,233,419,5501182025,285,,5501182023,56,Back,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773611449,425,49,2,51,57,1kqb5u8em0tj1k40607w2vtl4,1,8.6,81.2,2025-02-08T15:13:32.076Z,2025-02-08T15:13:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773611453,426,61,2,51,58,1kqb5u8em0tj1k40607w2vtl4,0,8.6,83.8,2025-02-08T15:13:32.513Z,2025-02-08T16:16:13Z,5501182107,56,Back,,,,,,,,,,,,,,,,,,,,,,8s6nlre415t2uxinzkx3w0xlg,Lalrinliana Hnamte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
2773611679,427,1,2,52,1,1kqb5u8em0tj1k40607w2vtl4,1,27.1,84.8,2025-02-08T15:13:35.196Z,2025-02-08T15:13:39Z,5501183217,213,2.17,5501183203,56,Back,5501183209,141,88.9,5501183213,212,3.4,5501183201,3,,5501183207,140,25.3,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC, 
