id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,,qualifier/18/value,teamName,Position
2784294783,403,1,2,47,30,8oyl91pb7l6qgk6dryn129td0,0,39.4,93.3,2025-03-05T15:08:19.364Z,2025-03-05T15:08:20Z,5559596319,56,Center,5559596323,141,78.8,5559596327,213,5.71,5559596321,140,53.9,5559596325,212,18.1,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294791,379,49,2,47,31,ajwqetklk0m22x7ifsjax5yi,1,44.6,25,2025-03-05T15:08:20.313Z,2025-03-05T15:08:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294797,380,1,2,47,32,ajwqetklk0m22x7ifsjax5yi,1,43.1,21,2025-03-05T15:08:20.858Z,2025-03-05T15:08:22Z,5559596395,140,33.2,5559596393,56,Back,5559596399,212,10.8,5559596401,213,3.43,5559596397,141,16.5,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294803,381,1,2,47,33,ajwqetklk0m22x7ifsjax5yi,1,33.2,16.5,2025-03-05T15:08:22.028Z,2025-03-05T15:08:24Z,5559596441,212,23.2,5559596435,56,Center,5559596443,213,0.18,5559596439,141,22.7,5559596437,140,54.9,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294807,382,61,2,47,35,ajwqetklk0m22x7ifsjax5yi,0,54.5,25.6,2025-03-05T15:08:24.300Z,2025-03-05T15:08:24Z,5559596459,56,Center,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294839,404,1,2,47,37,8oyl91pb7l6qgk6dryn129td0,0,37,70.5,2025-03-05T15:08:26.492Z,2025-03-05T15:08:57Z,5559596587,140,44.8,5559596589,141,78.1,5559596593,213,0.56,5559597251,233,383,5559596585,56,Back,5559596591,212,9.7,5559597255,286,,5559597249,236,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294821,383,74,2,47,37,ajwqetklk0m22x7ifsjax5yi,1,58.3,33,2025-03-05T15:08:26.493Z,2025-03-05T15:08:57Z,5559596529,285,,5559596527,56,Center,5559597257,233,404,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294837,384,1,2,47,40,ajwqetklk0m22x7ifsjax5yi,1,61.1,49.6,2025-03-05T15:08:28.988Z,2025-03-05T15:08:30Z,5559596575,141,43,5559596579,213,3.36,5559596571,56,Back,5559596577,212,20.6,5559596573,140,42,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294869,385,1,2,47,41,ajwqetklk0m22x7ifsjax5yi,1,42,43,2025-03-05T15:08:30.540Z,2025-03-05T15:08:38Z,5559596783,213,5.41,5559596775,56,Right,5559596781,212,31.5,5559596779,141,7.6,5559596777,140,61.4,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294873,386,61,2,47,49,ajwqetklk0m22x7ifsjax5yi,0,78.2,8.8,2025-03-05T15:08:38.538Z,2025-03-05T15:08:38Z,5559596789,56,Right,,,,,,,,,,,,,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294877,405,49,2,47,51,8oyl91pb7l6qgk6dryn129td0,1,33.3,92,2025-03-05T15:08:40.388Z,2025-03-05T15:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294929,406,1,2,47,53,8oyl91pb7l6qgk6dryn129td0,1,36.1,92.7,2025-03-05T15:08:42.614Z,2025-03-05T15:08:51Z,5559597107,1,,5559597103,213,5.46,5559597097,140,61.1,5559597099,141,51.2,5559597093,155,,5559597101,212,38.5,5559597095,56,Center,,,,9u2k71y69b7z2tdt999k5p08a,Isak Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294931,407,50,2,48,0,8oyl91pb7l6qgk6dryn129td0,1,82.4,41.8,2025-03-05T15:08:48.875Z,2025-03-05T16:11:44Z,5559597131,233,387,5559597113,286,,5559597111,56,Center,,,,,,,,,,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294919,387,7,2,48,0,ajwqetklk0m22x7ifsjax5yi,1,17.6,58.2,2025-03-05T15:08:48.876Z,2025-03-05T16:11:44Z,5559597063,285,,5559597061,56,Back,5559597123,233,407,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294923,388,49,2,48,1,ajwqetklk0m22x7ifsjax5yi,1,14.4,58.1,2025-03-05T15:08:50.264Z,2025-03-05T15:08:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294957,389,1,2,48,8,ajwqetklk0m22x7ifsjax5yi,1,30.3,76,2025-03-05T15:08:57.292Z,2025-03-05T15:09:00Z,5559597311,140,40,5559597315,212,14,5559597309,56,Back,5559597317,213,0.76,5559597313,141,90.2,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294971,390,1,2,48,11,ajwqetklk0m22x7ifsjax5yi,1,40,90.2,2025-03-05T15:09:00.042Z,2025-03-05T15:09:03Z,5559597361,56,Back,5559597363,140,24.3,5559597369,213,3.12,5559597367,212,16.5,5559597365,141,90.8,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784294975,391,1,2,48,14,ajwqetklk0m22x7ifsjax5yi,0,24.8,90.9,2025-03-05T15:09:03.020Z,2025-03-05T15:09:04Z,5559597395,213,6.01,5559597393,212,41.3,5559597387,56,Center,5559597397,1,,5559597389,140,62.7,5559597391,141,74.8,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295081,414,8,2,48,15,8oyl91pb7l6qgk6dryn129td0,1,39.4,22.8,2025-03-05T15:09:04.004Z,2025-03-05T15:09:43Z,5559597953,56,Back,,,,,,,,,,,,,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784294991,408,49,2,48,21,8oyl91pb7l6qgk6dryn129td0,1,33,28.8,2025-03-05T15:09:10.404Z,2025-03-05T15:09:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295001,409,1,2,48,22,8oyl91pb7l6qgk6dryn129td0,1,33,28.8,2025-03-05T15:09:10.916Z,2025-03-05T15:09:13Z,5559597529,141,56.1,5559597527,140,26.4,5559597531,212,19.8,5559597533,213,1.93,5559597525,56,Back,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295013,410,1,2,48,24,8oyl91pb7l6qgk6dryn129td0,1,27.9,59,2025-03-05T15:09:13.604Z,2025-03-05T15:09:15Z,5559597591,140,27.8,5559597595,212,23.2,5559597593,141,24.9,5559597589,56,Back,5559597597,213,4.71,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295025,411,1,2,48,27,8oyl91pb7l6qgk6dryn129td0,1,31.6,31.3,2025-03-05T15:09:15.731Z,2025-03-05T15:09:19Z,5559597651,56,Back,5559597657,212,13.7,5559597659,213,5.16,5559597653,140,37.3,5559597655,141,13.2,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295035,412,1,2,48,30,8oyl91pb7l6qgk6dryn129td0,1,31.4,11.1,2025-03-05T15:09:19.204Z,2025-03-05T15:09:22Z,5559597721,140,43.5,5559597725,212,16.5,5559597727,213,0.69,5559597723,141,26.5,5559597719,56,Back,,,,,,,,,,aami0demfxod55od4ktkhzn55,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295027,392,4,2,48,31,ajwqetklk0m22x7ifsjax5yi,1,58.8,73.9,2025-03-05T15:09:20.121Z,2025-03-05T16:01:01Z,5559597709,56,Center,5559597707,13,,5559597713,265,,5559597715,286,,5559597799,233,413,5559597711,152,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295037,413,4,2,48,31,8oyl91pb7l6qgk6dryn129td0,0,41.2,26.1,2025-03-05T15:09:20.122Z,2025-03-05T16:01:02Z,5559597795,265,,5559597789,13,,5559597797,285,,5559597793,152,,5559597809,233,392,5559597791,56,Back,,,,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295145,393,1,2,49,3,ajwqetklk0m22x7ifsjax5yi,0,58.9,74.4,2025-03-05T15:09:52.156Z,2025-03-05T15:09:58Z,5559598285,213,5.69,5559598271,5,,5559598283,212,41.9,5559598287,1,,5559598273,155,,5559598279,140,92.1,5559598277,56,Center,5559598275,152,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,5559598281,141,,,,,,,,,,,,,,40.1,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295157,415,44,2,49,7,8oyl91pb7l6qgk6dryn129td0,1,8.2,57.4,2025-03-05T15:09:56.404Z,2025-03-05T15:09:59Z,5559598327,56,Back,5559598329,285,,5559598343,233,394,,,,,,,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295147,394,44,2,49,7,ajwqetklk0m22x7ifsjax5yi,0,91.6,45,2025-03-05T15:09:56.405Z,2025-03-05T15:09:59Z,5559598293,286,,5559598291,56,Center,5559598347,233,415,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295169,416,12,2,49,10,8oyl91pb7l6qgk6dryn129td0,1,9,50.1,2025-03-05T15:09:58.980Z,2025-03-05T15:10:01Z,5559598405,141,29.7,5559598407,212,19.1,5559598409,213,5.47,5559598401,56,Back,5559598403,140,21.5,,,,,,,,,,3o6qyrudwaezf9kvlsivgqh1x,Carlos Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295179,395,1,2,49,11,ajwqetklk0m22x7ifsjax5yi,0,88,59.9,2025-03-05T15:10:00.009Z,2025-03-05T16:23:52Z,5559598453,140,74.1,5559598457,212,17,5559598451,56,Center,5559598459,213,3.68,5559598455,141,47.2,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295181,396,15,2,49,12,ajwqetklk0m22x7ifsjax5yi,1,76.5,43.3,2025-03-05T15:10:01.296Z,2025-03-05T15:11:28Z,5559600261,458,,5559600253,78,,5559598467,22,,5559600257,103,19,5559600265,147,46,5559600269,231,50.2,5559600271,233,417,5559600103,82,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,5559600255,102,5559600099,20,5559598471,56,Center,5559600259,215,,5559598469,18,5559600267,230,98.4,50.7,,5559600263,146,,,,,85.1,,,,,,,,,,,,Jamshedpur FC,
2784295171,417,10,2,49,12,8oyl91pb7l6qgk6dryn129td0,1,14.9,54,2025-03-05T15:10:01.396Z,2025-03-05T16:36:03Z,5559598411,94,,5559600289,233,396,5559598413,56,Back,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295177,418,56,2,49,13,8oyl91pb7l6qgk6dryn129td0,1,18.7,49.1,2025-03-05T15:10:02.597Z,2025-03-05T15:10:02Z,5559598449,56,Back,,,,,,,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295193,419,1,2,49,15,8oyl91pb7l6qgk6dryn129td0,0,34.1,80,2025-03-05T15:10:04.501Z,2025-03-05T15:10:05Z,5559598555,212,12.8,5559598553,141,71.1,5559598557,213,5.79,5559598551,140,44.8,5559598549,56,Back,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295213,397,1,2,49,17,ajwqetklk0m22x7ifsjax5yi,0,53.1,29.4,2025-03-05T15:10:06.156Z,2025-03-05T15:10:08Z,5559598637,212,7.3,5559598639,213,5.83,5559598633,140,59.4,5559598629,157,,5559598635,141,24.7,5559598631,56,Center,5559598641,1,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295203,420,49,2,49,17,8oyl91pb7l6qgk6dryn129td0,1,44.8,71.1,2025-03-05T15:10:06.453Z,2025-03-05T15:10:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295217,421,1,2,49,20,8oyl91pb7l6qgk6dryn129td0,0,33.5,85.4,2025-03-05T15:10:08.693Z,2025-03-05T15:10:12Z,5559598681,213,5.95,5559598675,140,45.3,5559598677,141,79,5559598679,212,13.1,5559598671,3,,5559598673,56,Back,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295219,398,44,2,49,22,ajwqetklk0m22x7ifsjax5yi,1,55.4,22.5,2025-03-05T15:10:10.908Z,2025-03-05T15:10:13Z,5559598685,56,Center,5559598745,233,422,5559598687,286,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295225,422,44,2,49,22,8oyl91pb7l6qgk6dryn129td0,0,44,76,2025-03-05T15:10:10.909Z,2025-03-05T15:10:13Z,5559598753,233,398,5559598715,285,,5559598713,56,Back,,,,,,,,,,,,,,,,7qr0rn01vbv68lwaa39m806sq,Saviour Gama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295229,399,1,2,49,22,ajwqetklk0m22x7ifsjax5yi,1,57.2,27,2025-03-05T15:10:11.400Z,2025-03-05T15:10:13Z,5559598765,56,Center,5559598773,213,1.11,5559598763,3,,5559598767,140,62.4,5559598771,212,12.4,5559598769,141,43.3,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295231,400,49,2,49,24,ajwqetklk0m22x7ifsjax5yi,1,61.5,45.7,2025-03-05T15:10:13.595Z,2025-03-05T15:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295253,401,1,2,49,25,ajwqetklk0m22x7ifsjax5yi,1,61.5,45.7,2025-03-05T15:10:14.012Z,2025-03-05T15:10:21Z,5559598861,140,67,5559598859,56,Center,5559598867,213,1,5559598863,141,58.8,5559598865,212,10.6,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295265,402,1,2,49,32,ajwqetklk0m22x7ifsjax5yi,1,63.9,56.6,2025-03-05T15:10:21.356Z,2025-03-05T15:10:25Z,5559598945,140,67,5559598943,56,Center,5559598949,212,12.6,5559598947,141,74.5,5559598951,213,1.31,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295271,403,1,2,49,36,ajwqetklk0m22x7ifsjax5yi,1,67,74.5,2025-03-05T15:10:25.640Z,2025-03-05T15:10:27Z,5559598975,141,40.1,5559598977,212,25.3,5559598979,213,4.32,5559598971,56,Center,5559598973,140,57.8,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295279,404,1,2,49,38,ajwqetklk0m22x7ifsjax5yi,1,57.8,40.1,2025-03-05T15:10:27.499Z,2025-03-05T15:10:29Z,5559599023,140,49.2,5559599029,213,2.15,5559599021,56,Back,5559599027,212,16.4,5559599025,141,60.3,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295305,405,1,2,49,40,ajwqetklk0m22x7ifsjax5yi,1,51.2,63.4,2025-03-05T15:10:29.113Z,2025-03-05T15:10:36Z,5559599175,140,75.6,5559599181,213,0.73,5559599177,141,97.1,5559599179,212,34.4,5559599183,1,,5559599171,56,Left,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295313,406,1,2,49,47,ajwqetklk0m22x7ifsjax5yi,1,77.1,80.3,2025-03-05T15:10:36.346Z,2025-03-05T15:10:38Z,5559599225,141,73.2,5559599227,212,7.7,5559599221,56,Center,5559599229,213,3.82,5559599223,140,71.4,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295321,407,1,2,49,49,ajwqetklk0m22x7ifsjax5yi,0,71.4,73.2,2025-03-05T15:10:38.460Z,2025-03-05T15:10:39Z,5559599275,155,,5559599281,141,48.7,5559599273,2,,5559599279,140,82,5559599277,56,Center,5559599283,212,20,5559599285,213,5.3,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295329,423,12,2,49,52,8oyl91pb7l6qgk6dryn129td0,1,24.5,47.9,2025-03-05T15:10:41.188Z,2025-03-05T15:10:42Z,5559599321,140,43.5,5559599327,213,0.4,5559599323,141,60.3,5559599319,56,Back,5559599357,15,,5559599325,212,21.7,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295343,424,4,2,49,56,8oyl91pb7l6qgk6dryn129td0,1,41.6,58.4,2025-03-05T15:10:45.188Z,2025-03-05T16:01:02Z,5559599591,13,,5559599765,286,,5559599597,152,,5559599593,295,,5559599773,233,408,5559599595,56,Back,,,,,,,1gjtz6kvr1pwi82mo5fsppck5,Dorielton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295347,408,4,2,49,56,ajwqetklk0m22x7ifsjax5yi,0,58.4,41.6,2025-03-05T15:10:45.189Z,2025-03-05T16:01:02Z,5559599781,233,424,5559610595,55,457,5559599435,13,,5559599437,295,,5559599439,56,Center,5559599443,285,,5559599441,152,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784309139,749,1,2,50,0,8oyl91pb7l6qgk6dryn129td0,1,43,54.5,2025-03-05T15:10:48.684Z,2025-03-05T16:24:19Z,5559680559,140,50.8,5559680557,56,Center,5559680553,5,,5559680561,141,22.2,5559680555,152,,5559680563,212,23.4,5559680565,213,5.07,,,,1b2pb9lykqu8nc7726vlnq1g5,Hugo Boumous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295383,425,1,2,50,5,8oyl91pb7l6qgk6dryn129td0,0,61.5,24,2025-03-05T15:10:54.637Z,2025-03-05T16:24:34Z,5559599673,212,16.1,5559599669,140,64.6,5559599667,56,Center,5559599671,141,47.2,5559599665,155,,5559599675,213,1.37,,,,,,,esu2vqnkc4fl5bsimwcnnkjfu,Rahul K P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295379,409,61,2,50,6,ajwqetklk0m22x7ifsjax5yi,1,35.6,56.6,2025-03-05T15:10:54.824Z,2025-03-05T15:10:54Z,5559599647,56,Back,,,,,,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295389,410,49,2,50,8,ajwqetklk0m22x7ifsjax5yi,1,25.2,66.4,2025-03-05T15:10:57.436Z,2025-03-05T15:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295395,411,1,2,50,9,ajwqetklk0m22x7ifsjax5yi,1,25.2,66.4,2025-03-05T15:10:57.801Z,2025-03-05T15:10:59Z,5559599715,56,Back,5559599719,141,91.7,5559599723,213,0.84,5559599717,140,39.8,5559599721,212,23,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295409,412,1,2,50,10,ajwqetklk0m22x7ifsjax5yi,1,39.8,91.7,2025-03-05T15:10:59.513Z,2025-03-05T15:11:04Z,5559599825,141,94.1,5559599823,140,55.2,5559599827,212,16.3,5559599829,213,0.1,5559599821,56,Left,,,,,,,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295419,413,1,2,50,15,ajwqetklk0m22x7ifsjax5yi,1,64.3,77,2025-03-05T15:11:04.476Z,2025-03-05T15:11:09Z,5559599941,213,0.52,5559599939,212,18.9,5559599937,141,90.9,5559599933,56,Left,5559599935,140,79.9,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295421,414,1,2,50,20,ajwqetklk0m22x7ifsjax5yi,0,86.9,89.4,2025-03-05T15:11:09Z,2025-03-05T15:11:11Z,5559599969,2,,5559599971,155,,5559599981,213,4.95,5559599975,140,92.7,5559599977,141,52.7,5559599979,212,25.7,5559599973,56,Center,,,,3e4twzsgwcxza9739q17gn4h6,Ritwik Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2784295433,426,12,2,50,23,8oyl91pb7l6qgk6dryn129td0,1,7,44,2025-03-05T15:11:12.259Z,2025-03-05T15:11:14Z,5559600031,140,12,5559600037,213,5.7,5559600033,141,38.9,5559600029,56,Back,5559600035,212,6.3,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295439,427,12,2,50,26,8oyl91pb7l6qgk6dryn129td0,1,12,38.9,2025-03-05T15:11:14.804Z,2025-03-05T15:11:18Z,5559600061,141,33.4,5559600059,140,14,5559600063,212,4.3,5559600057,56,Back,5559600065,213,5.22,,,,,,,,,,ca0i658kl9fbf3gsk41068222,Thoiba Moirangthem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
2784295449,428,49,2,50,31,8oyl91pb7l6qgk6dryn129td0,1,18.5,32.2,2025-03-05T15:11:20.116Z,2025-03-05T15:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,d3ookmcknbcdlc3kvhqao1ujt,Raynier Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odisha FC,
