id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,,teamName,Position
2783093677,426,1,2,50,23,12ksg0e6d70senzilsic40fzl,1,66.6,7.7,2025-03-02T15:09:59.912Z,2025-03-02T15:10:03Z,5552896769,141,58.2,5552896771,212,39.7,5552896765,56,Center,5552896773,213,1.04,5552896763,155,,5552896775,1,,5552896767,140,85.6,5552896761,2,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783093711,427,44,2,50,25,12ksg0e6d70senzilsic40fzl,1,88.3,67.4,2025-03-02T15:10:01.488Z,2025-03-02T15:10:12Z,5552896961,56,Center,5552897067,233,332,5552896963,286,,,,,,,,,,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783093647,332,44,2,50,25,28au628w8n2jhgujuwh3y5d8k,0,12.6,35.6,2025-03-02T15:10:01.489Z,2025-03-02T15:10:05Z,5552896611,56,Back,5552897089,233,427,5552896613,285,,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093699,333,12,2,50,27,28au628w8n2jhgujuwh3y5d8k,1,7.8,71.1,2025-03-02T15:10:03.489Z,2025-03-02T15:10:06Z,5552896945,15,,5552896913,213,0.15,5552896905,56,Back,5552896907,140,29.6,5552896909,141,76.3,5552896911,212,23.2,,,,,,,b9kf9cu52au3odus91nzktc2y,Jeakson Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093725,428,1,2,50,28,12ksg0e6d70senzilsic40fzl,0,85.6,58.2,2025-03-02T15:10:04.536Z,2025-03-02T15:10:05Z,5552897029,213,5.16,5552897025,141,36,5552897027,212,16.7,5552897023,140,92.5,5552897021,56,Center,5552897019,3,,,,,,,,99cjmvx4xlyzhyf6wxlvisb11,Sunil Chhetri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783093765,334,61,2,50,30,28au628w8n2jhgujuwh3y5d8k,0,30.5,78.1,2025-03-02T15:10:06.317Z,2025-03-02T15:10:06Z,5552897237,56,Back,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093795,429,1,2,50,31,12ksg0e6d70senzilsic40fzl,0,64.3,25.5,2025-03-02T15:10:08.111Z,2025-03-02T15:10:08Z,5552897439,140,67.4,5552897437,56,Center,5552897441,141,41.9,5552897445,213,1.29,5552897443,212,11.6,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783093791,335,49,2,50,32,28au628w8n2jhgujuwh3y5d8k,1,28.3,44.3,2025-03-02T15:10:08.395Z,2025-03-02T15:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093827,336,1,2,50,32,28au628w8n2jhgujuwh3y5d8k,1,28.3,44.3,2025-03-02T15:10:08.723Z,2025-03-02T15:10:10Z,5552897593,141,57.8,5552897597,213,1.83,5552897591,140,26,5552897595,212,9.5,5552897589,56,Back,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093895,337,1,2,50,33,28au628w8n2jhgujuwh3y5d8k,1,26,57.8,2025-03-02T15:10:09.958Z,2025-03-02T15:10:13Z,5552897959,140,44.7,5552897965,213,5.89,5552897961,141,45.8,5552897957,56,Back,5552897963,212,21.3,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093907,338,3,2,50,36,28au628w8n2jhgujuwh3y5d8k,1,46.5,47.4,2025-03-02T15:10:13.020Z,2025-03-02T15:10:16Z,5552898029,286,,5552898027,56,Back,5552898137,233,430,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783093927,430,45,2,50,36,12ksg0e6d70senzilsic40fzl,0,53.4,53.1,2025-03-02T15:10:13.020Z,2025-03-02T15:10:16Z,5552898207,233,338,5552898133,56,Center,5552898135,285,,,,,,,,,,,,,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783093979,339,2,2,50,37,28au628w8n2jhgujuwh3y5d8k,1,54.6,51,2025-03-02T15:10:13.864Z,2025-03-02T15:10:18Z,5552898355,140,62.7,5552898507,7,8bz6754ot1g7gd2k90qfqnuy2,5552898509,56,Center,5552898359,141,77.9,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783094009,431,55,2,50,37,12ksg0e6d70senzilsic40fzl,1,34.7,46.7,2025-03-02T15:10:13.865Z,2025-03-02T15:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094619,432,1,2,51,8,12ksg0e6d70senzilsic40fzl,1,46.3,30.4,2025-03-02T15:10:44.696Z,2025-03-02T15:10:45Z,5552902015,213,0.95,5552901999,56,Center,5552902003,140,60.2,5552902007,141,60.3,5552901995,241,,5552902011,212,25,5552901993,5,,,,,52hvmgmgja56sqj0zga4tvk5x,Aleksandar Jovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094669,433,1,2,51,9,12ksg0e6d70senzilsic40fzl,1,60.2,60.3,2025-03-02T15:10:45.648Z,2025-03-02T15:10:47Z,5552902319,212,10.7,5552902321,213,1.2,5552902309,56,Center,5552902313,140,63.9,5552902317,141,75,,,,,,,,,,jtmpumg28emowvrre2ujqtw5,Alberto Noguera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094759,434,1,2,51,11,12ksg0e6d70senzilsic40fzl,1,63.9,75,2025-03-02T15:10:47.321Z,2025-03-02T15:10:51Z,5552902819,213,0.77,5552902815,141,89.1,5552902817,212,13.8,5552902813,140,73.4,5552902811,56,Left,,,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094869,435,1,2,51,15,12ksg0e6d70senzilsic40fzl,1,73.5,90.2,2025-03-02T15:10:51.464Z,2025-03-02T15:10:58Z,5552903525,56,Center,5552903533,213,5.22,5552903529,141,50.1,5552903531,212,31.1,5552903521,2,,5552903527,140,87.8,5552903523,155,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094917,436,1,2,51,20,12ksg0e6d70senzilsic40fzl,1,87,49.7,2025-03-02T15:10:57.233Z,2025-03-02T15:11:56Z,5552903761,213,5.34,5552903759,212,11,5552903755,140,93.2,5552910001,210,15,5552903753,56,Center,5552903757,141,36.6,5552910003,154,,5552903751,3,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783094927,437,15,2,51,21,12ksg0e6d70senzilsic40fzl,1,95.2,36.9,2025-03-02T15:10:57.945Z,2025-03-02T15:11:57Z,5552910105,233,340,5552910031,80,,5552910053,231,48.7,5552903799,56,Center,5552909495,20,,5552910043,103,19,5552910047,146,97.2,5552903795,22,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,5552909499,82,,,5552910035,154,,5552910045,100,5552903797,62,,5552910037,55,436,,,5552910033,29,5552910051,230,99.8,5552910049,147,40.8,,5552910041,102,46.3,,Bengaluru FC,
2783094861,340,10,2,51,21,28au628w8n2jhgujuwh3y5d8k,1,2.8,59.2,2025-03-02T15:10:58.045Z,2025-03-02T15:11:57Z,5552903501,56,Back,5552903499,94,,5552910145,233,437,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783094901,341,6,2,51,23,28au628w8n2jhgujuwh3y5d8k,0,6.4,61.2,2025-03-02T15:10:59.467Z,2025-03-02T15:11:05Z,5552903853,73,,5552903849,56,Back,5552904097,233,438,,,,,,,,,,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783094947,438,6,2,51,23,12ksg0e6d70senzilsic40fzl,1,93.6,38.8,2025-03-02T15:10:59.467Z,2025-03-02T15:20:15Z,5552904065,233,341,5552904003,75,,5552904001,56,Center,,,,,,,,,,,,,,,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783095457,439,1,2,51,47,12ksg0e6d70senzilsic40fzl,1,99.5,0.5,2025-03-02T15:11:23.545Z,2025-03-02T15:11:38Z,5552908113,210,13,5552906723,212,33.3,5552906717,56,Center,5552906713,155,,5552906709,2,,5552906721,141,46.9,5552906719,140,89.3,5552906715,224,,cufgsqfkltgeb7ak2uan2dqdx,Ryan Williams,5552908115,154,,1,5552906725,213,1.9,5552906729,1,5552906711,6,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783095513,440,44,2,51,49,12ksg0e6d70senzilsic40fzl,1,91,44,2025-03-02T15:11:25.809Z,2025-03-02T15:11:33Z,5552907377,233,342,5552906943,56,Center,5552906949,286,,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783095421,342,44,2,51,49,28au628w8n2jhgujuwh3y5d8k,0,9.6,55,2025-03-02T15:11:25.810Z,2025-03-02T15:11:33Z,5552907399,233,440,5552906471,285,,5552906469,56,Back,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783095429,343,43,2,51,49,28au628w8n2jhgujuwh3y5d8k,1,0,0,2025-03-02T15:11:25.825Z,2025-03-02T15:11:27Z,5552906533,212,0,5552906525,168,0,5552906529,140,8.4,5552906531,141,57,5552906521,3,0,5552906587,144,1,5552906535,213,3.14,5552906527,56,Back,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783095561,441,13,2,51,51,12ksg0e6d70senzilsic40fzl,1,89.3,46.9,2025-03-02T15:11:27.594Z,2025-03-02T15:12:19Z,5552908191,103,86.1,5552907741,328,,5552908181,29,,5552908195,231,49.5,5552908189,102,47.7,5552907737,15,,5552907245,17,,5552908185,55,439,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,5552908183,154,,,5552907247,56,Center,5552907735,25,5552908193,230,96.9,5552908179,74,,,,,,,,,,,,,,,,,Bengaluru FC,
2783095555,344,5,2,51,52,28au628w8n2jhgujuwh3y5d8k,1,-1.6,55.2,2025-03-02T15:11:28.310Z,2025-03-02T15:40:34Z,5552907181,56,Back,5552907795,233,442,5552907185,346,,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783095649,442,5,2,51,52,12ksg0e6d70senzilsic40fzl,0,101.6,44.8,2025-03-02T15:11:28.310Z,2025-03-02T15:40:35Z,5552907703,346,,5552907697,56,Center,5552907813,233,344,,,,,,,,,,,,,,,,7wpltjujzubkwy1k57jzcwafp,Édgar Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783096143,345,1,2,52,20,28au628w8n2jhgujuwh3y5d8k,1,5.2,59,2025-03-02T15:11:57.022Z,2025-03-02T15:12:00Z,5552910361,74,,5552910347,140,62.4,5552910343,124,,5552910355,1,,5552910353,213,0.06,5552910349,141,64.3,5552910351,212,60.2,5552910345,56,Center,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2783096155,346,44,2,52,23,28au628w8n2jhgujuwh3y5d8k,1,65.2,75,2025-03-02T15:12:00.085Z,2025-03-02T15:12:02Z,5552910445,286,,5552910533,233,443,5552910443,56,Center,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783096159,443,44,2,52,23,12ksg0e6d70senzilsic40fzl,0,35.7,28.6,2025-03-02T15:12:00.086Z,2025-03-02T15:12:02Z,5552910457,285,,5552910601,233,346,5552910455,56,Back,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783096167,347,1,2,52,24,28au628w8n2jhgujuwh3y5d8k,0,62.4,64.3,2025-03-02T15:12:01.022Z,2025-03-02T15:12:01Z,5552910497,140,65.9,5552910493,3,,5552910495,56,Center,5552910501,212,4.6,5552910503,213,5.65,5552910499,141,60.3,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783096173,444,61,2,52,25,12ksg0e6d70senzilsic40fzl,1,33.8,21.5,2025-03-02T15:12:01.774Z,2025-03-02T15:12:02Z,5552910525,56,Back,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783096237,348,4,2,52,28,28au628w8n2jhgujuwh3y5d8k,1,65,59.3,2025-03-02T15:12:04.678Z,2025-03-02T15:12:09Z,5552911033,56,Center,5552911087,233,445,5552911037,152,,5552911029,13,,5552911043,265,,5552911049,286,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783096255,445,4,2,52,28,12ksg0e6d70senzilsic40fzl,0,35,40.7,2025-03-02T15:12:04.679Z,2025-03-02T15:12:09Z,5552911011,56,Back,5552911007,13,,5552911015,152,,5552911141,233,348,5552911021,285,,5552911019,265,,,,,,,,c22j2xs6nnyho3hixmh0txo9g,Lalremtluanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783097175,349,1,2,53,15,28au628w8n2jhgujuwh3y5d8k,1,63.4,66.1,2025-03-02T15:12:51.632Z,2025-03-02T15:12:53Z,5552916285,141,40.1,5552916277,155,,5552916289,213,5.67,5552916281,56,Center,5552916279,152,,5552916283,140,87.5,5552916287,212,30.9,5552916275,5,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783097191,350,44,2,53,17,28au628w8n2jhgujuwh3y5d8k,1,86.2,46.8,2025-03-02T15:12:53.617Z,2025-03-02T15:12:57Z,5552916355,286,,5552916351,56,Center,5552916655,233,446,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783097233,446,44,2,53,17,12ksg0e6d70senzilsic40fzl,0,13.4,55.4,2025-03-02T15:12:53.618Z,2025-03-02T15:12:57Z,5552916595,56,Back,5552916711,233,350,5552916597,285,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783097205,351,1,2,53,17,28au628w8n2jhgujuwh3y5d8k,0,87.5,40.1,2025-03-02T15:12:53.820Z,2025-03-02T15:12:55Z,5552916435,3,,5552916485,141,65.4,5552916489,213,1.66,5552916439,140,86.1,5552916437,56,Center,5552916487,212,17.3,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783097281,447,49,2,53,21,12ksg0e6d70senzilsic40fzl,1,12.7,13.4,2025-03-02T15:12:58.059Z,2025-03-02T15:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783097319,448,1,2,53,21,12ksg0e6d70senzilsic40fzl,1,12.7,13.4,2025-03-02T15:12:58.211Z,2025-03-02T15:12:59Z,5552917041,213,5.98,5552917027,56,Back,5552917035,141,5.5,5552917037,212,17.8,5552917031,140,28.9,,,,,,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783097327,449,61,2,53,22,12ksg0e6d70senzilsic40fzl,0,29.5,5.3,2025-03-02T15:12:58.739Z,2025-03-02T15:13:36Z,5552917075,56,Back,,,,,,,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783097787,352,5,2,53,23,28au628w8n2jhgujuwh3y5d8k,1,68.6,101.7,2025-03-02T15:12:59.570Z,2025-03-02T15:40:35Z,5552919353,347,,5552919347,56,Left,5552919433,233,450,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783097333,450,5,2,53,23,12ksg0e6d70senzilsic40fzl,0,31.4,-1.7,2025-03-02T15:12:59.570Z,2025-03-02T15:40:35Z,5552919457,233,352,5552917109,56,Back,5552917111,347,,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098015,353,1,2,53,49,28au628w8n2jhgujuwh3y5d8k,1,67.5,100,2025-03-02T15:13:25.519Z,2025-03-02T15:13:28Z,5552920659,213,5.84,5552920655,141,89.9,5552920653,140,83.2,5552920649,107,,5552920657,212,18.2,5552920651,56,Left,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783098037,354,61,2,53,50,28au628w8n2jhgujuwh3y5d8k,0,82.5,92.6,2025-03-02T15:13:26.582Z,2025-03-02T15:13:34Z,5552920739,56,Left,,,,,,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783098071,355,5,2,53,51,28au628w8n2jhgujuwh3y5d8k,0,80.6,101.8,2025-03-02T15:13:28.013Z,2025-03-02T15:40:36Z,5552920915,56,Left,5552920943,233,451,5552920917,347,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783098047,451,5,2,53,51,12ksg0e6d70senzilsic40fzl,1,19.4,-1.8,2025-03-02T15:13:28.013Z,2025-03-02T15:40:35Z,5552920769,56,Back,5552920771,347,,5552920935,233,355,,,,,,,,,,,,,,,,daflma7990pzvp9o2ebnzi1as,Vinith Venkatesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098389,452,1,2,54,2,12ksg0e6d70senzilsic40fzl,1,27.5,0,2025-03-02T15:13:38.965Z,2025-03-02T15:13:44Z,5552922589,212,35.7,5552922585,140,22.9,5552922583,56,Back,5552922591,213,1.71,5552922587,141,50.4,5552922581,107,,5552922593,1,,,,,7vwq6tjwae82epsh6kll9phm2,Namgyal Bhutia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098441,453,1,2,54,8,12ksg0e6d70senzilsic40fzl,1,25.4,53,2025-03-02T15:13:44.628Z,2025-03-02T15:13:47Z,5552922927,212,33.3,5552922915,56,Back,5552922923,141,90.5,5552922919,140,45.8,5552922939,1,,5552922933,213,0.87,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098479,454,1,2,54,11,12ksg0e6d70senzilsic40fzl,0,50.6,93.9,2025-03-02T15:13:47.309Z,2025-03-02T15:13:49Z,5552923139,141,93.8,5552923141,212,16.4,5552923137,140,66.2,5552923135,56,Left,5552923143,213,6.28,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098457,356,8,2,54,12,28au628w8n2jhgujuwh3y5d8k,1,36.9,6.8,2025-03-02T15:13:48.509Z,2025-03-02T15:13:48Z,5552923019,56,Back,,,,,,,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783098523,357,5,2,54,13,28au628w8n2jhgujuwh3y5d8k,0,35.6,-1,2025-03-02T15:13:49.790Z,2025-03-02T15:13:55Z,5552923479,233,455,5552923417,347,,5552923413,56,Back,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2783098525,455,5,2,54,13,12ksg0e6d70senzilsic40fzl,1,64.4,101,2025-03-02T15:13:49.790Z,2025-03-02T15:40:36Z,5552923447,233,357,5552923419,56,Left,5552923421,347,,,,,,,,,,,,,,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098781,456,1,2,54,23,12ksg0e6d70senzilsic40fzl,1,67,100,2025-03-02T15:13:59.509Z,2025-03-02T15:14:01Z,5552924725,140,45.7,5552924733,1,,5552924731,213,3.47,5552924729,212,23.6,5552924721,107,,5552924727,141,89.3,5552924723,56,Back,,,,3sy4rxdzl4u9e5kkvygxu9x7u,Roshan Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
2783098863,457,1,2,54,25,12ksg0e6d70senzilsic40fzl,1,45.8,86.6,2025-03-02T15:14:01.484Z,2025-03-02T15:14:04Z,5552925235,141,48.2,5552925239,213,4.86,5552925231,56,Back,5552925233,140,49.4,5552925237,212,26.4,,,,,,,,,,duxnzil70n1147w8ob8ooxo89,Chinglensana Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bengaluru FC,
