id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2777310395,503,44,2,66,42,28au628w8n2jhgujuwh3y5d8k,0,58.5,91,5521282983,233,543,5521282861,286,,5521282859,56,Left,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777310399,544,1,2,66,43,335mseh7gazfrf4eu6w9htw6i,0,44.2,7.6,5521282875,212,11.5,5521282871,140,53.6,5521282877,213,5.74,5521282869,56,Right,5521282867,3,,5521282873,141,0,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777310611,504,5,2,66,44,28au628w8n2jhgujuwh3y5d8k,1,45.6,101.4,5521284187,233,545,5521284125,56,Back,5521284127,347,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777310405,545,5,2,66,44,335mseh7gazfrf4eu6w9htw6i,0,54.4,-1.4,5521282921,347,,5521284195,233,504,5521282915,56,Right,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777310667,505,1,2,66,57,28au628w8n2jhgujuwh3y5d8k,0,45.5,100,5521284425,213,5.78,5521284417,56,Left,5521284429,1,,5521284419,140,66.3,5521284421,141,83.5,5521284413,107,,5521284423,212,25,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777310713,546,8,2,67,1,335mseh7gazfrf4eu6w9htw6i,1,22.9,10.6,5521284707,56,Back,5521284745,15,,,,,,,,,,,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777311057,550,1,2,67,3,335mseh7gazfrf4eu6w9htw6i,1,48.1,10.6,5521286707,213,0.83,5521286695,56,Center,5521286701,141,26.6,5521286705,212,14.8,5521286697,140,57.6,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777310747,547,49,2,67,4,335mseh7gazfrf4eu6w9htw6i,1,62,35.6,,,,,,,,,,,,,,,,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777310825,548,1,2,67,4,335mseh7gazfrf4eu6w9htw6i,1,65.4,40.3,5521290955,154,,5521290951,210,16,5521290957,23,,5521285383,56,Center,5521285385,140,82.2,5521285389,212,23.5,5521285387,141,63.2,5521285391,213,0.72,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Mohammedan SC, 
2777310827,549,16,2,67,9,335mseh7gazfrf4eu6w9htw6i,1,90.4,62.1,5521291013,154,,5521291025,230,97.6,5521291011,29,,5521285405,17,,5521291009,80,,5521289207,72,,5521291023,136,,5521289217,375,07:09.1,evsrix4aokl5o7dlx9zc41h49,França,,5521291015,55,5521289211,374,26:32.3,5521289203,23,,5521291027,231,52.7,5521291021,103,548,5521291019,102,5521285407,56,,,,2.5,,47.5,Center,,,,,,,Mohammedan SC, 
2777312277,506,1,2,68,24,28au628w8n2jhgujuwh3y5d8k,1,50.1,49.9,5521293541,213,3.8,5521299597,189,,5521293533,56,Back,5521293537,141,34.3,5521293539,212,17.4,5521293535,140,37,5521293543,279,G,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312285,507,4,2,68,35,28au628w8n2jhgujuwh3y5d8k,1,55.4,5.6,5521293623,152,,5521293979,233,551,5521293627,286,,5521293621,56,Right,5521293619,13,,5521296481,189,,5521293625,265,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312299,551,4,2,68,35,335mseh7gazfrf4eu6w9htw6i,0,44.6,94.4,5521293783,13,,5521293793,265,,5521293961,285,,5521294455,233,507,5521293787,56,Back,5521293791,152,,5521294179,189,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777312397,508,1,2,68,36,28au628w8n2jhgujuwh3y5d8k,1,56,25.3,5521294151,212,50.6,5521294145,56,Center,5521294149,141,69.3,5521294155,1,,5521294141,155,,5521294147,140,94.9,5521294153,213,0.63,5521294143,152,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,5521294139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312407,509,1,2,68,40,28au628w8n2jhgujuwh3y5d8k,0,95.2,72,5521294223,140,94.7,5521294225,141,70.8,5521294229,213,4.14,5521294227,212,1,5521294221,56,Center,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312493,510,5,2,68,42,28au628w8n2jhgujuwh3y5d8k,1,85.2,101.4,5521295099,233,552,5521294717,347,,5521294715,56,Left,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312539,552,5,2,68,42,335mseh7gazfrf4eu6w9htw6i,0,14.8,-1.4,5521294993,347,,5521294987,56,Back,5521295105,233,510,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777312521,511,1,2,68,46,28au628w8n2jhgujuwh3y5d8k,1,83.8,100,5521294881,213,5.59,5521294859,107,,5521294869,141,95.4,5521294861,56,Left,5521294875,212,7,5521294865,140,88.9,,,,,,,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312547,512,1,2,68,47,28au628w8n2jhgujuwh3y5d8k,1,88.9,95.4,5521295055,141,97.7,5521295057,212,4.2,5521295051,56,Left,5521295059,213,2.76,5521295053,140,85.2,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312595,513,1,2,68,48,28au628w8n2jhgujuwh3y5d8k,0,85.2,97.7,5521295323,2,,5521295413,233,553,5521295333,212,35.8,5521295335,213,5,5521295331,141,47.2,5521295337,1,,5521295325,155,,5521295327,56,Center,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,,5521295329,140,,,,,,,,,,,,94.9,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312605,553,11,2,68,51,335mseh7gazfrf4eu6w9htw6i,1,8.5,52.1,5521295371,56,Back,5521295457,233,513,5521295373,88,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777312723,554,1,2,68,54,335mseh7gazfrf4eu6w9htw6i,1,14.6,50.1,5521296097,140,18.6,5521296095,56,Back,5521296105,212,9.2,5521296107,213,5.18,5521296101,141,38,5521296093,123,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777312763,555,1,2,68,58,335mseh7gazfrf4eu6w9htw6i,1,27.5,31.3,5521296321,56,Back,5521296327,212,19.6,5521296329,213,4.87,5521296325,141,2.9,5521296323,140,30.5,,,,,,,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777312833,556,1,2,69,0,335mseh7gazfrf4eu6w9htw6i,1,31.9,3.8,5521296761,212,9.9,5521296755,56,Back,5521296757,140,39.8,5521296759,141,11.8,5521296763,213,0.58,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777312843,557,3,2,69,5,335mseh7gazfrf4eu6w9htw6i,0,42.8,13.7,5521296811,56,Back,5521296831,211,,5521296813,286,,,,,,,,,,,,,,,,,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777312905,514,49,2,69,9,28au628w8n2jhgujuwh3y5d8k,1,57.2,79.4,,,,,,,,,,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312923,515,1,2,69,10,28au628w8n2jhgujuwh3y5d8k,1,57.7,78.5,5521297215,141,53.9,5521297217,212,17.6,5521297211,56,Center,5521297219,213,5.02,5521297213,140,62.8,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312939,516,1,2,69,11,28au628w8n2jhgujuwh3y5d8k,1,62.8,53.9,5521297307,140,62.3,5521297319,213,1.6,5521297311,141,78.1,5521297303,56,Center,5521297315,212,16.5,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312961,517,1,2,69,12,28au628w8n2jhgujuwh3y5d8k,1,62.3,78.1,5521297453,212,11.9,5521297455,213,1.07,5521297449,140,67.7,5521297447,56,Left,5521297451,141,93.5,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777312979,518,1,2,69,13,28au628w8n2jhgujuwh3y5d8k,1,67.3,92.4,5521297537,213,5.07,5521297533,212,8.8,5521297521,56,Left,5521297529,141,80.3,5521297525,140,70.2,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313047,519,1,2,69,15,28au628w8n2jhgujuwh3y5d8k,1,70.2,80.3,5521297923,141,58.7,5521297931,213,5.6,5521297919,140,87.4,5521297927,212,23.3,5521297917,56,Center,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313061,520,1,2,69,18,28au628w8n2jhgujuwh3y5d8k,0,91.6,64.3,5521298139,233,558,5521298137,236,,5521298003,212,1.5,5521297999,140,90.2,5521298005,213,3.41,5521297997,56,Center,5521298001,141,63.7,5521298143,286,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313073,558,74,2,69,18,335mseh7gazfrf4eu6w9htw6i,1,6,29,5521298071,56,Back,5521298175,233,520,5521298073,285,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777313087,521,6,2,69,20,28au628w8n2jhgujuwh3y5d8k,1,96.9,70.8,5521298287,56,Center,5521298289,73,,5521298361,233,559,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313091,559,6,2,69,20,335mseh7gazfrf4eu6w9htw6i,0,3.1,29.2,5521298415,233,521,5521298331,56,Back,5521298335,73,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777313659,522,1,2,69,48,28au628w8n2jhgujuwh3y5d8k,1,99.5,99.5,5521301355,212,31.4,5521301359,213,4.61,5521301335,2,,5521320377,154,,5521301339,155,,5521301347,140,96.3,5521301341,223,,5521301351,141,53.6,5brj4wwxu99bicq7xhzs6zvmx,Nishu Kumar,1,5521320375,210,5521301337,6,,5521301343,56,Center,,,,,,14,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313667,523,14,2,69,53,28au628w8n2jhgujuwh3y5d8k,1,96.3,53.6,5521320411,102,50.8,5521320425,231,50.9,5521320403,29,,5521301373,16,,5521320413,103,39.9,5521320401,74,,5521320407,55,522,5521320421,230,98.6,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,5521319353,15,5521301375,56,Center,5521320405,154,,5521319351,25,,5521319357,328,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313765,524,1,2,69,57,28au628w8n2jhgujuwh3y5d8k,1,95.5,18.8,5521302001,141,47.6,5521302005,213,1.77,5521301993,2,,5521302003,212,20,5521301995,155,,5521301999,140,91.7,5521316159,154,,5521301997,56,Center,5yau328orkeysj2rs0wyms73d,Saúl Crespo,1,5521316157,210,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314961,533,44,2,69,58,28au628w8n2jhgujuwh3y5d8k,1,91.6,48.3,5521308913,286,,5521308919,233,560,5521308911,56,Center,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313777,560,44,2,69,58,335mseh7gazfrf4eu6w9htw6i,0,8.4,51.7,5521308937,233,533,5521302049,56,Back,5521302051,285,,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777313767,525,15,2,69,59,28au628w8n2jhgujuwh3y5d8k,1,91.7,47.6,5521302013,17,,5521501045,233,744,5521310055,15,,5521316213,103,18.4,5521310059,328,,5521316199,55,524,5521316189,78,,5521316193,154,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,5521310053,25,5521316219,146,98.5,5521316209,102,48.9,5521316223,147,48.7,5521302015,56,,5521316191,29,,,,,,Center,,,,,,,,,,East Bengal FC, 
2777350027,744,10,2,69,59,335mseh7gazfrf4eu6w9htw6i,1,4.5,49.9,5521501005,182,,5521501049,233,525,5521501007,56,Back,5521500999,177,,5521501003,178,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777350031,745,52,2,70,0,335mseh7gazfrf4eu6w9htw6i,1,4.5,49.9,,,,,,,,,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777313827,561,43,2,70,3,335mseh7gazfrf4eu6w9htw6i,1,0,0,5521502261,144,52,,,,,,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777313881,562,1,2,70,4,335mseh7gazfrf4eu6w9htw6i,0,6.5,49.6,5521302615,1,,5521302603,199,,5521302611,212,46.8,5521302609,141,49,5521302607,140,51.1,5521302613,213,6.27,5521302605,56,Center,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2777313915,526,1,2,70,6,28au628w8n2jhgujuwh3y5d8k,0,47.5,48.4,5521302797,140,56.9,5521302799,141,69,5521302795,56,Center,5521302803,213,0.96,5521302793,3,,5521302801,212,17.1,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313945,563,1,2,70,8,335mseh7gazfrf4eu6w9htw6i,0,41.4,19,5521303037,213,3.53,5521303153,233,527,5521303031,140,38.1,5521303035,212,3.7,5521303029,56,Back,5521303157,286,,5521303151,236,,5521303033,141,16.9,c3o7pp0cqispnqebrz2odiqz8,Robi Hansda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777313963,527,74,2,70,8,28au628w8n2jhgujuwh3y5d8k,1,59.3,85.6,5521303159,233,563,5521303119,56,Left,5521303121,285,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777313977,528,49,2,70,11,28au628w8n2jhgujuwh3y5d8k,1,57.6,94.5,,,,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314009,529,1,2,70,11,28au628w8n2jhgujuwh3y5d8k,1,56.8,95.3,5521303425,141,91.4,5521303421,56,Left,5521303427,212,8.8,5521303429,213,5.98,5521303423,140,64.8,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314083,530,1,2,70,13,28au628w8n2jhgujuwh3y5d8k,1,66.2,89.3,5521303793,140,84.6,5521303795,141,90.5,5521303799,213,0.04,5521303797,212,19.3,5521303791,56,Left,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314119,531,1,2,70,19,28au628w8n2jhgujuwh3y5d8k,0,91.9,91.2,5521303971,213,4.75,5521303959,2,,5521303963,56,Center,5521303965,140,92.6,5521303967,141,61.4,5521303961,155,,5521303969,212,20.3,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314153,564,1,2,70,21,335mseh7gazfrf4eu6w9htw6i,1,6.6,38.5,5521304205,140,6,5521304209,212,10.2,5521304207,141,23.5,5521304211,213,4.65,5521304203,56,Back,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777314263,565,1,2,70,22,335mseh7gazfrf4eu6w9htw6i,1,6,23.5,5521304789,1,,5521304787,213,0.66,5521304781,140,34,5521304785,212,37.3,5521304777,157,,5521304779,56,Back,5521304783,141,57.3,,,,6fuk4mojob40kspt4k6vntbhm,Gaurav Bora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777314267,566,49,2,70,27,335mseh7gazfrf4eu6w9htw6i,1,36.7,61.2,,,,,,,,,,,,,,,,,,,,,,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777314485,567,1,2,70,33,335mseh7gazfrf4eu6w9htw6i,1,67.9,91.2,5521306023,213,5.53,5521306019,141,66,5521306021,212,25,5521306017,140,85.3,5521306015,56,Center,,,,,,,,,,b521uf2wepooe470000o6pvmy,Lalremsanga Fanai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777314499,568,61,2,70,40,335mseh7gazfrf4eu6w9htw6i,0,94.1,63.6,5521306081,56,Center,,,,,,,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777314907,532,5,2,70,40,28au628w8n2jhgujuwh3y5d8k,1,-1.2,35.1,5521308577,233,569,5521308543,346,,5521308541,56,Back,,,,,,,,,,,,,,,,6bgcubncyevstsj12znvexbhm,Anwar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777314681,569,5,2,70,40,335mseh7gazfrf4eu6w9htw6i,0,101.2,64.9,5521307069,346,,5521308631,233,532,5521307067,56,Center,,,,,,,,,,,,,,,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777315327,534,1,2,71,23,28au628w8n2jhgujuwh3y5d8k,1,4.8,40.7,5521311007,74,,5521311001,213,6.09,5521310999,212,47,5521310989,124,,5521310997,141,27.3,5521310991,155,,5521310995,140,48.7,5521310993,56,Back,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,5521311003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2777315335,535,61,2,71,24,28au628w8n2jhgujuwh3y5d8k,0,51.4,27,5521311045,56,Center,,,,,,,,,,,,,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777315279,570,1,2,71,24,335mseh7gazfrf4eu6w9htw6i,0,39.2,88.7,5521310757,56,Back,5521310759,140,45.3,5521310763,212,6.7,5521310765,213,5.98,5521310761,141,85.8,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777315567,571,43,2,71,34,335mseh7gazfrf4eu6w9htw6i,1,0,0,5521312377,56,Left,5521312563,144,5,5521312381,347,0,,,,,,,,,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777315577,572,4,2,71,39,335mseh7gazfrf4eu6w9htw6i,1,51,98,5521312463,56,Left,5521312863,233,537,5521312465,152,,5521312469,286,,5521312461,13,,5521312467,265,,,,,,,,e6r1r5ggsgbdnudnn5muc4mw9,Alexis Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777315625,537,4,2,71,39,28au628w8n2jhgujuwh3y5d8k,0,49,2,5521312845,285,,5521312841,152,,5521314547,55,536,5521312903,233,572,5521312839,56,Back,5521312837,13,,5521312843,265,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777315537,536,17,2,71,40,28au628w8n2jhgujuwh3y5d8k,1,0,0,5521312609,31,,5521312613,13,243,5521314469,55,537,5521312611,392,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777316137,573,1,2,72,11,335mseh7gazfrf4eu6w9htw6i,0,47.3,96.5,5521315659,155,,5521315663,56,Center,5521315657,5,,5521315671,213,5.39,5521315667,141,62.7,5521315857,189,,5521315661,152,,5521315669,212,29.6,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,5521315665,140,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777316283,539,44,2,72,16,28au628w8n2jhgujuwh3y5d8k,1,75.6,75.2,5521531185,56,Center,5521531215,233,574,5521531189,286,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777316247,574,44,2,72,16,335mseh7gazfrf4eu6w9htw6i,0,25.5,25.4,5521316287,56,Back,5521316291,285,,5521531227,233,539,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777316295,540,61,2,72,17,28au628w8n2jhgujuwh3y5d8k,1,74.2,72.2,5521532563,56,Center,,,,,,,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777316267,538,1,2,72,18,28au628w8n2jhgujuwh3y5d8k,0,53,41.9,5521530419,213,0.83,5521530417,212,26.7,5521530411,56,Center,5521530415,141,70.9,5521530413,140,70.2,5521530409,155,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC, 
2777316401,575,1,2,72,21,335mseh7gazfrf4eu6w9htw6i,1,13.3,24.4,5521317129,140,27.6,5521317121,56,Back,5521317137,212,16.9,5521317133,141,35.9,5521317141,213,0.48,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777316485,576,1,2,72,23,335mseh7gazfrf4eu6w9htw6i,1,26.2,39.7,5521317477,212,24.7,5521317469,140,18.5,5521317483,213,1.9,5521317467,56,Back,5521317465,155,,5521317473,141,74.1,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777316545,577,1,2,72,27,335mseh7gazfrf4eu6w9htw6i,1,22.8,80.6,5521317801,141,64.8,5521317805,213,4.13,5521317803,212,12.8,5521317799,140,16.1,5521317797,56,Back,,,,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
2777316591,578,1,2,72,29,335mseh7gazfrf4eu6w9htw6i,1,18.6,65.6,5521318081,141,63.2,5521318085,213,6.1,5521318083,212,8.8,5521318077,56,Back,5521318079,140,26.8,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC, 
