id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/19/value,qualifier/16/value,teamName,Position
2786106813,27,1,1,3,18,1kqb5u8em0tj1k40607w2vtl4,0,46.4,100,2025-03-09T14:03:46.442Z,2025-03-09T14:03:49Z,5569420911,140,69.4,5569420909,56,Left,5569420919,1,,5569420917,213,6.04,5569420915,212,24.9,5569420907,107,,5569420913,141,93.2,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786106849,31,1,1,3,22,ajwqetklk0m22x7ifsjax5yi,0,29.5,3.5,2025-03-09T14:03:50.542Z,2025-03-09T14:03:51Z,5569421115,141,4.7,5569421117,212,28.9,5569421121,1,,5569421103,157,,5569421105,56,Right,5569421119,213,0.03,5569421111,140,57,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786106869,28,1,1,3,23,1kqb5u8em0tj1k40607w2vtl4,0,44.2,91.2,2025-03-09T14:03:52.270Z,2025-03-09T14:04:08Z,5569422741,236,,5569422687,140,47,5569422693,213,5.99,5569422689,141,89.9,5569422691,212,3.1,5569422743,233,32,5569421217,56,Back,5569422747,286,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786106915,32,74,1,3,23,ajwqetklk0m22x7ifsjax5yi,1,54.3,5.3,2025-03-09T14:03:52.271Z,2025-03-09T15:58:31Z,5569421447,56,Right,5569422793,233,28,5569421449,285,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107005,29,1,1,3,25,1kqb5u8em0tj1k40607w2vtl4,0,40.2,92.6,2025-03-09T14:03:53.551Z,2025-03-09T14:04:02Z,5569421761,140,68.9,5569421763,141,100,5569421765,212,30.7,5569421759,56,Left,5569421767,213,0.19,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107017,30,5,1,3,29,1kqb5u8em0tj1k40607w2vtl4,0,66,101.6,2025-03-09T14:03:57.955Z,2025-03-09T16:01:44Z,5569422853,233,33,5569421807,347,,5569421805,56,Left,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107199,33,5,1,3,29,ajwqetklk0m22x7ifsjax5yi,1,34,-1.6,2025-03-09T14:03:57.955Z,2025-03-09T16:01:43Z,5569422721,347,,5569422817,233,30,5569422719,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107241,34,1,1,3,39,ajwqetklk0m22x7ifsjax5yi,0,34.8,0,2025-03-09T14:04:07.759Z,2025-03-09T14:04:09Z,5569422935,107,,5569422947,1,,5569422945,213,0.11,5569422937,56,Right,5569422943,212,31.2,5569422941,141,3.2,5569422939,140,64.3,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107337,31,1,1,3,41,1kqb5u8em0tj1k40607w2vtl4,0,26.3,96.6,2025-03-09T14:04:09.863Z,2025-03-09T14:04:14Z,5569423427,141,82.1,5569423425,140,67.6,5569423423,56,Left,5569423433,1,,5569423421,157,,5569423431,213,6.06,5569423429,212,44.5,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107343,35,44,1,3,44,ajwqetklk0m22x7ifsjax5yi,1,34.2,16.7,2025-03-09T14:04:12.928Z,2025-03-09T16:02:17Z,5569423461,285,,5569423629,233,32,5569423459,56,Back,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107347,32,44,1,3,44,1kqb5u8em0tj1k40607w2vtl4,0,65.8,83.3,2025-03-09T14:04:12.929Z,2025-03-09T16:02:17Z,5569423475,56,Left,5569423481,286,,5569423651,233,35,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107359,36,1,1,3,45,ajwqetklk0m22x7ifsjax5yi,0,37.4,15.2,2025-03-09T14:04:13.824Z,2025-03-09T14:04:15Z,5569423569,56,Right,5569423571,140,51.5,5569423573,141,0,5569423567,3,,5569423577,213,5.61,5569423575,212,18.9,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107463,33,5,1,3,46,1kqb5u8em0tj1k40607w2vtl4,1,51.6,102,2025-03-09T14:04:14.818Z,2025-03-09T16:01:44Z,5569424155,233,37,5569424107,56,Left,5569424109,347,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107363,37,5,1,3,46,ajwqetklk0m22x7ifsjax5yi,0,48.4,-2,2025-03-09T14:04:14.818Z,2025-03-09T16:01:44Z,5569423585,56,Back,5569424193,233,33,5569423589,347,,,,,,,,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786107485,34,1,1,3,53,1kqb5u8em0tj1k40607w2vtl4,1,56.6,100,2025-03-09T14:04:22.347Z,2025-03-09T14:04:23Z,5569424249,141,88.3,5569424253,213,5.37,5569424251,212,11.8,5569424243,107,,5569424245,56,Left,5569424247,140,63.5,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107539,35,1,1,3,54,1kqb5u8em0tj1k40607w2vtl4,1,63.5,88.3,2025-03-09T14:04:23.144Z,2025-03-09T14:04:26Z,5569424531,213,5.43,5569424529,212,23.8,5569424525,140,78.4,5569424527,141,62,5569424523,56,Center,,,,,,,,,,5phslvtihgvzghwa9dqmqtune,Lukas Brambilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107543,36,61,1,3,56,1kqb5u8em0tj1k40607w2vtl4,0,21.8,98.3,2025-03-09T14:04:24.676Z,2025-03-09T14:30:28Z,5569424549,56,Back,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107531,38,52,1,3,58,ajwqetklk0m22x7ifsjax5yi,1,10.7,51.3,2025-03-09T14:04:26.623Z,2025-03-09T14:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2786107809,39,1,1,4,12,ajwqetklk0m22x7ifsjax5yi,0,11.9,51.3,2025-03-09T14:04:40.753Z,2025-03-09T14:04:44Z,5569425913,199,,5569425915,56,Center,5569425917,140,74.8,5569425921,212,66.8,5569426103,189,,5569425923,213,0.15,5569425925,1,,5569425919,141,65.7,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2786107845,37,1,1,4,13,1kqb5u8em0tj1k40607w2vtl4,1,24.5,25.8,2025-03-09T14:04:42.160Z,2025-03-09T14:04:44Z,5569426117,3,,5569426129,212,25.9,5569426121,140,32.2,5569426133,213,1.25,5569426125,141,62,5569426119,56,Back,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107853,38,49,1,4,16,1kqb5u8em0tj1k40607w2vtl4,1,32.2,62,2025-03-09T14:04:44.519Z,2025-03-09T14:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107957,39,1,1,4,16,1kqb5u8em0tj1k40607w2vtl4,1,32.2,62,2025-03-09T14:04:44.769Z,2025-03-09T14:04:49Z,5569426721,56,Back,5569426729,213,0.67,5569426725,141,75.1,5569426727,212,14.3,5569426723,140,42.9,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786107941,40,83,1,4,20,ajwqetklk0m22x7ifsjax5yi,0,56.8,14.4,2025-03-09T14:04:48.913Z,2025-03-09T14:04:52Z,5569427099,399,h8166wj7jjqddgelgyf61nu1,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108043,40,1,1,4,21,1kqb5u8em0tj1k40607w2vtl4,0,42.6,93.3,2025-03-09T14:04:49.691Z,2025-03-09T14:04:52Z,5569427013,155,,5569427029,1,,5569427021,140,81.3,5569427023,141,74.4,5569427027,213,5.98,5569427025,212,42.6,5569427019,56,Center,,,,h8166wj7jjqddgelgyf61nu1,Farukh Choudhary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786108101,41,1,1,4,24,ajwqetklk0m22x7ifsjax5yi,1,28.1,31,2025-03-09T14:04:52.721Z,2025-03-09T14:04:55Z,5569427367,213,5.18,5569427359,56,Back,5569427365,212,10.8,5569427363,141,16.8,5569427361,140,32.8,5569427357,3,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108145,42,1,1,4,26,ajwqetklk0m22x7ifsjax5yi,1,32.8,16.7,2025-03-09T14:04:55.361Z,2025-03-09T14:04:57Z,5569427589,56,Center,5569427591,140,55.6,5569427599,1,,5569427595,212,33.1,5569427597,213,0.76,5569427587,157,,5569427593,141,50.3,,,,1ilh1vogo8mggj0vhf2oknswk,N. Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108153,43,49,1,4,28,ajwqetklk0m22x7ifsjax5yi,1,55.6,50.3,2025-03-09T14:04:56.880Z,2025-03-09T14:04:57Z,,,,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108159,41,83,1,4,28,1kqb5u8em0tj1k40607w2vtl4,0,53.3,55.8,2025-03-09T14:04:57.378Z,2025-03-09T14:04:59Z,5569427809,399,88x8tqxamao1dzdfz5libluui,,,,,,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786108187,44,1,1,4,29,ajwqetklk0m22x7ifsjax5yi,1,55.6,52.8,2025-03-09T14:04:57.440Z,2025-03-09T14:04:58Z,5569427763,141,44.3,5569427765,212,11.3,5569427767,213,3.68,5569427759,140,46.4,5569427755,56,Back,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108283,45,1,1,4,33,ajwqetklk0m22x7ifsjax5yi,1,44.6,66.6,2025-03-09T14:05:01.745Z,2025-03-09T14:05:02Z,5569428239,56,Back,5569428241,140,44,5569428243,141,90.8,5569428247,213,1.61,5569428245,212,16.5,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108327,46,1,1,4,34,ajwqetklk0m22x7ifsjax5yi,1,44.1,90.8,2025-03-09T14:05:02.848Z,2025-03-09T14:05:05Z,5569428491,213,3.87,5569428481,140,33,5569428479,56,Back,5569428483,141,75.6,5569428487,212,15.6,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108397,47,1,1,4,36,ajwqetklk0m22x7ifsjax5yi,1,33,75.6,2025-03-09T14:05:05.072Z,2025-03-09T14:05:08Z,5569428937,140,31.4,5569428935,56,Back,5569428943,213,4.65,5569428941,212,25,5569428939,141,38.9,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108491,48,1,1,4,40,ajwqetklk0m22x7ifsjax5yi,1,30.3,38,2025-03-09T14:05:08.705Z,2025-03-09T14:05:13Z,5569429459,213,1.26,5569429451,56,Back,5569429453,140,34.7,5569429455,141,58.8,5569429457,212,14.9,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108567,49,1,1,4,44,ajwqetklk0m22x7ifsjax5yi,0,34.2,56.6,2025-03-09T14:05:13.426Z,2025-03-09T14:05:16Z,5569429779,212,48.4,5569429783,1,,5569429771,155,,5569429773,56,Center,5569429775,140,79.3,5569429781,213,0.21,5569429777,141,71.1,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108611,42,1,1,4,47,1kqb5u8em0tj1k40607w2vtl4,1,20,28.2,2025-03-09T14:05:15.909Z,2025-03-09T14:05:18Z,5569429989,140,8.5,5569429991,141,41.8,5569429995,213,2.49,5569429987,56,Back,5569429985,3,,5569429993,212,15.2,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786108621,43,49,1,4,50,1kqb5u8em0tj1k40607w2vtl4,1,2.5,47,2025-03-09T14:05:18.674Z,2025-03-09T14:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786108717,44,1,1,4,51,1kqb5u8em0tj1k40607w2vtl4,1,2.5,47,2025-03-09T14:05:20.205Z,2025-03-09T14:05:23Z,5569430561,140,15,5569430559,56,Back,5569430567,213,0.82,5569430565,212,19.3,5569430563,141,67.8,,,,,,,,,,5sifbrmwnzisvbvutlcx25v1m,Samik Mitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2786108861,45,1,1,4,55,1kqb5u8em0tj1k40607w2vtl4,1,15.1,71.4,2025-03-09T14:05:23.455Z,2025-03-09T14:05:29Z,5569431175,141,90.6,5569431177,212,20.4,5569431173,140,30,5569431171,56,Back,5569431179,213,0.7,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786108915,46,1,1,5,0,1kqb5u8em0tj1k40607w2vtl4,0,37.7,95.9,2025-03-09T14:05:29.424Z,2025-03-09T14:05:32Z,5569431489,213,6.15,5569431491,1,,5569431481,56,Left,5569431483,140,75.2,5569431479,155,,5569431487,212,39.7,5569431485,141,88.4,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786108971,50,1,1,5,5,ajwqetklk0m22x7ifsjax5yi,1,26.2,11.3,2025-03-09T14:05:34.193Z,2025-03-09T14:05:36Z,5569431757,141,10,5569431755,140,37.7,5569431753,56,Back,5569431761,213,6.21,5569431751,155,,5569431759,212,12.1,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786108983,51,49,1,5,7,ajwqetklk0m22x7ifsjax5yi,1,37.7,10,2025-03-09T14:05:36.114Z,2025-03-09T14:05:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109017,52,1,1,5,8,ajwqetklk0m22x7ifsjax5yi,1,37.4,12.8,2025-03-09T14:05:36.625Z,2025-03-09T14:05:38Z,5569431965,140,32.8,5569431967,141,30.1,5569431963,56,Back,5569431971,213,1.96,5569431969,212,12.7,,,,,,,,,,7q0oc78bzao7g3iy7zoobmy1,Sourav Das,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109103,53,1,1,5,9,ajwqetklk0m22x7ifsjax5yi,1,32.8,30.7,2025-03-09T14:05:38.177Z,2025-03-09T14:05:42Z,5569432463,140,28.3,5569432465,141,54.2,5569432467,212,16.7,5569432469,213,1.86,5569432461,56,Back,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109145,54,1,1,5,13,ajwqetklk0m22x7ifsjax5yi,1,32.9,56.6,2025-03-09T14:05:42.273Z,2025-03-09T14:05:44Z,5569432719,212,25.4,5569432713,56,Back,5569432715,140,33.3,5569432717,141,93.9,5569432721,213,1.55,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109175,55,1,1,5,15,ajwqetklk0m22x7ifsjax5yi,1,32.8,94.4,2025-03-09T14:05:44.018Z,2025-03-09T14:05:46Z,5569432863,140,52.6,5569432865,141,94.5,5569432867,212,20.8,5569432869,213,0,5569432861,56,Left,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109191,56,1,1,5,17,ajwqetklk0m22x7ifsjax5yi,0,50.8,94.5,2025-03-09T14:05:45.762Z,2025-03-09T14:05:46Z,5569432985,212,9.9,5569432979,56,Back,5569432983,141,83.3,5569432981,140,44.8,5569432989,213,4.02,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109197,47,49,1,5,18,1kqb5u8em0tj1k40607w2vtl4,1,58.5,20.1,2025-03-09T14:05:46.970Z,2025-03-09T14:05:47Z,,,,,,,,,,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109323,48,1,1,5,21,1kqb5u8em0tj1k40607w2vtl4,1,62.4,12.5,2025-03-09T14:05:49.814Z,2025-03-09T14:05:52Z,5569433603,213,3.28,5569433599,141,9.1,5569433597,140,46.8,5569433601,212,16.5,5569433595,56,Back,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109375,49,1,1,5,24,1kqb5u8em0tj1k40607w2vtl4,1,45.1,9.7,2025-03-09T14:05:52.861Z,2025-03-09T14:05:55Z,5569433833,212,9.6,5569433827,56,Back,5569433835,213,3.18,5569433829,140,36,5569433831,141,9.1,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109397,57,83,1,5,25,ajwqetklk0m22x7ifsjax5yi,0,61.5,92.4,2025-03-09T14:05:54.114Z,2025-03-09T14:30:38Z,5569578693,399,9h25nvm0qom316k8qamw5zh1w,,,,,,,,,,,,,,,,,,,,,,88x8tqxamao1dzdfz5libluui,Javi Siverio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109409,50,1,1,5,26,1kqb5u8em0tj1k40607w2vtl4,0,36.6,8.6,2025-03-09T14:05:54.845Z,2025-03-09T14:05:57Z,5569434061,213,0.02,5569434045,155,,5569434053,140,65.2,5569434055,141,9.7,5569434059,212,30,5569434049,56,Right,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109471,58,1,1,5,29,ajwqetklk0m22x7ifsjax5yi,1,32.6,93.3,2025-03-09T14:05:58.099Z,2025-03-09T14:06:00Z,5569434427,212,12.4,5569434405,3,,5569434415,56,Back,5569434425,141,81.4,5569434421,140,41.6,5569434429,213,5.58,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109513,59,44,1,5,31,ajwqetklk0m22x7ifsjax5yi,1,42.4,84.6,2025-03-09T14:05:59.687Z,2025-03-09T16:02:17Z,5569434643,285,,5569434641,56,Back,5569434675,233,51,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109459,51,44,1,5,31,1kqb5u8em0tj1k40607w2vtl4,0,57.6,15.4,2025-03-09T14:05:59.688Z,2025-03-09T16:02:18Z,5569434329,56,Right,5569434333,286,,5569434685,233,59,,,,,,,,,,,,,,,,18du6lik5pot8uofj1s1n0nl6,Jitendra Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109531,60,1,1,5,31,ajwqetklk0m22x7ifsjax5yi,0,41.7,81.2,2025-03-09T14:05:59.978Z,2025-03-09T15:02:32Z,5569434715,3,,5569434717,56,Back,5569434721,141,84.7,5569434725,213,0.4,5569434723,212,6.1,5569434719,140,47.1,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109489,52,1,1,5,33,1kqb5u8em0tj1k40607w2vtl4,0,47.1,19.4,2025-03-09T14:06:01.961Z,2025-03-09T14:06:32Z,5569434491,56,Right,5569434501,212,8,5569434499,141,13.2,5569437403,236,,5569437405,233,61,5569437409,286,,5569434503,213,5.73,5569434495,140,53.6,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109673,61,74,1,5,33,ajwqetklk0m22x7ifsjax5yi,1,48.6,86.9,2025-03-09T14:06:01.962Z,2025-03-09T14:06:35Z,5569435553,285,,5569437451,233,52,5569435551,56,Back,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109815,53,5,1,5,35,1kqb5u8em0tj1k40607w2vtl4,1,44.8,-1.4,2025-03-09T14:06:03.735Z,2025-03-09T16:01:45Z,5569436301,347,,5569438221,233,62,5569436299,56,Back,,,,,,,,,,,,,,,,9h25nvm0qom316k8qamw5zh1w,Laldinpuia PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109719,62,5,1,5,35,ajwqetklk0m22x7ifsjax5yi,0,55.2,101.4,2025-03-09T14:06:03.735Z,2025-03-09T16:01:45Z,5569435799,56,Left,5569435801,347,,5569438235,233,53,,,,,,,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109837,54,1,1,5,50,1kqb5u8em0tj1k40607w2vtl4,0,46.9,0,2025-03-09T14:06:18.952Z,2025-03-09T14:06:20Z,5569436447,56,Right,5569436445,107,,5569436453,212,29.6,5569436455,213,0.38,5569436457,1,,5569436449,140,73.1,5569436451,141,15.6,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2786109879,63,44,1,5,53,ajwqetklk0m22x7ifsjax5yi,1,29.8,85.8,2025-03-09T14:06:22.169Z,2025-03-09T16:02:18Z,5569436717,233,55,5569436661,285,,5569436659,56,Back,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2786109873,55,44,1,5,53,1kqb5u8em0tj1k40607w2vtl4,0,70.2,14.2,2025-03-09T14:06:22.170Z,2025-03-09T16:02:18Z,5569436729,233,63,5569436621,56,Right,5569436623,286,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
