id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,,qualifier/15/value,teamName,Position
2776220851,166,4,1,24,41,1kqb5u8em0tj1k40607w2vtl4,1,66.8,91.8,5515501909,265,,5515501905,56,Left,5515501907,152,,5515501911,286,,5515501913,233,194,5515501903,13,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776220859,194,4,1,24,41,8uacz8yrceknwsreon4rb5i8o,0,33.2,8.2,5515501895,265,,5515501897,285,,5515501931,233,166,5515501885,13,,5515501889,56,Back,5515501893,152,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221007,167,1,1,25,39,1kqb5u8em0tj1k40607w2vtl4,1,71.1,86.6,5515502827,1,,5515502811,5,,5515502823,212,47,5515502815,152,,5515502821,141,29.2,5515502813,155,,5515502825,213,5.3,5515502819,140,96.1,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,5515502817,56,,Center,5515502809,2,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221011,168,1,1,25,40,1kqb5u8em0tj1k40607w2vtl4,0,95.9,28.9,5515502843,56,Center,5515502851,213,1.04,5515502847,141,41.6,5515502845,140,100,5515502849,212,10,,,,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221045,169,5,1,25,42,1kqb5u8em0tj1k40607w2vtl4,0,100.9,41.8,5515503061,233,195,5515503023,56,Center,5515503025,346,,,,,,,,,,,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221051,195,5,1,25,42,8uacz8yrceknwsreon4rb5i8o,1,-0.9,58.2,5515503049,346,,5515503047,56,Back,5515503053,233,169,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221063,196,1,1,25,56,8uacz8yrceknwsreon4rb5i8o,1,5,54.6,5515503137,141,87.4,5515503135,140,16.3,5515503131,124,,5515503139,212,25.3,5515503129,189,,5515503145,237,,5515503133,56,Back,5515503141,213,1.08,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776221065,197,1,1,26,2,8uacz8yrceknwsreon4rb5i8o,1,19.2,86.3,5515503163,213,4.25,5515503157,140,8.1,5515503155,56,Back,5515503159,141,52.2,5515503161,212,26,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221101,198,1,1,26,3,8uacz8yrceknwsreon4rb5i8o,1,8.7,50.1,5515503313,212,27.9,5515503309,140,27.7,5515503315,213,5.51,5515503307,56,Back,5515503311,141,21.5,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776221105,199,1,1,26,10,8uacz8yrceknwsreon4rb5i8o,1,59.2,4.1,5515503353,140,62.2,5515503357,212,7.5,5515503351,56,Right,5515503359,213,1.14,5515503355,141,14.1,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221111,200,1,1,26,14,8uacz8yrceknwsreon4rb5i8o,1,65.2,19.1,5515503387,141,34.8,5515503385,140,59.9,5515503389,212,12,5515503383,56,Center,5515503391,213,2.05,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221117,201,1,1,26,15,8uacz8yrceknwsreon4rb5i8o,0,59.9,34.8,5515503427,140,70.6,5515503429,141,30,5515503433,213,6,5515503425,56,Center,5515503431,212,11.7,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221119,170,8,1,26,17,1kqb5u8em0tj1k40607w2vtl4,1,35.3,68.2,5515503435,56,Back,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221127,171,49,1,26,19,1kqb5u8em0tj1k40607w2vtl4,1,57.2,64.5,,,,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221139,172,3,1,26,21,1kqb5u8em0tj1k40607w2vtl4,0,59.8,63.9,5515503661,233,202,5515503537,56,Center,5515503539,286,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221159,202,7,1,26,21,8uacz8yrceknwsreon4rb5i8o,1,40.2,36.1,5515503653,233,172,5515503637,56,Back,5515503639,285,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221181,203,1,1,26,25,8uacz8yrceknwsreon4rb5i8o,1,40.6,61.8,5515503733,140,47.4,5515503731,56,Back,5515503739,213,0.06,5515503735,141,62.4,5515503737,212,7.2,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221183,204,1,1,26,27,8uacz8yrceknwsreon4rb5i8o,1,47.4,63.3,5515503761,212,15,5515503763,213,1.73,5515503757,140,45.1,5515503759,141,85.1,5515503755,56,Back,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221191,205,1,1,26,28,8uacz8yrceknwsreon4rb5i8o,1,45.1,85.1,5515503803,56,Center,5515503807,141,75.6,5515503811,213,5.53,5515503809,212,9.5,5515503805,140,51.7,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221197,206,1,1,26,30,8uacz8yrceknwsreon4rb5i8o,0,56,71.7,5515503833,56,Center,5515503841,212,17.5,5515503837,141,54.2,5515503835,140,68.2,5515503843,213,5.53,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221189,173,8,1,26,31,1kqb5u8em0tj1k40607w2vtl4,1,38.4,34.5,5515503799,56,Back,,,,,,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221211,174,52,1,26,33,1kqb5u8em0tj1k40607w2vtl4,1,13.3,47.6,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776221253,175,80,1,26,48,1kqb5u8em0tj1k40607w2vtl4,0,13.3,47.6,,,,,,,,,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776221281,176,1,1,26,50,1kqb5u8em0tj1k40607w2vtl4,1,15.8,49.6,5515504291,212,55.2,5515504295,1,,5515504281,155,,5515504289,141,72.7,5515504285,56,Center,5515504287,140,66.2,5515504293,213,0.29,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776221287,177,61,1,26,55,1kqb5u8em0tj1k40607w2vtl4,0,65.8,73.3,5515504313,56,Center,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221293,207,49,1,26,56,8uacz8yrceknwsreon4rb5i8o,1,43.8,17.4,,,,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221329,178,83,1,27,0,1kqb5u8em0tj1k40607w2vtl4,1,44.5,88.6,5515504713,399,5ku3ut12bd65rq9qoobyv2jh0,,,,,,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221321,208,61,1,27,1,8uacz8yrceknwsreon4rb5i8o,0,48.2,12.2,5515504485,56,Back,,,,,,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221331,179,4,1,27,2,1kqb5u8em0tj1k40607w2vtl4,1,44.9,91.1,5515504545,13,,5515504549,152,,5515504607,233,209,5515504553,286,,5515504547,56,Back,5515511923,295,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221335,209,4,1,27,2,8uacz8yrceknwsreon4rb5i8o,0,55.1,8.9,5515505073,295,,5515504595,13,,5515504599,152,,5515504597,56,Right,5515504627,233,179,5515504603,285,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221483,210,1,1,27,39,8uacz8yrceknwsreon4rb5i8o,0,26.5,40.4,5515505369,213,6.18,5515505361,56,Back,5515505365,141,38.6,5515505367,212,11.5,5515505357,3,,5515505363,140,37.4,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221485,180,1,1,27,39,1kqb5u8em0tj1k40607w2vtl4,0,44.5,88.6,5515505385,141,67.8,5515505389,213,5.88,5515505381,56,Center,5515505387,212,35.8,5515505377,155,,5515505391,1,,5515505379,152,,5515505383,140,75.8,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,5515505375,5,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221513,181,1,1,27,41,1kqb5u8em0tj1k40607w2vtl4,1,72,64,5515505551,212,24.8,5515505543,155,,5515505549,141,91.2,5515505545,56,Left,5515505547,140,87.7,5515505553,213,0.84,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221507,211,83,1,27,46,8uacz8yrceknwsreon4rb5i8o,0,12.3,6.4,5515505635,399,3macevv6d8kk7a3na4b3zh2j8,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221517,182,1,1,27,50,1kqb5u8em0tj1k40607w2vtl4,0,86.8,88.7,5515505563,140,85.6,5515505585,233,212,5515505589,286,,5515505583,236,,5515505567,212,2,5515505569,213,4.01,5515505561,56,Left,5515505565,141,86.5,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221515,212,74,1,27,50,8uacz8yrceknwsreon4rb5i8o,1,17.5,4.7,5515505557,56,Back,5515505559,285,,5515505593,233,182,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221545,183,5,1,27,51,1kqb5u8em0tj1k40607w2vtl4,1,81.6,101.8,5515505743,233,213,5515505727,56,Left,5515505729,347,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221521,213,5,1,27,51,8uacz8yrceknwsreon4rb5i8o,0,18.4,-1.8,5515505595,56,Back,5515505747,233,183,5515505597,347,,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221555,184,1,1,28,0,1kqb5u8em0tj1k40607w2vtl4,1,85.8,100,5515505813,141,71.8,5515505817,213,5.1,5515505809,56,Center,5515505811,140,93.7,5515505819,1,,5515505807,107,,5515505815,212,22,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221559,185,61,1,28,4,1kqb5u8em0tj1k40607w2vtl4,0,96.6,69,5515505835,56,Center,,,,,,,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221565,186,5,1,28,4,1kqb5u8em0tj1k40607w2vtl4,0,101.5,66.4,5515505861,56,Center,5515505863,346,,5515506387,233,214,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221655,214,5,1,28,4,8uacz8yrceknwsreon4rb5i8o,1,-1.5,33.6,5515506339,56,Back,5515506347,233,186,5515506341,346,,,,,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221663,215,1,1,28,34,8uacz8yrceknwsreon4rb5i8o,0,5.3,46.3,5515506433,213,6.1,5515506423,124,,5515506425,56,Center,5515506429,141,30.6,5515506427,140,61,5515506435,1,,5515506431,212,59.5,5515506439,74,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2776221669,187,44,1,28,39,1kqb5u8em0tj1k40607w2vtl4,1,38.4,68.9,5515506463,233,216,5515506461,285,,5515506459,56,Back,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221667,216,44,1,28,39,8uacz8yrceknwsreon4rb5i8o,0,61.6,31.1,5515506453,56,Center,5515506457,286,,5515506467,233,187,,,,,,,,,,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221673,188,1,1,28,40,1kqb5u8em0tj1k40607w2vtl4,1,37.3,68.1,5515506489,3,,5515506493,140,33.6,5515506495,141,54.5,5515506491,56,Back,5515506499,213,4.31,5515506497,212,10,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221675,189,1,1,28,42,1kqb5u8em0tj1k40607w2vtl4,0,33.4,41.3,5515506507,56,Back,5515506515,213,1.36,5515506511,141,88,5515506509,140,39.8,5515506505,157,,5515506517,1,,5515506513,212,32.5,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221691,217,1,1,28,43,8uacz8yrceknwsreon4rb5i8o,1,58.7,6.4,5515506631,212,25,5515506627,140,82.4,5515506625,56,Right,5515506633,213,0.09,5515506629,141,9.8,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221693,218,3,1,28,47,8uacz8yrceknwsreon4rb5i8o,0,87.5,13.1,5515506639,286,,5515506637,56,Right,5515506687,233,190,,,,,,,,,,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221697,190,7,1,28,47,1kqb5u8em0tj1k40607w2vtl4,1,12.5,86.9,5515506653,56,Back,5515506655,285,,5515506679,233,218,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221703,191,49,1,28,49,1kqb5u8em0tj1k40607w2vtl4,1,14.9,89.4,,,,,,,,,,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221717,192,1,1,28,50,1kqb5u8em0tj1k40607w2vtl4,1,14.9,89.4,5515506721,212,12.9,5515506719,141,86.5,5515506723,213,6.13,5515506715,56,Back,5515506717,140,27,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221721,193,50,1,28,51,1kqb5u8em0tj1k40607w2vtl4,1,25.2,94.8,5515506743,285,,5515506759,233,219,5515506741,56,Back,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221723,219,7,1,28,51,8uacz8yrceknwsreon4rb5i8o,1,74.8,5.2,5515506747,56,Right,5515506745,167,,5515506749,286,,5515506751,233,193,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221765,194,5,1,28,52,1kqb5u8em0tj1k40607w2vtl4,1,20,101.6,5515506975,56,Back,5515506995,233,220,5515506977,347,,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221729,220,5,1,28,52,8uacz8yrceknwsreon4rb5i8o,0,80,-1.6,5515506771,56,Right,5515506999,233,194,5515506773,347,,,,,,,,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221791,195,1,1,29,10,1kqb5u8em0tj1k40607w2vtl4,1,26,100,5515507091,1,,5515507083,140,46,5515507079,107,,5515507081,56,Back,5515507089,213,6,5515507085,141,92.9,5515507087,212,21.9,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776223221,208,44,1,29,12,1kqb5u8em0tj1k40607w2vtl4,1,60,93.2,5515884629,233,771,5515884633,286,,5515514285,56,Left,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776293955,771,44,1,29,13,8uacz8yrceknwsreon4rb5i8o,0,44.3,6.4,5515884663,233,208,5515884605,56,Back,5515884607,285,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221819,196,1,1,29,14,1kqb5u8em0tj1k40607w2vtl4,1,45.9,92.6,5515507209,3,,5515507217,140,53.7,5515507223,212,9,5515507211,168,,5515507213,56,Left,5515507225,213,5.86,5515507221,141,87.2,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221823,197,4,1,29,18,1kqb5u8em0tj1k40607w2vtl4,1,47.4,93.6,5515507253,295,,5515507265,233,221,5515507257,152,,5515507255,56,Back,5515507251,13,,5515507259,286,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221815,221,4,1,29,18,8uacz8yrceknwsreon4rb5i8o,0,52.6,6.4,5515507241,295,,5515507245,152,,5515507247,285,,5515507275,233,197,5515507239,13,,5515507243,56,Right,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776221967,198,1,1,29,39,1kqb5u8em0tj1k40607w2vtl4,1,43.7,93,5515507977,212,42.6,5515507969,152,,5515507975,141,45.1,5515507967,5,,5515507979,213,4.01,5515507971,56,Back,5515507973,140,17.6,5515507981,1,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221977,199,1,1,29,44,1kqb5u8em0tj1k40607w2vtl4,1,17.7,44.6,5515508041,213,5.89,5515508033,56,Right,5515508031,155,,5515508039,212,58,5515508035,140,68.7,5515508043,1,,5515508037,141,12,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776221985,200,1,1,29,46,1kqb5u8em0tj1k40607w2vtl4,0,68.2,13.1,5515508099,213,1.22,5515508091,56,Center,5515508095,141,34.8,5515508097,212,15.7,5515508089,3,,5515508093,140,73.4,,,,,,,87ij2wepxhp3jdsgylz99c8dm,Kiyan Nassiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776221993,222,8,1,29,48,8uacz8yrceknwsreon4rb5i8o,1,34.7,66.4,5515508145,15,,5515508131,56,Back,,,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222019,223,49,1,29,51,8uacz8yrceknwsreon4rb5i8o,1,45.9,38.8,,,,,,,,,,,,,,,,,,,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222045,224,1,1,29,51,8uacz8yrceknwsreon4rb5i8o,1,47.9,37.7,5515508363,56,Back,5515508365,140,46.2,5515508369,212,7.8,5515508371,213,4.48,5515508367,141,26.5,,,,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222051,225,1,1,29,53,8uacz8yrceknwsreon4rb5i8o,0,46.2,26.5,5515508393,141,5.2,5515508389,56,Right,5515508397,213,5.65,5515508395,212,24.4,5515508391,140,64.9,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222059,201,49,1,29,57,1kqb5u8em0tj1k40607w2vtl4,1,37.1,91.8,,,,,,,,,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776222103,202,1,1,29,57,1kqb5u8em0tj1k40607w2vtl4,1,37.1,91.8,5515508565,56,Back,5515508569,141,62.4,5515508575,1,,5515508567,140,10.7,5515508571,212,34.2,5515508573,213,3.77,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776222129,203,1,1,30,3,1kqb5u8em0tj1k40607w2vtl4,0,9.5,64.6,5515508695,1,,5515508683,56,Left,5515508681,155,,5515508689,212,64.1,5515508685,140,65.7,5515508687,141,100,5515508693,213,0.4,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2776222135,226,43,1,30,5,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515508715,285,0,5515509325,144,44,5515508711,56,Back,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222143,204,43,1,30,5,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515509037,144,44,5515508745,56,Left,5515508833,233,226,5515508747,286,0,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776222155,227,43,1,30,6,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515508783,56,Back,5515509083,144,61,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222253,205,5,1,30,7,1kqb5u8em0tj1k40607w2vtl4,1,64.8,101.5,5515509365,347,,5515509413,233,228,5515509363,56,Left,,,,,,,,,,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776222163,228,5,1,30,7,8uacz8yrceknwsreon4rb5i8o,0,35.2,-1.5,5515508859,56,Back,5515508861,347,,5515509417,233,205,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776222567,206,27,1,30,22,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515510911,201,,5515511849,233,229,5515510913,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776222341,229,27,1,30,22,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515509773,246,,5515511903,233,206,5515509771,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2776223139,207,28,1,32,3,1kqb5u8em0tj1k40607w2vtl4,1,0,0,5515513899,55,206,5515669143,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2776223223,230,28,1,32,3,8uacz8yrceknwsreon4rb5i8o,1,0,0,5515514289,55,229,5515669153,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
