id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,teamName,Position
2784746651,118,1,1,14,48,5yvw8xpbzap5lhlze04odtgk4,1,20.8,66,2025-03-07T14:14:55.388Z,2025-03-07T14:14:58Z,5562151219,212,13.1,5562151217,141,47.2,5562151215,140,18.2,5562151221,213,4.5,5562151213,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746659,119,1,1,14,52,5yvw8xpbzap5lhlze04odtgk4,1,17.9,45.1,2025-03-07T14:14:58.699Z,2025-03-07T14:15:02Z,5562151261,56,Back,5562151263,140,36.4,5562151265,141,1.6,5562151271,1,,5562151269,213,5.29,5562151267,212,35.4,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746665,120,1,1,14,56,5yvw8xpbzap5lhlze04odtgk4,1,37.3,3.5,2025-03-07T14:15:02.746Z,2025-03-07T14:15:05Z,5562151305,141,18,5562151301,56,Back,5562151309,213,2.26,5562151303,140,29.5,5562151307,212,12.8,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746671,121,1,1,14,59,5yvw8xpbzap5lhlze04odtgk4,1,30.8,18.2,2025-03-07T14:15:05.542Z,2025-03-07T14:15:09Z,5562151339,56,Back,5562151343,141,70.8,5562151341,140,28.8,5562151353,1,,5562151349,213,1.63,5562151347,212,35.8,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746689,122,1,1,15,2,5yvw8xpbzap5lhlze04odtgk4,1,29.7,72.1,2025-03-07T14:15:08.901Z,2025-03-07T14:15:14Z,5562151431,213,1.04,5562151423,56,Back,5562151425,140,34.7,5562151429,212,10.4,5562151427,141,85.3,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746691,123,4,1,15,6,5yvw8xpbzap5lhlze04odtgk4,1,33,70,2025-03-07T14:15:12.759Z,2025-03-07T14:59:03Z,5562151467,56,Back,5562151469,152,,5562151497,285,,5562151471,265,,5562151465,13,,5562151475,233,138,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746681,138,4,1,15,6,1oyc8wvt31xlmocyg7euv40bo,0,67,30,2025-03-07T14:15:12.760Z,2025-03-07T14:59:03Z,5562151461,265,,5562151491,233,123,5562151455,13,,5562151503,286,,5562151459,152,,5562151457,56,Center,,,,,,,8hst6awgd2m3z7kxj0bjoj4oa,Vikram Partap Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746715,124,1,1,15,25,5yvw8xpbzap5lhlze04odtgk4,1,36.4,76,2025-03-07T14:15:32.459Z,2025-03-07T14:15:52Z,5562151619,141,41.8,5562151617,140,33,5562151615,56,Back,5562151623,213,4.56,5562151621,212,23.5,5562151611,5,,5562151905,189,,5562151613,152,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746719,125,1,1,15,27,5yvw8xpbzap5lhlze04odtgk4,1,33,41.8,2025-03-07T14:15:34.193Z,2025-03-07T14:15:35Z,5562151645,140,35.7,5562151647,141,70.5,5562151649,212,19.7,5562151651,213,1.43,5562151643,56,Back,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746733,126,1,1,15,29,5yvw8xpbzap5lhlze04odtgk4,1,35.7,70.5,2025-03-07T14:15:35.756Z,2025-03-07T14:15:38Z,5562151693,56,Back,5562151695,140,39.7,5562151701,213,1.29,5562151699,212,15.1,5562151697,141,91.8,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746741,127,1,1,15,31,5yvw8xpbzap5lhlze04odtgk4,1,40.7,94.4,2025-03-07T14:15:37.927Z,2025-03-07T14:15:40Z,5562151737,213,3.5,5562151729,56,Back,5562151735,212,11.8,5562151731,140,30.2,5562151733,141,88.4,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746761,128,1,1,15,34,5yvw8xpbzap5lhlze04odtgk4,1,31.6,89.6,2025-03-07T14:15:40.708Z,2025-03-07T14:15:47Z,5562151837,213,6.17,5562151839,1,,5562151827,157,,5562151835,212,35.3,5562151829,56,Left,5562151833,141,83.6,5562151831,140,65,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746765,129,4,1,15,38,5yvw8xpbzap5lhlze04odtgk4,1,64.8,82,2025-03-07T14:15:44.743Z,2025-03-07T14:59:04Z,5562151877,286,,5562151879,233,139,5562151875,152,,5562151871,295,,5562151873,56,Left,5562151869,13,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746755,139,4,1,15,38,1oyc8wvt31xlmocyg7euv40bo,0,35.2,18,2025-03-07T14:15:44.744Z,2025-03-07T14:15:51Z,5562151861,295,,5562151863,56,Back,5562151867,285,,5562151883,233,129,5562151865,152,,5562151859,13,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746827,130,1,1,16,9,5yvw8xpbzap5lhlze04odtgk4,1,63.8,84.2,2025-03-07T14:16:15.782Z,2025-03-07T14:16:17Z,5562152295,213,4.68,5562152289,140,63.3,5562152287,56,Center,5562152285,152,,5562152283,5,,5562152291,141,63,5562152293,212,14.4,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746839,131,1,1,16,10,5yvw8xpbzap5lhlze04odtgk4,1,63.3,63,2025-03-07T14:16:17.422Z,2025-03-07T14:16:20Z,5562152361,1,,5562152353,140,82,5562152351,56,Right,5562152355,141,14,5562152357,212,38.7,5562152359,213,5.24,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746843,132,1,1,16,13,5yvw8xpbzap5lhlze04odtgk4,0,88.2,12.3,2025-03-07T14:16:20.405Z,2025-03-07T16:24:47Z,5562152385,140,89.9,5562152387,141,21.8,5562152389,212,6.7,5562152379,2,,5562152391,213,1.3,5562152381,155,,5562152383,56,Center,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746859,141,61,1,16,16,1oyc8wvt31xlmocyg7euv40bo,1,9.7,74.7,2025-03-07T14:16:22.732Z,2025-03-07T14:16:31Z,5562152501,56,Back,,,,,,,,,,,,,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746853,133,15,1,16,17,5yvw8xpbzap5lhlze04odtgk4,1,95.1,46.2,2025-03-07T14:16:24.260Z,2025-03-07T16:24:47Z,5562152755,214,,5562152531,15,,5562152741,78,,5562152759,147,47.3,5562152467,56,Center,5562152765,233,140,5562152753,103,16.5,5562152789,16,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,5562247185,458,,,5562152757,146,5562152751,102,48.5,98.6,5562152529,24,5562152535,328,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746849,140,10,1,16,17,1oyc8wvt31xlmocyg7euv40bo,1,3.1,53,2025-03-07T14:16:24.360Z,2025-03-07T14:16:51Z,5562152701,174,,5562152703,381,,5562152419,178,,5562152423,56,Back,5562152769,233,133,5562152683,183,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784746905,142,1,1,16,48,1oyc8wvt31xlmocyg7euv40bo,1,3,50,2025-03-07T14:16:54.745Z,2025-03-07T14:16:56Z,5562152841,213,0.35,5562152839,212,21.4,5562152837,141,60.8,5562152835,140,22.1,5562152831,123,,5562152833,56,Back,5562152845,189,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784746909,143,1,1,16,50,1oyc8wvt31xlmocyg7euv40bo,1,22.1,60.8,2025-03-07T14:16:57.160Z,2025-03-07T14:16:58Z,5562152865,141,79.7,5562152863,140,29.3,5562152869,213,1.04,5562152861,56,Back,5562152867,212,14.9,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746913,144,1,1,16,51,1oyc8wvt31xlmocyg7euv40bo,1,29.3,79.7,2025-03-07T14:16:58.360Z,2025-03-07T14:17:02Z,5562152881,56,Back,5562152883,140,21.2,5562152887,212,13.8,5562152889,213,4.05,5562152885,141,63.7,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746921,145,1,1,16,56,1oyc8wvt31xlmocyg7euv40bo,1,24.9,62.9,2025-03-07T14:17:02.632Z,2025-03-07T14:17:08Z,5562152915,141,78.4,5562152919,213,0.96,5562152911,56,Back,5562152913,140,31.9,5562152917,212,12.8,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746925,146,1,1,17,1,1oyc8wvt31xlmocyg7euv40bo,0,32.1,79.3,2025-03-07T14:17:07.881Z,2025-03-07T14:17:09Z,5562152935,155,,5562152945,213,6.1,5562152937,56,Center,5562152947,1,,5562152939,140,88.1,5562152941,141,63.3,5562152943,212,59.8,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784746929,134,49,1,17,5,5yvw8xpbzap5lhlze04odtgk4,1,12.9,38.5,2025-03-07T14:17:11.882Z,2025-03-07T14:17:12Z,,,,,,,,,,,,,,,,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784746941,135,1,1,17,7,5yvw8xpbzap5lhlze04odtgk4,1,13.2,49.9,2025-03-07T14:17:14.350Z,2025-03-07T14:17:16Z,5562153009,56,Back,5562153011,140,22.1,5562153013,141,65.5,5562153015,212,14.1,5562153017,213,0.85,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784746947,136,1,1,17,10,5yvw8xpbzap5lhlze04odtgk4,1,21.7,63.1,2025-03-07T14:17:16.725Z,2025-03-07T14:17:20Z,5562153043,56,Back,5562153045,140,26.3,5562153047,141,28.6,5562153049,212,24,5562153051,213,4.92,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746959,137,1,1,17,13,5yvw8xpbzap5lhlze04odtgk4,1,26.3,30.4,2025-03-07T14:17:19.960Z,2025-03-07T14:17:27Z,5562153093,140,29.5,5562153091,56,Back,5562153099,213,1.45,5562153097,212,27.3,5562153095,141,70.2,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746965,138,1,1,17,20,5yvw8xpbzap5lhlze04odtgk4,1,33.3,72.4,2025-03-07T14:17:26.991Z,2025-03-07T14:17:29Z,5562153127,212,12.9,5562153123,140,24.6,5562153129,213,3.93,5562153121,56,Back,5562153125,141,59,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746987,139,1,1,17,23,5yvw8xpbzap5lhlze04odtgk4,1,26,58.1,2025-03-07T14:17:29.491Z,2025-03-07T14:17:36Z,5562153271,141,36.3,5562153273,212,15.1,5562153275,213,4.89,5562153269,140,28.5,5562153267,56,Back,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746995,140,1,1,17,30,5yvw8xpbzap5lhlze04odtgk4,1,31.7,33.9,2025-03-07T14:17:36.724Z,2025-03-07T14:17:40Z,5562153307,212,22.3,5562153309,213,5.2,5562153301,56,Back,5562153303,140,41.7,5562153305,141,5,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784746997,141,61,1,17,32,5yvw8xpbzap5lhlze04odtgk4,0,42.8,5,2025-03-07T14:17:39.005Z,2025-03-07T14:17:54Z,5562153313,56,Back,,,,,,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747001,142,5,1,17,33,5yvw8xpbzap5lhlze04odtgk4,0,46.6,-1.8,2025-03-07T14:17:39.912Z,2025-03-07T14:58:50Z,5562153367,233,147,5562153331,56,Back,5562153333,347,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747005,147,5,1,17,33,1oyc8wvt31xlmocyg7euv40bo,1,53.4,101.8,2025-03-07T14:17:39.912Z,2025-03-07T14:58:50Z,5562153351,56,Left,5562153353,347,,5562153355,233,142,,,,,,,,,,,,,,,,uuh0y713rzg940ai1bjs08ut,Bipin Singh Thounaojam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747007,148,1,1,17,40,1oyc8wvt31xlmocyg7euv40bo,1,52.7,100,2025-03-07T14:17:46.793Z,2025-03-07T14:17:49Z,5562153385,1,,5562153373,107,,5562153381,212,24.9,5562153383,213,3.5,5562153375,56,Back,5562153377,140,30.5,5562153379,141,89,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747013,149,1,1,17,42,1oyc8wvt31xlmocyg7euv40bo,1,30.5,89,2025-03-07T14:17:48.952Z,2025-03-07T14:17:51Z,5562153423,212,27.4,5562153421,141,48.7,5562153419,140,29.1,5562153425,213,4.66,5562153417,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747017,150,1,1,17,45,1oyc8wvt31xlmocyg7euv40bo,1,29.1,48.7,2025-03-07T14:17:51.465Z,2025-03-07T14:17:54Z,5562153445,56,Back,5562153449,141,17.4,5562153453,213,4.9,5562153451,212,21.7,5562153447,140,33,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747021,151,1,1,17,48,1oyc8wvt31xlmocyg7euv40bo,1,33.8,17.1,2025-03-07T14:17:54.472Z,2025-03-07T14:17:56Z,5562153475,141,32.1,5562153479,213,2.47,5562153473,140,21.6,5562153471,56,Back,5562153477,212,16.4,,,,,,,,,,8uo53q5n2lt81faxntpfsj0q2,Valpuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747029,152,1,1,17,49,1oyc8wvt31xlmocyg7euv40bo,1,21.6,32.1,2025-03-07T14:17:56.424Z,2025-03-07T14:17:58Z,5562153493,56,Back,5562153497,141,48.8,5562153499,212,13.8,5562153501,213,2.17,5562153495,140,14.2,,,,,,,,,,dh1cktmvz3s0ynf3gv6u6hy39,Thaer Krouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747035,153,1,1,17,51,1oyc8wvt31xlmocyg7euv40bo,1,14.2,48.8,2025-03-07T14:17:57.944Z,2025-03-07T14:18:00Z,5562153537,213,0.86,5562153535,212,13.9,5562153529,56,Back,5562153531,140,22.8,5562153533,141,64.3,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784747039,154,1,1,17,53,1oyc8wvt31xlmocyg7euv40bo,1,22.8,64.3,2025-03-07T14:18:00.248Z,2025-03-07T14:18:03Z,5562153555,213,1.14,5562153551,141,86.2,5562153553,212,16.4,5562153549,140,29.4,5562153547,56,Back,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747041,155,1,1,17,56,1oyc8wvt31xlmocyg7euv40bo,1,31.8,79.9,2025-03-07T14:18:03.128Z,2025-03-07T14:18:04Z,5562153561,140,30.9,5562153563,141,67.3,5562153565,212,8.6,5562153559,56,Back,5562153567,213,4.6,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747049,156,1,1,17,57,1oyc8wvt31xlmocyg7euv40bo,1,30.9,67.3,2025-03-07T14:18:04.119Z,2025-03-07T14:18:07Z,5562153601,140,21.5,5562153603,141,67.5,5562153605,212,9.9,5562153599,56,Back,5562153607,213,3.13,,,,,,,,,,6n6x88fmmeybwkr6nt8djmac5,Yoell van Nieff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747051,157,1,1,18,0,1oyc8wvt31xlmocyg7euv40bo,1,12.7,67.9,2025-03-07T14:18:07.128Z,2025-03-07T14:18:08Z,5562153613,56,Back,5562153617,141,52.7,5562153619,212,13.5,5562153621,213,4.01,5562153615,140,4.4,,,,,,,,,,8jagdiyhimgmuz0ku5mm1266t,Tiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747057,158,1,1,18,2,1oyc8wvt31xlmocyg7euv40bo,0,4.4,52.7,2025-03-07T14:18:08.616Z,2025-03-07T14:18:11Z,5562153659,212,41.8,5562153657,141,100,5562153655,140,28.1,5562153653,56,Back,5562153651,157,,5562153661,213,0.93,5562153663,1,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784747087,143,5,1,18,4,5yvw8xpbzap5lhlze04odtgk4,1,73.8,-1.7,2025-03-07T14:18:11.036Z,2025-03-07T14:58:51Z,5562153789,56,Right,5562153793,233,159,5562153791,347,,,,,,,,,,,,,,,,,5fbvdc1bd5b3ukg3232sqn1pm,Ishan Pandita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747061,159,5,1,18,4,1oyc8wvt31xlmocyg7euv40bo,0,26.2,101.7,2025-03-07T14:18:11.036Z,2025-03-07T14:58:51Z,5562153677,56,Back,5562153679,347,,5562153801,233,143,,,,,,,,,,,,,,,,911ma7mry52gxar14xb0wrkkp,Phurba Lachenpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,Goalkeeper
2784747089,144,1,1,18,28,5yvw8xpbzap5lhlze04odtgk4,0,73.5,0,2025-03-07T14:18:34.745Z,2025-03-07T14:18:36Z,5562153811,140,90.9,5562153813,141,5.3,5562153817,213,0.23,5562153807,107,,5562153815,212,18.8,5562153809,56,Right,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747121,160,12,1,18,30,1oyc8wvt31xlmocyg7euv40bo,1,10.5,86,2025-03-07T14:18:36.680Z,2025-03-07T14:19:01Z,5562154009,56,Back,5562154015,212,30.1,5562154017,213,6.24,5562154013,141,84.2,5562154011,140,39.1,,,,,,,,,,46imbd3n5ksawlc59rxd6ymwa,Sahil Panwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbai City FC,
2784747091,145,1,1,18,32,5yvw8xpbzap5lhlze04odtgk4,1,71.5,14.6,2025-03-07T14:18:38.822Z,2025-03-07T14:18:40Z,5562153837,212,6.4,5562153831,56,Right,5562153839,213,4.58,5562153833,140,70.7,5562153835,141,5.2,,,,,,,,,,ap6n4q8c3c5cj9ilb8bxcy9sk,Vibin Mohanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747093,146,1,1,18,33,5yvw8xpbzap5lhlze04odtgk4,1,70.7,5.2,2025-03-07T14:18:40.260Z,2025-03-07T14:18:43Z,5562153845,56,Right,5562153851,212,16.4,5562153853,213,2.71,5562153849,141,15.2,5562153847,140,56.5,5562153843,3,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747095,147,1,1,18,36,5yvw8xpbzap5lhlze04odtgk4,1,51.2,18.9,2025-03-07T14:18:43.337Z,2025-03-07T14:18:45Z,5562153875,141,52.7,5562153871,56,Back,5562153879,213,1.95,5562153873,140,42.6,5562153877,212,24.7,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747097,148,1,1,18,39,5yvw8xpbzap5lhlze04odtgk4,1,42.6,46.7,2025-03-07T14:18:45.852Z,2025-03-07T14:18:49Z,5562153895,141,16.4,5562153897,212,20.6,5562153891,56,Back,5562153899,213,4.74,5562153893,140,43.1,,,,,,,,,,6r8f0lomojaqk37bz5ajprze1,Milos Drinčić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747101,149,1,1,18,42,5yvw8xpbzap5lhlze04odtgk4,1,44.2,16.2,2025-03-07T14:18:49.133Z,2025-03-07T14:18:51Z,5562153919,56,Right,5562153923,141,18.3,5562153921,140,63.1,5562153925,212,19.9,5562153927,213,0.07,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747103,150,1,1,18,45,5yvw8xpbzap5lhlze04odtgk4,1,62.3,19.2,2025-03-07T14:18:51.741Z,2025-03-07T14:18:54Z,5562153945,141,3.4,5562153947,212,18.5,5562153949,213,3.76,5562153943,140,48,5562153941,56,Back,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747131,151,1,1,18,47,5yvw8xpbzap5lhlze04odtgk4,1,46.8,4,2025-03-07T14:18:53.944Z,2025-03-07T14:19:03Z,5562154051,140,14.7,5562154053,141,60.2,5562154049,56,Back,5562154047,155,,5562154059,1,,5562154057,213,2.29,5562154055,212,51,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747135,152,1,1,18,56,5yvw8xpbzap5lhlze04odtgk4,1,14,59.4,2025-03-07T14:19:03.240Z,2025-03-07T14:19:06Z,5562154063,56,Back,5562154071,213,4.96,5562154065,140,20.6,5562154067,141,18.9,5562154069,212,28.4,,,,,,,,,,eraojginbnda524w48mv1i4us,Nora Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,Goalkeeper
2784747143,153,1,1,19,0,5yvw8xpbzap5lhlze04odtgk4,1,20.8,18.9,2025-03-07T14:19:06.536Z,2025-03-07T14:19:09Z,5562154103,140,36.2,5562154109,213,0.31,5562154101,56,Back,5562154107,212,17,5562154105,141,26.4,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747147,154,1,1,19,3,5yvw8xpbzap5lhlze04odtgk4,1,36.2,26.4,2025-03-07T14:19:09.504Z,2025-03-07T14:19:12Z,5562154123,212,14.8,5562154121,141,8,5562154119,140,28.7,5562154125,213,4.15,5562154117,56,Back,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747155,155,1,1,19,5,5yvw8xpbzap5lhlze04odtgk4,1,29.7,10.3,2025-03-07T14:19:12.443Z,2025-03-07T14:19:15Z,5562154179,141,23.4,5562154177,140,38.1,5562154175,56,Back,5562154181,212,12.5,5562154183,213,0.79,,,,,,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2784747165,156,1,1,19,8,5yvw8xpbzap5lhlze04odtgk4,1,38.7,21.3,2025-03-07T14:19:15.411Z,2025-03-07T14:19:17Z,5562154229,212,12.4,5562154227,141,5.2,5562154225,140,33.2,5562154223,56,Back,5562154231,213,4.23,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
