id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/16/value,teamName,Position
2786747925,214,5,1,29,15,8uacz8yrceknwsreon4rb5i8o,0,34.4,-1.6,2025-03-10T14:29:25.942Z,2025-03-10T14:29:26Z,5572926425,56,Back,5572926451,233,227,5572926427,347,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786747999,228,1,1,29,20,335mseh7gazfrf4eu6w9htw6i,0,46.9,100,2025-03-10T14:29:30.947Z,2025-03-10T14:50:45Z,5572943573,1,,5572926835,141,85.9,5572926839,213,5.87,5572926829,107,,5572926831,56,Left,5572926837,212,25.8,5572926833,140,69.4,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786747991,215,1,1,29,21,8uacz8yrceknwsreon4rb5i8o,1,29.9,15.8,2025-03-10T14:29:31.974Z,2025-03-10T14:29:33Z,5572926793,212,12.1,5572926787,56,Back,5572926791,141,10.1,5572926795,213,5.96,5572926789,140,40.8,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786747995,216,1,1,29,23,8uacz8yrceknwsreon4rb5i8o,1,41.2,10.6,2025-03-10T14:29:33.589Z,2025-03-10T14:29:34Z,5572926813,56,Back,5572926821,213,1.82,5572926815,140,38.5,5572926819,212,11.3,5572926817,141,26.7,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786747997,217,49,1,29,24,8uacz8yrceknwsreon4rb5i8o,1,38.5,26.7,2025-03-10T14:29:34.629Z,2025-03-10T14:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748007,218,1,1,29,24,8uacz8yrceknwsreon4rb5i8o,1,38.5,26.7,2025-03-10T14:29:34.981Z,2025-03-10T14:29:35Z,5572926877,56,Back,5572926883,212,10,5572926879,140,30.3,5572926881,141,34.2,5572926885,213,2.61,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748025,219,1,1,29,25,8uacz8yrceknwsreon4rb5i8o,1,30.3,34.2,2025-03-10T14:29:35.701Z,2025-03-10T14:29:40Z,5572927025,140,43,5572927031,213,0.8,5572927027,141,54.3,5572927029,212,19.1,5572927023,56,Back,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748083,220,1,1,29,29,8uacz8yrceknwsreon4rb5i8o,1,54.4,61.1,2025-03-10T14:29:40.101Z,2025-03-10T14:29:47Z,5572927397,212,22.8,5572927391,140,69.2,5572927389,56,Left,5572927399,213,0.82,5572927393,141,85.7,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748085,221,3,1,29,37,8uacz8yrceknwsreon4rb5i8o,0,83.5,86.8,2025-03-10T14:29:47.462Z,2025-03-10T14:29:52Z,5572927409,56,Left,5572927411,286,,5572927637,233,229,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748125,229,7,1,29,37,335mseh7gazfrf4eu6w9htw6i,1,16.6,11.6,2025-03-10T14:29:47.463Z,2025-03-10T14:29:52Z,5572927603,233,221,5572927587,285,,5572927585,56,Back,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748129,230,49,1,29,41,335mseh7gazfrf4eu6w9htw6i,1,24.8,9.8,2025-03-10T14:29:51.602Z,2025-03-10T14:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748135,222,45,1,29,41,8uacz8yrceknwsreon4rb5i8o,0,75.1,91,2025-03-10T14:29:52.008Z,2025-03-10T14:29:55Z,5572927841,233,231,5572927643,286,,5572927641,56,Left,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748169,231,3,1,29,41,335mseh7gazfrf4eu6w9htw6i,1,24.8,8.8,2025-03-10T14:29:52.008Z,2025-03-10T14:29:55Z,5572927811,233,222,5572927803,56,Back,5572927805,285,,,,,,,,,,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748231,232,1,1,29,44,335mseh7gazfrf4eu6w9htw6i,1,42.2,9.4,2025-03-10T14:29:54.836Z,2025-03-10T14:30:01Z,5572928119,212,42.4,5572928121,213,0.01,5572928115,140,82.6,5572928117,141,10.1,5572928113,56,Right,5572928123,1,,,,,,,,5nzjwpjfso7bmwo37f92jl3ze,Mirjalol Kasimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748285,233,1,1,29,51,335mseh7gazfrf4eu6w9htw6i,0,88.8,12,2025-03-10T14:30:01.852Z,2025-03-10T14:30:05Z,5572928445,212,35,5572928435,2,,5572928441,140,94.8,5572928447,213,1.39,5572928449,1,,5572928439,56,Center,5572928443,141,62.6,5572928437,155,,cnea18p2z4830dwkn0kcp9pii,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748317,223,12,1,29,55,8uacz8yrceknwsreon4rb5i8o,1,7.6,35.7,2025-03-10T14:30:05.686Z,2025-03-10T14:30:08Z,5572928625,140,9.6,5572928677,167,,5572928629,212,25.7,5572928627,141,0,5572928631,213,4.79,5572928623,56,Back,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748323,224,5,1,29,57,8uacz8yrceknwsreon4rb5i8o,0,8,-1.8,2025-03-10T14:30:07.902Z,2025-03-10T14:30:14Z,5572928867,233,234,5572928641,56,Back,5572928643,347,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748351,234,5,1,29,59,335mseh7gazfrf4eu6w9htw6i,1,92,101.8,2025-03-10T14:30:09.976Z,2025-03-10T14:30:14Z,5572928857,233,224,5572928851,56,Left,5572928853,347,,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748569,235,1,1,30,22,335mseh7gazfrf4eu6w9htw6i,1,88.4,100,2025-03-10T14:30:32.413Z,2025-03-10T14:30:34Z,5572930035,107,,5572930039,140,85.1,5572930043,212,9.5,5572930037,56,Left,5572930041,141,88.3,5572930045,213,4.34,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748587,236,1,1,30,23,335mseh7gazfrf4eu6w9htw6i,1,82.3,85.6,2025-03-10T14:30:34.163Z,2025-03-10T14:30:36Z,5572930135,213,1.03,5572930133,212,2.2,5572930127,56,Left,5572930131,141,88.4,5572930129,140,83.4,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748595,237,50,1,30,25,335mseh7gazfrf4eu6w9htw6i,1,82.6,94.8,2025-03-10T14:30:35.747Z,2025-03-10T14:32:58Z,5572937371,233,233,5572930171,286,,5572930169,56,Left,,,,,,,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786749783,233,7,1,30,25,8uacz8yrceknwsreon4rb5i8o,1,17.4,5.2,2025-03-10T14:30:35.748Z,2025-03-10T14:32:58Z,5572937325,56,Back,5572937357,233,237,5572937327,285,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748637,225,1,1,30,27,8uacz8yrceknwsreon4rb5i8o,1,38.4,7.1,2025-03-10T14:30:38.165Z,2025-03-10T14:30:40Z,5572930359,140,31,5572930365,213,2.8,5572930357,56,Back,5572930361,141,11.1,5572930363,212,8.2,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748641,226,49,1,30,29,8uacz8yrceknwsreon4rb5i8o,1,32.4,12.9,2025-03-10T14:30:40.230Z,2025-03-10T14:30:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748653,227,1,1,30,30,8uacz8yrceknwsreon4rb5i8o,0,32.4,12.9,2025-03-10T14:30:40.549Z,2025-03-10T14:30:41Z,5572930439,212,27.9,5572930435,140,49.8,5572930437,141,43.9,5572930433,56,Back,5572930441,213,0.86,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748673,239,49,1,30,32,335mseh7gazfrf4eu6w9htw6i,1,50.4,57.8,2025-03-10T14:30:43.209Z,2025-03-10T14:30:46Z,,,,,,,,,,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748667,238,50,1,30,33,335mseh7gazfrf4eu6w9htw6i,1,47.2,57.6,2025-03-10T14:30:43.445Z,2025-03-10T14:30:52Z,5572930519,286,,5572931025,233,228,5572930517,56,Back,,,,,,,,,,,,,,,,f3gutlzxtzt5bxtrjdgb0inai,Joe Zoherliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786748741,228,7,1,30,33,8uacz8yrceknwsreon4rb5i8o,1,51.2,42.3,2025-03-10T14:30:43.446Z,2025-03-10T14:30:52Z,5572930975,285,,5572930971,56,Center,5572931007,233,238,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786748745,229,15,1,30,33,8uacz8yrceknwsreon4rb5i8o,1,82.4,52.1,2025-03-10T14:30:44.014Z,2025-03-10T14:31:25Z,5572932467,89,,5572930989,22,,5572932461,103,10.8,5572932809,233,241,5572932473,147,52.9,5572931457,20,,5572932465,215,,5572932457,78,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,5572932463,214,,5572930993,56,Center,5572932469,458,5572932791,18,,5572932459,102,5572932471,146,,,,,48.2,89.3,,,,,,,,,,,,,,,Punjab FC,
2786748931,241,10,1,30,33,335mseh7gazfrf4eu6w9htw6i,1,5.5,49.3,2025-03-10T14:30:44.114Z,2025-03-10T14:31:24Z,5572932103,173,,5572932787,233,229,5572932107,182,,5572932109,56,Back,5572932105,178,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786748929,240,6,1,30,40,335mseh7gazfrf4eu6w9htw6i,0,7.2,44.5,2025-03-10T14:30:51.256Z,2025-03-10T14:31:29Z,5572932991,73,,5572933043,233,230,5572932099,56,Back,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786748759,230,6,1,30,43,8uacz8yrceknwsreon4rb5i8o,1,96.6,57.8,2025-03-10T14:30:53.605Z,2025-03-10T14:31:29Z,5572931145,73,,5572933025,233,240,5572931141,56,Center,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786749211,231,27,1,31,25,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T14:31:36.093Z,2025-03-10T14:31:42Z,5572933637,201,,5572933639,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786749263,242,43,1,31,36,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T14:31:46.441Z,2025-03-10T14:33:29Z,5572938423,144,5,5572934043,56,Back,5572934045,346,0,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786749273,243,27,1,31,37,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T14:31:48.004Z,2025-03-10T14:31:51Z,5572934083,201,,5572934085,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786749733,232,28,1,32,40,8uacz8yrceknwsreon4rb5i8o,1,0,0,2025-03-10T14:32:50.277Z,2025-03-10T14:32:50Z,5572937071,55,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786749981,244,28,1,33,16,335mseh7gazfrf4eu6w9htw6i,1,0,0,2025-03-10T14:33:26.343Z,2025-03-10T14:33:26Z,5572938349,55,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750039,234,1,1,33,23,8uacz8yrceknwsreon4rb5i8o,0,99.8,99.5,2025-03-10T14:33:33.700Z,2025-03-10T14:33:34Z,5572938713,6,,5572938719,56,Center,5572938717,224,,5572938711,2,,5572938725,212,30.7,5572938723,141,56.3,5572938727,213,4.42,5572938715,155,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,5572938721,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750047,245,12,1,33,24,335mseh7gazfrf4eu6w9htw6i,1,5.5,46.4,2025-03-10T14:33:35.077Z,2025-03-10T14:33:54Z,5572938775,212,19.6,5572938769,56,Back,5572938779,15,,5572938777,213,0.56,5572938771,140,21.3,5572938773,141,61.7,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750073,235,61,1,33,28,8uacz8yrceknwsreon4rb5i8o,0,80.1,41,2025-03-10T14:33:39.156Z,2025-03-10T14:33:39Z,5572938925,56,Center,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750123,246,4,1,33,33,335mseh7gazfrf4eu6w9htw6i,1,7,74.4,2025-03-10T14:33:43.796Z,2025-03-10T14:33:48Z,5572939283,294,,5572939287,152,,5572939291,233,236,5572939281,13,,5572939289,285,,5572939285,56,Back,,,,,,,51kwsfsllwjzbvbuibze1ilg4,Vanlalzuidika Chhakchhuak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750119,236,4,1,33,33,8uacz8yrceknwsreon4rb5i8o,0,93,25.6,2025-03-10T14:33:43.797Z,2025-03-10T14:33:48Z,5572939387,294,,5572939311,233,246,5572939233,152,,5572939229,13,,5572939237,286,,5572939231,56,Center,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750307,247,1,1,34,1,335mseh7gazfrf4eu6w9htw6i,1,7.5,73,2025-03-10T14:34:11.295Z,2025-03-10T14:34:29Z,5572940419,213,0.06,5572940411,56,Center,5572940417,212,48.9,5572940413,140,54,5572940407,5,,5572940409,152,,5572940415,141,77.5,5572940421,1,,5rd9832gct7uy0acodmor8b11,Florent Ogier,5572941207,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750329,248,1,1,34,2,335mseh7gazfrf4eu6w9htw6i,1,56.6,78.7,2025-03-10T14:34:12.732Z,2025-03-10T14:34:52Z,5572940573,213,1.18,5572940571,212,13.4,5572940565,56,Left,5572940567,140,61.5,5572940569,141,96.9,,,,,,,,,,9j7ldugih7jluatsnjb1jcgd1,Zodingliana Ralte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750315,237,45,1,34,3,8uacz8yrceknwsreon4rb5i8o,0,37.2,3.7,2025-03-10T14:34:13.860Z,2025-03-10T14:34:17Z,5572940469,56,Back,5572940471,285,,5572940629,233,249,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750335,249,3,1,34,3,335mseh7gazfrf4eu6w9htw6i,1,63.6,96,2025-03-10T14:34:13.860Z,2025-03-10T14:34:17Z,5572940621,233,237,5572940605,56,Left,5572940607,286,,,,,,,,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750343,250,3,1,34,5,335mseh7gazfrf4eu6w9htw6i,0,62.7,94.2,2025-03-10T14:34:15.780Z,2025-03-10T14:34:18Z,5572940633,56,Left,5572940701,233,238,5572940635,286,,,,,,,,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750339,238,7,1,34,5,8uacz8yrceknwsreon4rb5i8o,1,38.1,6.6,2025-03-10T14:34:15.781Z,2025-03-10T14:34:18Z,5572940625,56,Back,5572940657,233,250,5572940627,285,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750341,239,49,1,34,6,8uacz8yrceknwsreon4rb5i8o,1,35.7,4.3,2025-03-10T14:34:16.900Z,2025-03-10T14:34:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750347,251,83,1,34,7,335mseh7gazfrf4eu6w9htw6i,0,60.4,91.7,2025-03-10T14:34:17.794Z,2025-03-10T14:34:21Z,5572940829,399,bwiqj25qbrcc2xhc8faqb44wl,,,,,,,,,,,,,,,,,,,,,,8biopg2xct41y90c99xuavze,Makan Chote ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750369,240,1,1,34,9,8uacz8yrceknwsreon4rb5i8o,1,44.8,11.6,2025-03-10T14:34:19.284Z,2025-03-10T14:34:21Z,5572940795,141,25.2,5572940793,140,43.1,5572940799,213,1.76,5572940791,56,Back,5572940797,212,9.4,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750445,241,1,1,34,12,8uacz8yrceknwsreon4rb5i8o,1,55.8,25.9,2025-03-10T14:34:22.372Z,2025-03-10T14:34:29Z,5572941215,212,23.2,5572941211,140,73.7,5572941217,213,5.65,5572941209,56,Right,5572941213,141,5.8,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750451,242,1,1,34,19,8uacz8yrceknwsreon4rb5i8o,0,90.6,14,2025-03-10T14:34:29.572Z,2025-03-10T14:34:30Z,5572941255,213,1.51,5572941251,141,35.2,5572941243,2,,5572941253,212,14.4,5572941247,56,Center,5572941245,155,,5572941249,140,91.5,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750485,252,8,1,34,20,335mseh7gazfrf4eu6w9htw6i,1,7,63.4,2025-03-10T14:34:31.156Z,2025-03-10T14:35:07Z,5572941411,56,Back,,,,,,,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750473,243,6,1,34,22,8uacz8yrceknwsreon4rb5i8o,1,92.6,36.2,2025-03-10T14:34:32.787Z,2025-03-10T14:34:47Z,5572941453,75,,5572941945,233,253,5572941451,56,Center,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750571,253,6,1,34,23,335mseh7gazfrf4eu6w9htw6i,0,7.8,64.1,2025-03-10T14:34:33.281Z,2025-03-10T14:34:47Z,5572941899,56,Back,5572941901,73,,5572941967,233,243,,,,,,,,,,,,,,,,5rd9832gct7uy0acodmor8b11,Florent Ogier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750675,244,1,1,34,45,8uacz8yrceknwsreon4rb5i8o,1,99.5,0.5,2025-03-10T14:34:56.147Z,2025-03-10T14:35:19Z,5572942487,212,34.4,5572942481,56,Center,5572942473,2,,5572942479,224,,5572942485,141,49,5572943403,154,,5572942491,1,,5572942489,213,1.86,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,5572942477,155,,5572942483,140,90.1,5572943401,210,5572942475,6,,,,,,,,,,,,,,,1,13,,,,,,,,,,Punjab FC,
2786750677,245,44,1,34,50,8uacz8yrceknwsreon4rb5i8o,1,89.4,47,2025-03-10T14:35:00.513Z,2025-03-10T14:35:03Z,5572942557,233,254,5572942499,56,Center,5572942501,286,,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750673,254,44,1,34,50,335mseh7gazfrf4eu6w9htw6i,0,10,53.4,2025-03-10T14:35:00.514Z,2025-03-10T14:35:02Z,5572942589,233,245,5572942463,285,,5572942461,56,Back,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786750685,246,13,1,34,51,8uacz8yrceknwsreon4rb5i8o,1,91,45.8,2025-03-10T14:35:01.491Z,2025-03-10T14:35:20Z,5572942993,328,,5572943421,231,49.5,5572943415,102,58.2,5572942987,25,,5572943405,83,,5572943417,103,5.6,5572943411,55,244,5572943407,29,,ciydd242v6efvzsqd2hxqvwus,Pramveer,5572942537,56,Center,5572942989,15,,5572943419,230,5572943409,154,,5572942535,17,,,,,,,,,,,,,99.3,,,,,,,,,,Punjab FC,
2786750757,247,5,1,34,52,8uacz8yrceknwsreon4rb5i8o,0,100.6,61.6,2025-03-10T14:35:03.044Z,2025-03-10T14:35:10Z,5572942957,346,,5572943041,233,255,5572942955,56,Center,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2786750739,255,5,1,34,52,335mseh7gazfrf4eu6w9htw6i,1,-0.8,39.3,2025-03-10T14:35:03.124Z,2025-03-10T14:35:10Z,5572943025,233,247,5572942825,56,Back,5572942827,346,,,,,,,,,,,,,,,,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786750935,256,1,1,35,21,335mseh7gazfrf4eu6w9htw6i,1,5,37,2025-03-10T14:35:31.607Z,2025-03-10T14:35:33Z,5572943999,56,Back,5572943997,155,,5572944005,212,41.2,5572944013,74,,5572944007,213,5.95,5572944001,140,42.1,5572943995,124,,5572944009,1,,36coytybrizxbjsnpc0y4ojro,Padam Chettri,5572944003,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,Goalkeeper
2786750939,257,1,1,35,22,335mseh7gazfrf4eu6w9htw6i,1,42.9,20.1,2025-03-10T14:35:33.247Z,2025-03-10T14:36:37Z,5572947345,212,11.5,5572944025,56,Right,5572947341,140,53.4,5572947347,213,6,5572947339,168,,5572947343,141,15.4,,,,,,,6vhnh2pt7o4wcxltwru4zwtwq,Amarjit Singh Kiyam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
2786751669,272,44,1,35,23,335mseh7gazfrf4eu6w9htw6i,1,58.4,15.7,2025-03-10T14:35:33.363Z,2025-03-10T14:36:50Z,5572947873,233,248,5572947871,286,,5572947869,56,Right,,,,,,,,,,,,,,,,111rps7bzz2212jh5g8io7xn8,Lalrinfela Khiangte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammedan SC,
