id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,,teamName,Position
2775646969,219,5,1,23,29,ajwqetklk0m22x7ifsjax5yi,1,81.1,100.8,2025-02-13T14:23:52.527Z,2025-02-13T15:01:29Z,5512314899,56,Left,5512314901,347,,5512314903,233,211,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775646973,220,1,1,23,50,ajwqetklk0m22x7ifsjax5yi,0,83.5,100,2025-02-13T14:24:13.699Z,2025-02-13T14:24:15Z,5512314935,141,69.6,5512314939,213,5.02,5512314937,212,23.1,5512314933,140,90.2,5512314931,56,Center,5512314941,1,,5512314929,107,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775646981,212,1,1,23,53,7xo09xnh3y03lyai6azr77fo0,0,5.1,38.5,2025-02-13T14:24:16.980Z,2025-02-13T14:24:29Z,5512314981,56,Back,5512314989,213,1.03,5512314983,140,13.1,5512314987,212,16.2,5512314985,141,58.9,5512314979,3,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775646985,221,1,1,23,54,ajwqetklk0m22x7ifsjax5yi,0,80.7,57.6,2025-02-13T14:24:17.732Z,2025-02-13T14:24:18Z,5512315003,3,,5512315007,140,83,5512315009,141,38.8,5512315013,213,4.9,5512315011,212,13,5512315005,56,Center,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775646995,213,12,1,23,56,7xo09xnh3y03lyai6azr77fo0,1,16.7,57,2025-02-13T14:24:19.684Z,2025-02-13T14:24:24Z,5512315063,141,100,5512315067,213,0.58,5512315059,56,Left,5512315065,212,54.6,5512315061,140,60.1,5512315113,167,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775646999,214,5,1,23,59,7xo09xnh3y03lyai6azr77fo0,0,64.5,101.4,2025-02-13T14:24:22.534Z,2025-02-13T15:01:52Z,5512315247,233,222,5512315089,347,,5512315087,56,Left,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647025,222,5,1,23,59,ajwqetklk0m22x7ifsjax5yi,1,35.5,-1.4,2025-02-13T14:24:22.534Z,2025-02-13T15:01:52Z,5512315231,56,Back,5512315233,347,,5512315235,233,214,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647033,223,1,1,24,7,ajwqetklk0m22x7ifsjax5yi,0,49.2,0,2025-02-13T14:24:30.720Z,2025-02-13T14:24:33Z,5512315283,212,17,5512315285,213,0.24,5512315275,107,,5512315281,141,4,5512315279,140,64.9,5512315277,56,Right,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647029,215,44,1,24,7,7xo09xnh3y03lyai6azr77fo0,1,32.9,96.5,2025-02-13T14:24:30.899Z,2025-02-13T15:01:33Z,5512315257,285,,5512315321,233,224,5512315255,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647037,224,44,1,24,7,ajwqetklk0m22x7ifsjax5yi,0,67.1,3.5,2025-02-13T14:24:30.900Z,2025-02-13T15:01:34Z,5512315305,286,,5512315339,233,215,5512315303,56,Right,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647039,216,1,1,24,7,7xo09xnh3y03lyai6azr77fo0,1,29.4,96.9,2025-02-13T14:24:31.260Z,2025-02-13T14:24:33Z,5512315311,140,39.6,5512315317,213,6.24,5512315313,141,96.2,5512315307,3,,5512315309,56,Back,5512315315,212,10.7,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647047,217,44,1,24,9,7xo09xnh3y03lyai6azr77fo0,1,41.2,95.4,2025-02-13T14:24:33.251Z,2025-02-13T14:24:38Z,5512315419,233,225,5512315363,285,,5512315361,56,Back,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647045,225,44,1,24,9,ajwqetklk0m22x7ifsjax5yi,0,58.8,4.6,2025-02-13T14:24:33.252Z,2025-02-13T14:24:38Z,5512315347,56,Right,5512315349,286,,5512315429,233,217,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647053,218,1,1,24,10,7xo09xnh3y03lyai6azr77fo0,0,39.6,96.2,2025-02-13T14:24:33.603Z,2025-02-13T14:24:35Z,5512315391,3,,5512315395,140,39.8,5512315401,213,1.51,5512315399,212,3.7,5512315393,56,Back,5512315397,141,100,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647055,219,5,1,24,10,7xo09xnh3y03lyai6azr77fo0,0,40.7,101.6,2025-02-13T14:24:34.107Z,2025-02-13T15:01:53Z,5512315497,233,226,5512315405,347,,5512315403,56,Back,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647069,226,5,1,24,10,ajwqetklk0m22x7ifsjax5yi,1,59.3,-1.6,2025-02-13T14:24:34.107Z,2025-02-13T15:01:52Z,5512315489,347,,5512315487,56,Right,5512315493,233,219,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647075,227,1,1,24,16,ajwqetklk0m22x7ifsjax5yi,0,57.9,0,2025-02-13T14:24:40.096Z,2025-02-13T14:24:41Z,5512315537,1,,5512315533,212,25.1,5512315535,213,0.29,5512315531,141,8.8,5512315529,140,80.8,5512315527,56,Right,5512315525,107,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647077,220,1,1,24,17,7xo09xnh3y03lyai6azr77fo0,0,17.1,95,2025-02-13T14:24:41.284Z,2025-02-13T14:24:42Z,5512315553,213,6.11,5512315547,140,28.7,5512315543,3,,5512315551,212,12.4,5512315549,141,91.8,5512315545,56,Back,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647091,228,1,1,24,20,ajwqetklk0m22x7ifsjax5yi,1,76.7,13.2,2025-02-13T14:24:44.230Z,2025-02-13T16:08:48Z,5512315635,213,0.7,5512315633,212,13.4,5512315627,56,Center,5512315629,140,86.4,5512315631,141,25.9,,,,,,,,,,31g5m4lerjmoykobyt8cckxxx,Imran Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647097,229,1,1,24,22,ajwqetklk0m22x7ifsjax5yi,0,80.6,25.3,2025-02-13T14:24:46.082Z,2025-02-13T16:09:22Z,5512315683,212,11.8,5512315681,141,42.4,5512315679,140,78.8,5512315677,56,Center,5512315685,213,1.73,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647119,221,61,1,24,24,7xo09xnh3y03lyai6azr77fo0,1,20.5,47.9,2025-02-13T14:24:47.484Z,2025-02-13T14:58:17Z,5512315817,56,Back,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647115,230,1,1,24,27,ajwqetklk0m22x7ifsjax5yi,1,74.5,64.2,2025-02-13T14:24:51.097Z,2025-02-13T14:24:51Z,5512315795,141,52.8,5512315799,213,4.5,5512315797,212,7.9,5512315793,140,72.9,5512315791,56,Center,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647145,231,1,1,24,28,ajwqetklk0m22x7ifsjax5yi,1,71.7,65,2025-02-13T14:24:51.482Z,2025-02-13T14:24:56Z,5512315917,140,69.4,5512315923,213,1.7,5512315919,141,91.6,5512315921,212,18.2,5512315915,56,Left,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647155,232,1,1,24,34,ajwqetklk0m22x7ifsjax5yi,1,75.1,92.9,2025-02-13T14:24:57.483Z,2025-02-13T14:24:58Z,5512315965,56,Center,5512315973,213,4.24,5512315967,140,68.2,5512315971,212,16,5512315969,141,72,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647177,233,1,1,24,34,ajwqetklk0m22x7ifsjax5yi,1,66.8,68.5,2025-02-13T14:24:58.332Z,2025-02-13T14:25:09Z,5512316157,213,4.58,5512316153,141,34,5512316149,56,Center,5512316151,140,63.9,5512316155,212,23.7,5512316345,210,13,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647181,234,13,1,24,39,ajwqetklk0m22x7ifsjax5yi,1,66,28.2,2025-02-13T14:25:02.888Z,2025-02-13T14:25:09Z,5512316177,56,Center,5512316173,22,,5512316175,19,,5512316271,20,,5512316369,102,48.2,5512316361,74,,5512316371,103,65.3,5512316373,215,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,5512316377,231,48.2,5512316363,29,,5512316375,230,5512316365,55,233,,,,,,,,,,,,,,98.2,,,,,,,,,Jamshedpur FC,
2775647283,222,5,1,24,40,7xo09xnh3y03lyai6azr77fo0,1,-1.6,53.6,2025-02-13T14:25:04.212Z,2025-02-13T15:01:53Z,5512316759,346,,5512316757,56,Back,5512316761,233,235,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647193,235,5,1,24,40,ajwqetklk0m22x7ifsjax5yi,0,101.6,46.4,2025-02-13T14:25:04.212Z,2025-02-13T15:01:53Z,5512316267,346,,5512316265,56,Center,5512316765,233,222,,,,,,,,,,,,,,,,14w76iqim5kly2adzwc9n6wgl,Pratik Chaudhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647295,223,1,1,25,6,7xo09xnh3y03lyai6azr77fo0,1,5,63,2025-02-13T14:25:29.427Z,2025-02-13T14:25:31Z,5512316817,141,21.5,5512316813,56,Center,5512316827,74,,5512316819,212,72.3,5512316823,1,,5512316815,140,68.4,5512316839,189,,5512316821,213,5.88,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,5512316811,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775647301,224,1,1,25,9,7xo09xnh3y03lyai6azr77fo0,0,62.9,13.2,2025-02-13T14:25:32.435Z,2025-02-13T14:25:33Z,5512316865,3,,5512316875,213,0.53,5512316867,56,Center,5512316871,141,22.7,5512316869,140,73.3,5512316873,212,12.7,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647303,236,12,1,25,9,ajwqetklk0m22x7ifsjax5yi,1,28.9,78.7,2025-02-13T14:25:33.042Z,2025-02-13T15:01:18Z,5512317043,15,,5512316895,212,9.1,5512316897,213,0.42,5512316893,141,84.2,5512316891,140,36.8,5512316889,56,Back,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647311,237,12,1,25,10,ajwqetklk0m22x7ifsjax5yi,1,27.7,78.2,2025-02-13T14:25:33.876Z,2025-02-13T14:25:41Z,5512316927,212,10.2,5512316923,140,36.2,5512316929,213,5.77,5512317065,15,,5512316921,56,Back,5512316925,141,70.8,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647313,225,1,1,25,11,7xo09xnh3y03lyai6azr77fo0,1,54.5,27.4,2025-02-13T14:25:34.644Z,2025-02-13T14:25:36Z,5512316957,212,16.3,5512316953,140,67.1,5512316959,213,5.66,5512316951,56,Right,5512316949,3,,5512316955,141,13.5,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647317,226,1,1,25,12,7xo09xnh3y03lyai6azr77fo0,0,67.1,13.5,2025-02-13T14:25:36.323Z,2025-02-13T14:25:37Z,5512316981,140,67.2,5512316983,141,27.4,5512316987,213,1.56,5512316985,212,9.5,5512316979,56,Center,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647321,238,1,1,25,13,ajwqetklk0m22x7ifsjax5yi,0,36.6,70.5,2025-02-13T14:25:36.807Z,2025-02-13T14:25:38Z,5512317011,213,0.56,5512317001,157,,5512317005,140,69.2,5512317013,1,,5512317009,212,40.4,5512317003,56,Left,5512317007,141,100,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647353,227,5,1,25,14,7xo09xnh3y03lyai6azr77fo0,1,33.4,-1.5,2025-02-13T14:25:38.212Z,2025-02-13T15:01:53Z,5512317209,233,239,5512317207,347,,5512317205,56,Back,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647323,239,5,1,25,14,ajwqetklk0m22x7ifsjax5yi,0,66.6,101.5,2025-02-13T14:25:38.212Z,2025-02-13T15:01:53Z,5512317015,56,Left,5512317017,347,,5512317213,233,227,,,,,,,,,,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647355,228,1,1,25,26,7xo09xnh3y03lyai6azr77fo0,0,37,0,2025-02-13T14:25:49.731Z,2025-02-13T14:25:52Z,5512317241,56,Right,5512317257,1,,5512317251,212,26.4,5512317239,107,,5512317247,141,11.1,5512317255,213,0.33,5512317245,140,60.8,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647359,241,8,1,25,29,ajwqetklk0m22x7ifsjax5yi,1,39,81.2,2025-02-13T14:25:53.169Z,2025-02-13T14:25:53Z,5512317283,56,Back,5512317289,15,,,,,,,,,,,,,,,,,,,,banlw3aybtscei2n206mlzf85,Lazar Ćirković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647361,242,1,1,25,31,ajwqetklk0m22x7ifsjax5yi,0,53.5,92.4,2025-02-13T14:25:54.604Z,2025-02-13T14:25:55Z,5512317295,141,85.4,5512317297,212,7.2,5512317293,140,58.7,5512317299,213,5.57,5512317291,56,Left,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647365,229,43,1,25,31,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-02-13T14:25:55.028Z,2025-02-13T14:26:08Z,5512317309,56,Back,5512317573,144,8,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647367,230,49,1,25,32,7xo09xnh3y03lyai6azr77fo0,1,53,7.1,2025-02-13T14:25:55.827Z,2025-02-13T14:25:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647381,231,1,1,25,33,7xo09xnh3y03lyai6azr77fo0,0,56.6,4.6,2025-02-13T14:25:56.803Z,2025-02-13T14:25:59Z,5512317423,141,58.8,5512317419,56,Center,5512317427,213,0.89,5512317417,155,,5512317429,1,,5512317425,212,47.5,5512317421,140,85.2,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647387,243,12,1,25,40,ajwqetklk0m22x7ifsjax5yi,1,12.2,29.3,2025-02-13T14:26:04.066Z,2025-02-13T16:09:36Z,5512317701,56,Back,5512328517,15,,5512323499,213,5.14,5512323497,212,19,5512323493,140,19.7,5512323495,141,3.9,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647393,232,1,1,25,40,7xo09xnh3y03lyai6azr77fo0,0,81.6,94.7,2025-02-13T14:26:04.211Z,2025-02-13T14:26:07Z,5512317481,140,82.4,5512317547,233,247,5512317551,286,,5512317479,56,Left,5512317545,236,,5512317487,213,5.12,5512317483,141,91.8,5512317485,212,2.1,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647405,247,74,1,25,40,ajwqetklk0m22x7ifsjax5yi,1,19.6,4.6,2025-02-13T14:26:04.212Z,2025-02-13T16:09:37Z,5512317529,56,Back,5512317531,285,,5512317569,233,232,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647395,244,43,1,25,41,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T14:26:04.914Z,2025-02-13T14:26:11Z,5512317605,144,3,5512317491,285,0,5512317489,56,Back,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647401,245,43,1,25,41,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T14:26:05.067Z,2025-02-13T14:26:12Z,5512317525,285,0,5512317653,144,3,5512317523,56,Back,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647485,233,5,1,25,42,7xo09xnh3y03lyai6azr77fo0,1,80.8,101.6,2025-02-13T14:26:06.091Z,2025-02-13T14:57:21Z,5512317975,233,248,5512317965,56,Left,5512317967,347,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647411,248,5,1,25,42,ajwqetklk0m22x7ifsjax5yi,0,19.2,-1.6,2025-02-13T14:26:06.091Z,2025-02-13T15:01:54Z,5512317567,347,,5512317997,233,233,5512317565,56,Back,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647403,246,43,1,25,43,ajwqetklk0m22x7ifsjax5yi,1,0,0,2025-02-13T14:26:06.804Z,2025-02-13T14:26:09Z,5512317575,144,61,5512317527,56,Back,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647523,234,1,1,26,0,7xo09xnh3y03lyai6azr77fo0,1,82.7,100,2025-02-13T14:26:24.179Z,2025-02-13T14:27:03Z,5512318161,141,66.6,5512318163,212,25.4,5512318167,1,,5512318155,107,,5512318879,210,15,5512318159,140,92.5,5512318157,56,Center,5512318165,213,5.13,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647527,235,15,1,26,6,7xo09xnh3y03lyai6azr77fo0,1,83.6,64.2,2025-02-13T14:26:29.812Z,2025-02-13T16:01:32Z,5512318179,64,,5512318909,233,249,5512318891,55,234,5512318895,102,47.9,5512318585,20,,5512318897,103,2.5,5512318889,29,,5512318181,56,Center,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,5512318903,147,52.3,5512318885,160,,5512318901,146,5512318899,215,,5512318887,80,,,,,,,,,,,,97.6,,,,,,,,,Northeast United FC,
2775647533,249,10,1,26,6,ajwqetklk0m22x7ifsjax5yi,1,3.8,48.1,2025-02-13T14:26:29.912Z,2025-02-13T14:27:05Z,5512318433,179,,5512318913,233,235,5512318213,182,,5512318431,174,,5512318215,56,Back,,,,,,,,,,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2775647569,250,12,1,26,10,ajwqetklk0m22x7ifsjax5yi,1,7.2,77.9,2025-02-13T14:26:33.971Z,2025-02-13T14:26:42Z,5512318409,141,96.9,5512318407,140,56.8,5512318413,213,0.24,5512318405,56,Left,5512318411,212,53.7,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647567,236,1,1,26,16,7xo09xnh3y03lyai6azr77fo0,1,38.8,1.6,2025-02-13T14:26:39.539Z,2025-02-13T14:26:42Z,5512318395,141,31,5512318397,212,34.2,5512318393,140,12.4,5512318399,213,2.52,5512318401,1,,5512318391,56,Back,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647585,237,1,1,26,18,7xo09xnh3y03lyai6azr77fo0,0,12.4,31,2025-02-13T14:26:42.131Z,2025-02-13T14:26:44Z,5512318525,141,0,5512318531,1,,5512318527,212,45.2,5512318519,157,,5512318523,140,50.2,5512318529,213,5.78,5512318521,56,Right,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775647587,238,5,1,26,21,7xo09xnh3y03lyai6azr77fo0,0,51,-1.1,2025-02-13T14:26:44.881Z,2025-02-13T14:34:06Z,5512318533,56,Right,5512318657,233,251,5512318535,347,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2775647605,251,5,1,26,21,ajwqetklk0m22x7ifsjax5yi,1,49,101.1,2025-02-13T14:26:44.881Z,2025-02-13T15:01:54Z,5512318653,233,238,5512318649,347,,5512318647,56,Back,,,,,,,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647773,259,1,1,26,42,ajwqetklk0m22x7ifsjax5yi,0,44.6,100,2025-02-13T14:27:05.974Z,2025-02-13T14:34:14Z,5512327899,189,,5512319639,56,Left,5512319725,140,54.8,5512319731,213,5.69,5512319723,107,,5512319727,141,90.8,5512319729,212,12.9,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2775647655,239,49,1,26,43,7xo09xnh3y03lyai6azr77fo0,1,47.2,32.5,2025-02-13T14:27:07.002Z,2025-02-13T14:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647665,240,1,1,26,44,7xo09xnh3y03lyai6azr77fo0,1,47.2,32.5,2025-02-13T14:27:07.783Z,2025-02-13T14:56:59Z,5512319043,56,Back,5512319047,141,42.2,5512319051,213,2.64,5512319049,212,13.7,5512319045,140,35.8,,,,,,,,,,e41kyipdxjy3gkni3idz31mac,Parthib Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647675,241,1,1,26,45,7xo09xnh3y03lyai6azr77fo0,0,35.8,42.2,2025-02-13T14:27:08.779Z,2025-02-13T14:56:57Z,5512319103,141,64.8,5512319107,213,1.12,5512319099,56,Back,5512319101,140,42.9,5512319105,212,17.1,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2775647691,243,61,1,26,46,7xo09xnh3y03lyai6azr77fo0,0,42.9,64.8,2025-02-13T14:27:09.555Z,2025-02-13T14:57:09Z,5512319165,56,Back,,,,,,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
