id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,teamName,Position
2779108823,169,1,1,20,0,8uacz8yrceknwsreon4rb5i8o,1,59.6,95.9,5531276959,212,14.3,5531276957,141,96.8,5531276955,140,73.2,5531276953,56,Left,5531276961,213,0.04,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108827,170,3,1,20,6,8uacz8yrceknwsreon4rb5i8o,0,67.7,94.1,5531276991,211,,5531276979,286,,5531276977,56,Left,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108855,142,49,1,20,11,28au628w8n2jhgujuwh3y5d8k,1,42.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108861,143,1,1,20,11,28au628w8n2jhgujuwh3y5d8k,1,42.5,5.2,5531277113,56,Back,5531277115,140,43.7,5531277117,141,16.5,5531277119,212,7.8,5531277121,213,1.41,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108859,171,83,1,20,11,8uacz8yrceknwsreon4rb5i8o,0,67.9,92.7,5531277211,399,dgiqagc8iygqc0a1f3gj03q0a,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108869,144,1,1,20,12,28au628w8n2jhgujuwh3y5d8k,1,43.8,16.5,5531277153,213,3.72,5531277147,140,33.6,5531277149,141,6.2,5531277151,212,12.8,5531277145,56,Back,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108875,145,1,1,20,13,28au628w8n2jhgujuwh3y5d8k,1,33.6,6.2,5531277175,140,21.3,5531277177,141,20.7,5531277179,212,16.2,5531277173,56,Back,5531277181,213,2.49,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108903,172,83,1,20,19,8uacz8yrceknwsreon4rb5i8o,0,75.5,90.2,5531277491,399,2hi6y8so55eic1ukr0jy88a1h,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108921,146,61,1,20,21,28au628w8n2jhgujuwh3y5d8k,0,34.3,6.7,5531277463,56,Back,,,,,,,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108923,173,50,1,20,22,8uacz8yrceknwsreon4rb5i8o,1,68.3,91.8,5531277477,56,Left,5531278075,286,,5531278081,233,147,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108931,147,7,1,20,22,28au628w8n2jhgujuwh3y5d8k,1,31.7,8.2,5531277511,285,,5531278077,233,173,5531277509,56,Back,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108955,148,1,1,20,24,28au628w8n2jhgujuwh3y5d8k,1,41.1,8.6,5531277609,56,Center,5531277613,141,21.9,5531277611,140,58.3,5531277615,212,20.2,5531277617,213,0.46,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779108935,174,43,1,20,24,8uacz8yrceknwsreon4rb5i8o,1,0,0,5531277527,286,0,5531277525,56,Left,5531278065,144,7,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779108975,149,1,1,20,30,28au628w8n2jhgujuwh3y5d8k,1,55.9,37.1,5531277713,140,61.4,5531277715,141,74.4,5531277711,56,Center,5531277717,212,26,5531277719,213,1.35,,,,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109007,150,1,1,20,32,28au628w8n2jhgujuwh3y5d8k,1,67.9,80.9,5531277915,212,23.7,5531277917,213,6.1,5531277913,141,74.5,5531277909,56,Center,5531277911,140,90.1,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109019,151,1,1,20,33,28au628w8n2jhgujuwh3y5d8k,1,97,71.7,5531278653,210,14,5531277979,56,Center,5531277977,155,,5531277987,213,4.44,5531277985,212,17.1,5531277983,141,47.5,5531277981,140,92.6,5531278655,154,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109021,152,14,1,20,35,28au628w8n2jhgujuwh3y5d8k,1,95.8,47.9,5531278673,102,44.6,5531278659,75,,5531278667,154,,5531278669,55,151,5531278317,72,,5531278319,16,,5531278685,231,54.2,5531277993,22,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,5531277997,56,Center,5531278681,328,,5531278663,29,,5531278683,230,5531278675,103,19.6,5531278677,214,98.6,5531278679,108,,,,,,,,,,,East Bengal FC,
2779109029,153,13,1,20,36,28au628w8n2jhgujuwh3y5d8k,1,95.7,58.5,5531280023,231,55.4,5531280021,230,97.2,5531418829,61,,5531418827,72,,5531280011,77,,5531280013,102,60.5,5531278033,22,,5531418831,214,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,5531280019,458,,5531280017,328,,5531278037,56,Center,5531280015,103,5531418833,108,,,,48.6,,,,,,,,,,,,,East Bengal FC,
2779109041,154,5,1,20,37,28au628w8n2jhgujuwh3y5d8k,0,101,60,5531278119,346,,5531278117,56,Center,5531279361,233,175,,,,,,,,,,,,,,,,7i3zwc7zfo75m8xu49e4faqz8,Vishnu P V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109033,175,5,1,20,37,8uacz8yrceknwsreon4rb5i8o,1,-1,40,5531278073,346,,5531279349,233,154,5531278071,56,Back,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109115,176,1,1,21,8,8uacz8yrceknwsreon4rb5i8o,1,4.8,45.7,5531278605,237,,5531278595,212,25.8,5531278587,140,29.1,5531278609,189,,5531278597,213,6.13,5531278583,56,Back,5531278591,141,39.8,5531278581,124,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2779109129,177,1,1,21,11,8uacz8yrceknwsreon4rb5i8o,1,30.4,39.2,5531278705,213,5.29,5531278703,212,20.9,5531278699,140,41.2,5531278697,56,Back,5531278701,141,13.4,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109163,178,1,1,21,12,8uacz8yrceknwsreon4rb5i8o,1,41.2,13.4,5531278831,213,1.83,5531278829,212,16.8,5531278827,141,37.3,5531278825,140,37.1,5531278823,56,Back,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109197,179,1,1,21,15,8uacz8yrceknwsreon4rb5i8o,1,40.5,36.4,5531278991,1,,5531278981,56,Left,5531278983,140,77.6,5531278987,212,56.3,5531278989,213,0.81,5531278985,141,96.2,5531278979,155,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109199,180,1,1,21,20,8uacz8yrceknwsreon4rb5i8o,1,78.9,97.1,5531279015,141,84.4,5531279019,213,4.46,5531279017,212,8.9,5531279011,56,Left,5531279013,140,76.8,5531279009,3,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109215,181,1,1,21,21,8uacz8yrceknwsreon4rb5i8o,1,76.8,84.4,5531279095,213,2.59,5531279087,56,Left,5531279089,140,67.2,5531279085,3,,5531279093,212,11.8,5531279091,141,93.5,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109243,182,1,1,21,22,8uacz8yrceknwsreon4rb5i8o,1,67.2,93.5,5531279217,56,Back,5531279219,140,40.5,5531279223,212,31.1,5531279221,141,73.6,5531279225,213,3.59,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109261,183,1,1,21,27,8uacz8yrceknwsreon4rb5i8o,1,45.5,63.9,5531279321,212,6.6,5531279315,56,Back,5531279323,213,5.09,5531279319,141,54.9,5531279317,140,47.8,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109271,184,1,1,21,30,8uacz8yrceknwsreon4rb5i8o,1,48.4,47.8,5531279423,212,29.9,5531279419,140,60.8,5531279417,56,Right,5531279425,213,5.16,5531279421,141,8.2,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109289,185,1,1,21,32,8uacz8yrceknwsreon4rb5i8o,1,60.8,8.2,5531279573,212,11.2,5531279567,56,Center,5531279569,140,63.7,5531279575,213,1.29,5531279571,141,24,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109293,186,1,1,21,35,8uacz8yrceknwsreon4rb5i8o,0,61.7,19.2,5531279611,140,77.8,5531279615,212,22,5531279617,213,5.59,5531279613,141,0,5531279609,56,Right,5531279607,155,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109377,155,5,1,21,36,28au628w8n2jhgujuwh3y5d8k,1,26.2,101.1,5531280005,56,Back,5531280029,233,187,5531280007,347,,,,,,,,,,,,,,,,,369ef7pxl6ckbg088w9zi36ne,Mohammad Rakip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109299,187,5,1,21,36,8uacz8yrceknwsreon4rb5i8o,0,73.8,-1.1,5531279635,56,Right,5531280033,233,155,5531279637,347,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109401,156,1,1,21,53,28au628w8n2jhgujuwh3y5d8k,1,33,100,5531280133,212,14,5531280127,56,Back,5531280131,141,89.3,5531280129,140,44.1,5531280135,213,5.7,5531280125,107,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109407,157,1,1,21,56,28au628w8n2jhgujuwh3y5d8k,0,43.7,90.6,5531280175,286,,5531280157,140,45.4,5531280169,236,,5531280159,141,92.6,5531280155,56,Back,5531280171,233,188,5531280163,213,0.65,5531280161,212,2.2,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109399,188,74,1,21,56,8uacz8yrceknwsreon4rb5i8o,1,62.3,10.4,5531280179,233,157,5531280117,56,Right,5531280119,285,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109415,158,5,1,21,57,28au628w8n2jhgujuwh3y5d8k,1,40.1,101.1,5531280207,56,Back,5531280209,347,,5531280227,233,189,,,,,,,,,,,,,,,,5yau328orkeysj2rs0wyms73d,Saúl Crespo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109409,189,5,1,21,57,8uacz8yrceknwsreon4rb5i8o,0,59.9,-1.1,5531280235,233,158,5531280167,347,,5531280165,56,Right,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109457,159,1,1,22,7,28au628w8n2jhgujuwh3y5d8k,1,45.4,100,5531280485,213,5.77,5531280481,141,87.7,5531280477,56,Left,5531280479,140,60.6,5531280483,212,18.3,5531280475,107,,,,,,,,5ygjbmzm0l7t0bgv55bvthlyi,Lalchungnunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109463,160,61,1,22,10,28au628w8n2jhgujuwh3y5d8k,0,65.7,86,5531280509,56,Left,,,,,,,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109491,190,1,1,22,11,8uacz8yrceknwsreon4rb5i8o,0,30.4,17.4,5531280661,141,50,5531280663,212,39.2,5531280667,1,,5531280659,140,61.2,5531280657,56,Center,5531280655,157,,5531280665,213,0.6,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109497,161,44,1,22,14,28au628w8n2jhgujuwh3y5d8k,1,43.3,54.7,5531280691,56,Back,5531280731,285,,5531280727,233,191,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109495,191,44,1,22,14,8uacz8yrceknwsreon4rb5i8o,0,56.7,45.3,5531280687,56,Center,5531280689,286,,5531280733,233,161,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109499,162,61,1,22,15,28au628w8n2jhgujuwh3y5d8k,1,50.8,62.3,5531280713,56,Center,,,,,,,,,,,,,,,,,,,,,,37a8scojsvio37fatx5zxih91,Souvik Chakrabarti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109515,192,1,1,22,16,8uacz8yrceknwsreon4rb5i8o,1,59.2,59.6,5531280783,56,Center,5531281373,155,,5531280787,141,75.6,5531280789,212,23.6,5531280791,213,0.48,5531280785,140,79.1,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109517,193,49,1,22,19,8uacz8yrceknwsreon4rb5i8o,1,82.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109521,194,1,1,22,20,8uacz8yrceknwsreon4rb5i8o,0,89.8,76,5531280809,140,90.8,5531280813,212,7.3,5531280807,56,Center,5531280815,213,4.86,5531280811,141,65.4,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109527,163,12,1,22,21,28au628w8n2jhgujuwh3y5d8k,1,11.8,33,5531280893,167,,5531280853,212,14.7,5531280855,213,3.53,5531280851,141,24.9,5531280849,140,0,5531280847,56,Back,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109529,164,6,1,22,22,28au628w8n2jhgujuwh3y5d8k,0,0,25.7,5531282301,56,Back,5531282331,233,195,5531282305,73,,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109537,195,6,1,22,22,8uacz8yrceknwsreon4rb5i8o,1,100,74.3,5531282319,233,164,5531280927,73,,5531280925,56,Center,,,,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109725,196,1,1,22,54,8uacz8yrceknwsreon4rb5i8o,1,99.5,99.5,5531281813,141,92,5531281807,6,,5531281809,56,Left,5531281811,140,87.1,5531281817,213,3.51,5531281815,212,14,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109735,197,1,1,22,55,8uacz8yrceknwsreon4rb5i8o,1,87.1,92,5531281867,141,89.1,5531281869,212,19.7,5531281865,140,68.4,5531281863,56,Left,5531281871,213,3.24,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109741,198,1,1,22,57,8uacz8yrceknwsreon4rb5i8o,0,67.1,84.8,5531281903,155,,5531281905,56,Center,5531281939,1,,5531281907,140,100,5531281909,141,33.1,5531281913,213,5.51,5531281911,212,50.1,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109813,165,5,1,22,58,28au628w8n2jhgujuwh3y5d8k,1,-1,66,5531282295,346,,5531282795,233,199,5531282293,56,Back,,,,,,,,,,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109889,199,5,1,22,58,8uacz8yrceknwsreon4rb5i8o,0,101,34,5531282793,346,,5531282799,233,165,5531282791,56,Center,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109885,166,1,1,23,28,28au628w8n2jhgujuwh3y5d8k,0,5.2,54.3,5531282765,56,Center,5531282769,141,63.4,5531282767,140,63.6,5531282777,74,,5531282775,1,,5531282773,213,0.1,5531282771,212,61.6,5531282763,124,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779109901,200,1,1,23,30,8uacz8yrceknwsreon4rb5i8o,0,37.6,29.7,5531282871,212,33.9,5531282863,3,,5531282873,213,0.47,5531282875,1,,5531282865,56,Center,5531282867,140,66.3,5531282869,141,52.4,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109943,167,1,1,23,31,28au628w8n2jhgujuwh3y5d8k,1,36.5,37.1,5531283053,212,19.9,5531283049,140,52.5,5531283047,56,Center,5531283051,141,21.3,5531283045,3,,5531283055,213,5.71,,,,,,,2hi6y8so55eic1ukr0jy88a1h,Héctor Yuste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109933,201,83,1,23,38,8uacz8yrceknwsreon4rb5i8o,0,42.1,85.6,5531283245,399,dgiqagc8iygqc0a1f3gj03q0a,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109949,168,1,1,23,39,28au628w8n2jhgujuwh3y5d8k,0,69.5,11,5531283091,212,7,5531283089,141,12.2,5531283087,140,76.1,5531283085,56,Right,5531283093,213,0.12,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109955,202,61,1,23,40,8uacz8yrceknwsreon4rb5i8o,1,33.6,84.5,5531283109,56,Back,,,,,,,,,,,,,,,,,,,,,,61omz2augmafukhx5q6zydw8a,Leon Augustine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779109977,169,1,1,23,41,28au628w8n2jhgujuwh3y5d8k,1,78.3,14.3,5531283249,156,,5531283225,140,70.7,5531283229,212,9.4,5531283227,141,21.5,5531283223,56,Center,5531283231,213,2.59,,,,,,,yuw4a34cpasw5e4vqsg6ex1x,Dimitrios Diamantakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109993,170,1,1,23,44,28au628w8n2jhgujuwh3y5d8k,0,69.8,23.6,5531283299,56,Center,5531283307,213,0.94,5531283301,140,73.1,5531283305,212,5.9,5531283303,141,30.6,,,,,,,,,,dgiqagc8iygqc0a1f3gj03q0a,Mahesh Singh Naorem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779109995,203,49,1,23,45,8uacz8yrceknwsreon4rb5i8o,1,34,73,,,,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110021,204,1,1,23,46,8uacz8yrceknwsreon4rb5i8o,1,36.8,75.3,5531283443,212,13.2,5531283437,56,Back,5531283439,140,41.9,5531283445,213,1.15,5531283441,141,93,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110033,205,1,1,23,51,8uacz8yrceknwsreon4rb5i8o,1,42.9,85.4,5531283493,212,21.5,5531283495,213,5.96,5531283487,56,Center,5531283489,140,62.3,5531283491,141,75.4,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110041,206,1,1,23,54,8uacz8yrceknwsreon4rb5i8o,0,59.3,72.9,5531283531,56,Center,5531283535,141,67.9,5531283539,212,21.7,5531283541,213,6.13,5531283545,4,,5531283533,140,79.7,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110043,171,59,1,23,56,28au628w8n2jhgujuwh3y5d8k,1,18.9,37.4,5531283547,56,Back,,,,,,,,,,,,,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779110059,172,12,1,23,57,28au628w8n2jhgujuwh3y5d8k,1,18.9,37.4,5531283627,213,0.05,5531283621,140,62.5,5531283625,212,45.8,5531283623,141,40.6,5531283619,56,Center,,,,,,,,,,d18hxamo4wksojpx0f2zjy63u,Prabhsukhan Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,Goalkeeper
2779110069,173,44,1,23,59,28au628w8n2jhgujuwh3y5d8k,1,62,36.8,5531283683,286,,5531283689,233,207,5531283681,56,Center,,,,,,,,,,,,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779110055,207,44,1,23,59,8uacz8yrceknwsreon4rb5i8o,0,38,63.2,5531283599,56,Back,5531283601,285,,5531283699,233,173,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110077,174,1,1,24,0,28au628w8n2jhgujuwh3y5d8k,0,59.9,39.7,5531283721,212,12.8,5531283717,140,72,5531283719,141,38,5531283715,56,Center,5531283723,213,6.19,5531283713,168,,5531283711,3,,,,,8bz6754ot1g7gd2k90qfqnuy2,Raphael Messi Bouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bengal FC,
2779110085,208,1,1,24,1,8uacz8yrceknwsreon4rb5i8o,1,31.6,70,5531283753,141,45.1,5531283747,3,,5531283749,56,Back,5531283751,140,30.4,5531283757,213,4.64,5531283755,212,17,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110091,209,1,1,24,4,8uacz8yrceknwsreon4rb5i8o,1,31.3,43.1,5531283777,56,Back,5531283779,140,38.7,5531283783,212,16.1,5531283781,141,22.4,5531283785,213,5.22,,,,,,,,,,11xl1jtpjn674dw6yxfv33pey,Suresh Meitei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110113,210,1,1,24,5,8uacz8yrceknwsreon4rb5i8o,1,38.7,22.4,5531283893,212,8.2,5531283891,141,33.6,5531283895,213,1.19,5531283889,140,41.6,5531283887,56,Back,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110117,211,1,1,24,8,8uacz8yrceknwsreon4rb5i8o,1,42.6,29.5,5531283939,212,11.9,5531283937,141,12.6,5531283935,140,39.5,5531283933,56,Back,5531283941,213,4.44,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2779110135,212,1,1,24,9,8uacz8yrceknwsreon4rb5i8o,1,39.5,14.9,5531284041,56,Back,5531284043,140,32,5531284045,141,54.3,5531284049,213,1.86,5531284047,212,27.9,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
