id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,teamName,Position
2787366117,357,1,1,43,15,d65t4cxgbtgc2ztx2n88b8tii,1,35.5,50.6,2025-03-12T14:43:27.471Z,2025-03-12T14:43:30Z,5576400435,141,41.6,5576400437,212,8.7,5576400431,56,Back,5576400433,140,41.4,5576400439,213,5.5,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366125,358,1,1,43,18,d65t4cxgbtgc2ztx2n88b8tii,1,46.2,42,2025-03-12T14:43:30.590Z,2025-03-12T14:43:33Z,5576400485,56,Center,5576400487,140,58.1,5576400489,141,35.5,5576400491,212,13.3,5576400495,213,5.94,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366143,359,1,1,43,20,d65t4cxgbtgc2ztx2n88b8tii,1,58.1,35.5,2025-03-12T14:43:32.976Z,2025-03-12T14:43:35Z,5576400593,213,4.67,5576400591,212,18.2,5576400587,140,57.4,5576400585,56,Right,5576400589,141,8.7,,,,,,,,,,27dzs6us163s1g41tevj9u7f8,Abhijith P A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366157,360,1,1,43,22,d65t4cxgbtgc2ztx2n88b8tii,1,58.1,8.6,2025-03-12T14:43:35.358Z,2025-03-12T14:43:37Z,5576400639,56,Right,5576400641,140,64.5,5576400643,141,4.3,5576400645,212,7.3,5576400647,213,5.87,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366159,361,61,1,43,25,d65t4cxgbtgc2ztx2n88b8tii,0,64.5,4.3,2025-03-12T14:43:37.841Z,2025-03-12T14:43:38Z,5576400651,56,Right,,,,,,,,,,,,,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366167,356,61,1,43,26,5yvw8xpbzap5lhlze04odtgk4,1,33,94.2,2025-03-12T14:43:39.063Z,2025-03-12T14:43:39Z,5576400671,56,Back,,,,,,,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366187,357,49,1,43,28,5yvw8xpbzap5lhlze04odtgk4,1,49.5,85.7,2025-03-12T14:43:41.047Z,2025-03-12T14:43:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366215,358,1,1,43,33,5yvw8xpbzap5lhlze04odtgk4,1,76.3,62.3,2025-03-12T14:43:46.199Z,2025-03-12T14:44:06Z,5576400927,140,87.6,5576400931,212,12.5,5576400925,56,Center,5576400933,213,0.31,5576400929,141,67.9,5576401359,210,15,5576401361,154,,,,,ccrqgyzzq44gpjva980k10gt0,Mohammed Aimen,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366221,359,15,1,43,35,5yvw8xpbzap5lhlze04odtgk4,1,88.9,58.1,2025-03-12T14:43:47.687Z,2025-03-12T14:48:25Z,5576401369,154,,5576401363,23,,5576401025,72,,5576401367,29,,5576407145,233,362,5576401365,78,,5576401379,214,,5576401383,146,100,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,5576401371,55,358,,5576401587,17,5576401381,328,,5576401377,103,11.4,5576401385,147,,,50.9,5576400945,56,5576401375,102,,,,,,,,,Center,51.4,,,,,,,,,,,Kerala Blasters FC,
2787366227,362,10,1,43,35,d65t4cxgbtgc2ztx2n88b8tii,1,2.9,49.5,2025-03-12T14:43:47.787Z,2025-03-12T14:48:26Z,5576407141,183,,5576407153,233,359,5576400973,56,Back,5576407137,174,,5576407139,389,,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2787366235,363,49,1,43,39,d65t4cxgbtgc2ztx2n88b8tii,1,13.1,63.4,2025-03-12T14:43:52.348Z,2025-03-12T14:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366243,364,1,1,43,43,d65t4cxgbtgc2ztx2n88b8tii,1,20.1,71.1,2025-03-12T14:43:55.648Z,2025-03-12T14:43:57Z,5576401061,56,Back,5576401065,141,53.5,5576401063,140,24.3,5576401067,212,12.8,5576401069,213,5.07,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366263,365,1,1,43,44,d65t4cxgbtgc2ztx2n88b8tii,1,24.3,53.5,2025-03-12T14:43:56.849Z,2025-03-12T14:44:00Z,5576401165,141,71.7,5576401163,140,21.3,5576401169,213,1.82,5576401167,212,12.8,5576401161,56,Back,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366273,366,1,1,43,48,d65t4cxgbtgc2ztx2n88b8tii,1,21.3,71.7,2025-03-12T14:44:00.567Z,2025-03-12T14:44:02Z,5576401215,140,26.1,5576401223,212,12.9,5576401213,56,Back,5576401225,213,1.17,5576401219,141,89.1,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366295,367,1,1,43,49,d65t4cxgbtgc2ztx2n88b8tii,1,27.7,90.8,2025-03-12T14:44:02.234Z,2025-03-12T14:44:05Z,5576401321,140,23.9,5576401327,213,4.26,5576401319,56,Back,5576401323,141,78.7,5576401325,212,9.1,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366303,368,1,1,43,52,d65t4cxgbtgc2ztx2n88b8tii,1,28.2,76.9,2025-03-12T14:44:05.119Z,2025-03-12T14:44:06Z,5576401393,141,62.4,5576401395,212,12.2,5576401397,213,5.34,5576401389,56,Back,5576401391,140,35,,,,,,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366313,369,1,1,43,54,d65t4cxgbtgc2ztx2n88b8tii,1,35,62.4,2025-03-12T14:44:06.452Z,2025-03-12T14:44:08Z,5576401439,141,46.8,5576401435,56,Back,5576401441,212,11.3,5576401437,140,31.3,5576401443,213,4.36,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366335,370,1,1,43,56,d65t4cxgbtgc2ztx2n88b8tii,1,31.3,46.8,2025-03-12T14:44:08.420Z,2025-03-12T14:44:12Z,5576401553,56,Back,5576401559,212,16.4,5576401561,213,4.91,5576401555,140,34.4,5576401557,141,23.2,,,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366367,371,1,1,43,59,d65t4cxgbtgc2ztx2n88b8tii,1,34.4,23.2,2025-03-12T14:44:12.325Z,2025-03-12T14:44:20Z,5576401823,213,5.74,5576401815,56,Right,5576401817,140,55.9,5576401821,212,26.4,5576401819,141,3,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366369,360,45,1,44,7,5yvw8xpbzap5lhlze04odtgk4,0,17.8,89.2,2025-03-12T14:44:19.940Z,2025-03-12T16:10:15Z,5576401855,233,372,5576401829,285,,5576401827,56,Back,,,,,,,,,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366371,372,3,1,44,7,d65t4cxgbtgc2ztx2n88b8tii,1,82.2,10.8,2025-03-12T14:44:19.940Z,2025-03-12T16:10:15Z,5576401831,56,Right,5576401833,286,,5576401835,233,360,,,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366379,373,1,1,44,8,d65t4cxgbtgc2ztx2n88b8tii,0,86.6,5.2,2025-03-12T14:44:20.924Z,2025-03-12T14:44:22Z,5576401881,140,91.8,5576401889,1,,5576401883,141,53.8,5576401879,56,Center,5576401887,213,1.41,5576401875,2,,5576401877,155,,5576401885,212,33.5,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366405,362,51,1,44,10,5yvw8xpbzap5lhlze04odtgk4,1,7.4,48.1,2025-03-12T14:44:22.832Z,2025-03-12T14:46:38Z,5576403293,170,374,,,,,,,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366403,361,43,1,44,12,5yvw8xpbzap5lhlze04odtgk4,1,0,0,2025-03-12T14:44:24.632Z,2025-03-12T14:44:28Z,5576401993,285,0,5576401991,56,Back,5576402041,144,3,,,,,,,,,,,,,,,,58kclnrwfszhkvtfexyctsn3d,Aibanbha Dohling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366419,374,16,1,44,12,d65t4cxgbtgc2ztx2n88b8tii,1,88.7,57.3,2025-03-12T14:44:24.691Z,2025-03-12T14:46:38Z,5576402087,56,Center,5576403641,328,,5576403647,231,51.6,5576403635,103,21.5,5576403653,282,d65t4cxgbtgc2ztx2n88b8tii,5576403633,102,46.7,5576403639,108,,5576403649,280,PASS_LOST,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,5576403889,362,5,,5576403643,458,5576402085,17,,5576403645,230,98.9,5576402083,22,,,,5576403651,281,5576403181,374,5576403171,20,,5576403637,214,,5576403631,81,nhw0pvzxev9opwvkg3cydd78,44:23.9,5576403187,375,44:11.5,5576403657,472,373,5576404813,468,362,,Hyderabad FC,
2787366721,375,70,1,45,35,d65t4cxgbtgc2ztx2n88b8tii,1,0,0,2025-03-12T14:45:47.886Z,2025-03-12T14:45:48Z,5576403765,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366751,363,1,1,45,45,5yvw8xpbzap5lhlze04odtgk4,1,49.8,50,2025-03-12T14:45:57.882Z,2025-03-12T14:45:59Z,5576403939,212,17.9,5576403933,56,Back,5576403943,279,G,5576403937,141,71.7,5576403941,213,2.17,5576403935,140,40.2,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366757,364,61,1,45,46,5yvw8xpbzap5lhlze04odtgk4,1,40.2,71.7,2025-03-12T14:45:58.476Z,2025-03-12T15:01:54Z,5576404005,189,,5576403965,56,Back,,,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366767,365,5,1,45,46,5yvw8xpbzap5lhlze04odtgk4,0,46.4,101.5,2025-03-12T14:45:59.153Z,2025-03-12T15:00:45Z,5576404009,56,Back,5576404011,347,,5576404039,233,376,,,,,,,,,,,,,,,,bmdl4tqssmqzrgn8n5ldwcavo,Kwame Peprah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366755,376,5,1,45,46,d65t4cxgbtgc2ztx2n88b8tii,1,53.6,-1.5,2025-03-12T14:45:59.153Z,2025-03-12T15:00:50Z,5576403963,347,,5576404551,189,,5576404023,233,365,5576403961,56,Right,,,,,,,,,,,,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366763,377,1,1,45,47,d65t4cxgbtgc2ztx2n88b8tii,1,52.5,0,2025-03-12T14:45:59.617Z,2025-03-12T14:46:23Z,5576403995,140,74.5,5576404001,213,0.28,5576403997,141,7.6,5576404003,1,,5576403993,56,Right,5576404565,189,,5576403999,212,24,5576403991,107,,37bxlfo2kj1bowgi4tm4jgcgk,Sourav K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366765,378,61,1,45,49,d65t4cxgbtgc2ztx2n88b8tii,0,74.5,7.6,2025-03-12T14:46:02.126Z,2025-03-12T14:46:02Z,5576404007,56,Right,,,,,,,,,,,,,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366775,379,4,1,45,52,d65t4cxgbtgc2ztx2n88b8tii,1,67.8,16,2025-03-12T14:46:04.939Z,2025-03-12T14:48:54Z,5576404355,13,,5576404365,233,366,5576404357,56,Right,5576404363,286,,5576404359,152,,5576404361,265,,,,,,,,cczfio2y0doub738tvqss83qh,Cy Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366787,366,4,1,45,52,5yvw8xpbzap5lhlze04odtgk4,0,32.2,84,2025-03-12T14:46:04.940Z,2025-03-12T14:48:54Z,5576404239,13,,5576404421,233,379,5576404245,265,,5576404247,285,,5576404241,56,Back,5576404243,152,,,,,,,,arzfyvstbc17d1mioc40tidm2,Naocha Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366923,380,1,1,46,27,d65t4cxgbtgc2ztx2n88b8tii,0,62.5,15,2025-03-12T14:46:40.328Z,2025-03-12T14:46:44Z,5576404921,212,44.6,5576404909,5,,5576404923,213,0.84,5576404915,56,Center,5576404917,140,91,5576404907,2,,5576404911,155,,5576404925,1,,cczfio2y0doub738tvqss83qh,Cy Goddard,5576404913,152,,,5576404919,141,,,,,,,,,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366917,367,44,1,46,31,5yvw8xpbzap5lhlze04odtgk4,1,8,35.9,2025-03-12T14:46:44.140Z,2025-03-12T14:53:57Z,5576404899,285,,5576404897,56,Back,5576404931,233,381,,,,,,,,,,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366925,381,44,1,46,31,d65t4cxgbtgc2ztx2n88b8tii,0,92,64.1,2025-03-12T14:46:44.141Z,2025-03-12T14:53:57Z,5576404927,56,Center,5576404929,286,,5576404937,233,367,,,,,,,,,,,,,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366933,368,1,1,46,32,5yvw8xpbzap5lhlze04odtgk4,1,6.2,35.4,2025-03-12T14:46:44.492Z,2025-03-12T14:46:47Z,5576404975,56,Back,5576404977,140,19.1,5576404981,212,15.3,5576404973,3,,5576404983,213,0.49,5576404979,141,46,,,,,,,3an8bc2nxiodsw6rbcgji1ilm,Danish Farooq Bhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366935,369,49,1,46,35,5yvw8xpbzap5lhlze04odtgk4,1,26.9,53.9,2025-03-12T14:46:47.420Z,2025-03-12T14:46:47Z,,,,,,,,,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366947,370,1,1,46,35,5yvw8xpbzap5lhlze04odtgk4,1,26.9,53.9,2025-03-12T14:46:47.835Z,2025-03-12T14:46:50Z,5576405051,213,1.71,5576405049,212,15.4,5576405047,141,76.3,5576405045,140,24.9,5576405043,56,Back,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366969,371,1,1,46,37,5yvw8xpbzap5lhlze04odtgk4,0,29.7,86.2,2025-03-12T14:46:50.108Z,2025-03-12T14:46:56Z,5576405143,155,,5576405149,141,95.7,5576405151,212,38.9,5576405153,213,0.17,5576405145,56,Left,5576405147,140,66.2,5576405155,1,,,,,5arf4f4k8om3ux3rryhincxzo,Korou Singh Thingujam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366989,372,74,1,46,43,5yvw8xpbzap5lhlze04odtgk4,1,60.3,93.9,2025-03-12T14:46:55.628Z,2025-03-12T14:55:56Z,5576415105,233,382,5576405275,56,Left,5576405277,285,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787366971,382,1,1,46,43,d65t4cxgbtgc2ztx2n88b8tii,0,34.1,4.3,2025-03-12T14:46:55.860Z,2025-03-12T14:55:56Z,5576415109,233,372,5576405165,213,6.11,5576405157,56,Back,5576413079,236,,5576405161,141,3.5,5576405163,212,3.2,5576413085,286,,5576405159,140,37.1,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366985,383,1,1,46,45,d65t4cxgbtgc2ztx2n88b8tii,1,36.5,5.6,2025-03-12T14:46:57.761Z,2025-03-12T14:46:59Z,5576405245,140,29,5576405243,56,Back,5576405247,141,12.7,5576405249,212,9.2,5576405251,213,2.59,,,,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366987,384,1,1,46,47,d65t4cxgbtgc2ztx2n88b8tii,0,29,12.7,2025-03-12T14:46:59.627Z,2025-03-12T14:55:56Z,5576405265,141,13,5576405267,212,3.8,5576405263,140,32.6,5576405259,157,,5576405269,213,0.05,5576405271,1,,5576405261,56,Back,,,,epjm2k6lplvween8gexdifyi2,Alex Saji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787366993,373,61,1,46,48,5yvw8xpbzap5lhlze04odtgk4,1,64.8,94.2,2025-03-12T14:47:01.092Z,2025-03-12T14:55:48Z,5576405303,56,Left,,,,,,,,,,,,,,,,,,,,,,23m69s7nd9vnc9u9ra2aspn11,Adrian Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
2787367001,385,1,1,46,49,d65t4cxgbtgc2ztx2n88b8tii,1,36.5,10.9,2025-03-12T14:47:01.529Z,2025-03-12T14:47:03Z,5576405337,56,Back,5576405335,3,,5576405341,141,24.5,5576405343,212,10.6,5576405339,140,41.5,5576405345,213,1.05,,,,,,,nhw0pvzxev9opwvkg3cydd78,Abdul Rabeeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367007,386,1,1,46,50,d65t4cxgbtgc2ztx2n88b8tii,1,41.5,24.5,2025-03-12T14:47:03.208Z,2025-03-12T14:47:06Z,5576405373,212,21,5576405369,140,29,5576405371,141,48.6,5576405375,213,2.25,5576405367,56,Back,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367009,387,49,1,46,54,d65t4cxgbtgc2ztx2n88b8tii,1,29,48.6,2025-03-12T14:47:06.557Z,2025-03-12T14:47:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367011,388,1,1,46,54,d65t4cxgbtgc2ztx2n88b8tii,1,29,48.6,2025-03-12T14:47:07.333Z,2025-03-12T14:47:08Z,5576405389,213,1.41,5576405383,140,33.1,5576405381,56,Back,5576405387,212,26.9,5576405385,141,87.7,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367023,389,1,1,46,56,d65t4cxgbtgc2ztx2n88b8tii,1,33.1,87.7,2025-03-12T14:47:08.517Z,2025-03-12T14:47:11Z,5576405463,213,5.23,5576405459,141,54.7,5576405461,212,25.8,5576405455,56,Back,5576405457,140,45.2,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367027,390,1,1,46,59,d65t4cxgbtgc2ztx2n88b8tii,1,41,55.4,2025-03-12T14:47:11.461Z,2025-03-12T14:47:14Z,5576405495,141,65.6,5576405497,212,7.8,5576405491,56,Back,5576405493,140,44.3,5576405499,213,1.11,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367041,391,1,1,47,1,d65t4cxgbtgc2ztx2n88b8tii,0,46.6,53.3,2025-03-12T14:47:14.008Z,2025-03-12T14:47:17Z,5576405585,140,77.6,5576405587,141,44.2,5576405591,213,6.1,5576405593,1,,5576405583,56,Center,5576405589,212,33.1,5576405581,155,,,,,3ddplpbiqnmaisa6t058w2tm2,Ayush Adhikari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2787367065,374,12,1,47,8,5yvw8xpbzap5lhlze04odtgk4,1,10,61.2,2025-03-12T14:47:20.861Z,2025-03-12T14:47:24Z,5576405699,141,9.1,5576405697,140,2.8,5576405695,56,Back,5576405703,213,4.5,5576405701,212,36.2,,,,,,,,,,bcjkyeu4gtghgy9khmmob9g45,Dusan Lagator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerala Blasters FC,
