id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,teamName,Position
2793676913,25,1,1,1,52,ajwqetklk0m22x7ifsjax5yi,0,7.1,74.8,2025-03-30T14:02:21.289Z,2025-03-30T14:27:32Z,5610908455,213,0.54,5610908453,212,12.3,5610908451,141,84.1,5610908449,140,17.2,5610908447,56,Back,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793676931,26,8,1,1,53,7xo09xnh3y03lyai6azr77fo0,1,83.8,14.1,2025-03-30T14:02:21.964Z,2025-03-30T14:28:13Z,5610908571,56,Right,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793676903,24,1,1,1,53,7xo09xnh3y03lyai6azr77fo0,1,86.4,52.8,2025-03-30T14:02:21.991Z,2025-03-30T14:02:23Z,5610908397,141,47.2,5610908393,56,Center,5610908395,140,87.3,5610908399,212,3.9,5610908401,213,4.96,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793676947,27,49,1,1,57,7xo09xnh3y03lyai6azr77fo0,1,86.4,18,2025-03-30T14:02:26.729Z,2025-03-30T14:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793676975,28,61,1,1,59,7xo09xnh3y03lyai6azr77fo0,0,85.9,30.3,2025-03-30T14:02:28.295Z,2025-03-30T14:02:28Z,5610908755,56,Center,,,,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793677003,26,50,1,2,0,ajwqetklk0m22x7ifsjax5yi,1,22.7,66.3,2025-03-30T14:02:29.785Z,2025-03-30T14:56:10Z,5610909477,233,29,5610908939,56,Back,5610908941,285,,,,,,,,,,,,,,,,,2z2u1jd91uyccw2pn5qoiti0a,Mobashir Rahman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677073,29,7,1,2,0,7xo09xnh3y03lyai6azr77fo0,1,77.3,33.7,2025-03-30T14:02:29.786Z,2025-03-30T14:56:10Z,5610909333,286,,5610909331,56,Center,5610909409,233,26,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793677083,30,43,1,2,1,7xo09xnh3y03lyai6azr77fo0,1,0,0,2025-03-30T14:02:30.623Z,2025-03-30T14:03:11Z,5610909379,56,Center,5610913307,144,61,,,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793677093,27,1,1,2,2,ajwqetklk0m22x7ifsjax5yi,1,21.7,67.3,2025-03-30T14:02:30.970Z,2025-03-30T14:02:34Z,5610909431,56,Back,5610909439,212,20.7,5610909435,140,32,5610909441,213,1.02,5610909437,141,93.2,,,,,,,,,,9vjotu14gqx0jhgrs12qwkezt,Stephen Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677105,28,49,1,2,5,ajwqetklk0m22x7ifsjax5yi,1,35.7,94.2,2025-03-30T14:02:34.537Z,2025-03-30T14:02:35Z,,,,,,,,,,,,,,,,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677181,29,1,1,2,7,ajwqetklk0m22x7ifsjax5yi,1,37.7,95,2025-03-30T14:02:35.897Z,2025-03-30T14:02:38Z,5610909919,140,53,5610909917,56,Center,5610909921,141,74.4,5610909923,212,21.3,5610909925,213,5.57,,,,,,,,,,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677261,30,1,1,2,9,ajwqetklk0m22x7ifsjax5yi,1,55.3,46.9,2025-03-30T14:02:38.665Z,2025-03-30T14:02:43Z,5610910369,56,Right,5610910371,140,58.9,5610910377,213,4.89,5610910375,212,21.2,5610910373,141,16.2,,,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677299,31,1,1,2,14,ajwqetklk0m22x7ifsjax5yi,1,63.8,16.8,2025-03-30T14:02:43.433Z,2025-03-30T14:02:45Z,5610910581,141,44.2,5610910579,140,82.7,5610910585,213,0.75,5610910577,56,Center,5610910583,212,27.2,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677303,32,61,1,2,15,ajwqetklk0m22x7ifsjax5yi,0,85.4,45.7,2025-03-30T14:02:44.465Z,2025-03-30T14:11:19Z,5610910605,56,Center,,,,,,,,,,,,,,,,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793677295,31,61,1,2,16,7xo09xnh3y03lyai6azr77fo0,1,15.2,47.3,2025-03-30T14:02:45.114Z,2025-03-30T14:02:45Z,5610910567,56,Back,,,,,,,,,,,,,,,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793677345,32,52,1,2,18,7xo09xnh3y03lyai6azr77fo0,1,7.7,43.9,2025-03-30T14:02:47.670Z,2025-03-30T14:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793677409,33,1,1,2,21,7xo09xnh3y03lyai6azr77fo0,1,8.7,41.2,2025-03-30T14:02:50.023Z,2025-03-30T14:02:51Z,5610911189,141,28.2,5610911191,212,35.8,5610911195,1,,5610911185,56,Back,5610911187,140,41.7,5610911183,123,,5610911193,213,6.03,5610911211,287,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793677523,34,1,1,2,25,7xo09xnh3y03lyai6azr77fo0,1,58,28.2,2025-03-30T14:02:54.374Z,2025-03-30T14:02:57Z,5610911811,56,Right,5610911819,212,26.1,5610911815,140,80.9,5610911817,141,13.4,5610911821,213,5.89,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793677577,35,1,1,2,28,7xo09xnh3y03lyai6azr77fo0,0,91.5,21.9,2025-03-30T14:02:57.367Z,2025-03-30T14:03:01Z,5610912173,1,,5610912159,2,,5610912163,56,Left,5610912171,213,1.35,5610912161,155,,5610912169,212,47.4,5610912165,140,100,5610912167,141,90,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678235,33,5,1,2,31,ajwqetklk0m22x7ifsjax5yi,1,-1,15.1,2025-03-30T14:03:00.841Z,2025-03-30T14:56:16Z,5610916549,233,36,5610916053,56,Back,5610916055,346,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678309,36,5,1,2,31,7xo09xnh3y03lyai6azr77fo0,0,101,84.9,2025-03-30T14:03:00.841Z,2025-03-30T14:56:16Z,5610916587,233,33,5610916539,346,,5610916535,56,Left,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678333,34,1,1,3,7,ajwqetklk0m22x7ifsjax5yi,0,5.5,41.9,2025-03-30T14:03:36.584Z,2025-03-30T14:03:41Z,5610916705,74,,5610916693,141,75,5610916697,213,0.35,5610916687,124,,5610916695,212,65.7,5610916699,1,,5610916691,140,64.3,5610916689,56,Center,5jtd252do025958pgqkigc0d1,Albino Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,Goalkeeper
2793678323,37,44,1,3,10,7xo09xnh3y03lyai6azr77fo0,1,37.2,24.4,2025-03-30T14:03:39.878Z,2025-03-30T14:03:42Z,5610916845,233,35,5610916625,285,,5610916623,56,Back,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678343,35,44,1,3,10,ajwqetklk0m22x7ifsjax5yi,0,61.4,76.1,2025-03-30T14:03:39.879Z,2025-03-30T14:03:42Z,5610916735,56,Center,5610916741,286,,5610916883,233,37,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678411,38,1,1,3,11,7xo09xnh3y03lyai6azr77fo0,0,35.4,15.6,2025-03-30T14:03:40.814Z,2025-03-30T14:03:47Z,5610917115,141,0,5610917117,212,13.9,5610917111,140,28.1,5610917103,3,,5610917121,213,4.13,5610917107,56,Back,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678575,36,5,1,3,13,ajwqetklk0m22x7ifsjax5yi,1,74.8,101.2,2025-03-30T14:03:42.670Z,2025-03-30T14:56:17Z,5610918015,56,Left,5610918017,347,,5610918069,233,39,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678417,39,5,1,3,13,7xo09xnh3y03lyai6azr77fo0,0,25.2,-1.2,2025-03-30T14:03:42.670Z,2025-03-30T14:56:17Z,5610917181,347,,5610918087,233,36,5610917179,56,Back,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678601,37,1,1,3,23,ajwqetklk0m22x7ifsjax5yi,1,76.4,100,2025-03-30T14:03:52.248Z,2025-03-30T14:09:06Z,5610918167,56,Left,5610918175,141,90.6,5610918171,140,89.1,5610918179,212,15,5610918225,189,,5610918163,107,,5610918183,213,5.8,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678627,38,1,1,3,25,ajwqetklk0m22x7ifsjax5yi,0,92.8,88.7,2025-03-30T14:03:54.345Z,2025-03-30T14:09:04Z,5610918313,141,43.1,5610918309,56,Center,5610918305,2,,5610918307,155,,5610918315,212,31.2,5610918317,213,4.6,5610918311,140,89.5,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678643,40,12,1,3,27,7xo09xnh3y03lyai6azr77fo0,1,10.4,39.1,2025-03-30T14:03:55.927Z,2025-03-30T14:03:58Z,5610918427,15,,5610918421,213,0.91,5610918413,56,Back,5610918415,140,32.4,5610918417,141,82.9,5610918419,212,37.7,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678757,39,61,1,3,29,ajwqetklk0m22x7ifsjax5yi,0,89.5,39.8,2025-03-30T14:03:58.737Z,2025-03-30T14:09:01Z,5610918993,56,Center,,,,,,,,,,,,,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679069,40,5,1,3,32,ajwqetklk0m22x7ifsjax5yi,0,65.5,-2,2025-03-30T14:04:00.970Z,2025-03-30T14:56:17Z,5610955741,233,41,5610920739,347,,5610920735,56,Right,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793678921,41,5,1,3,32,7xo09xnh3y03lyai6azr77fo0,1,34.5,102,2025-03-30T14:04:00.970Z,2025-03-30T14:56:17Z,5610919943,56,Back,5610919949,347,,5610955709,233,40,,,,,,,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678939,42,1,1,3,43,7xo09xnh3y03lyai6azr77fo0,1,34.5,100,2025-03-30T14:04:12.118Z,2025-03-30T14:04:12Z,5610920033,56,Back,5610920041,213,4.94,5610920035,140,35.4,5610920037,141,95.4,5610920031,107,,5610920039,212,4.2,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793678963,43,1,1,3,43,7xo09xnh3y03lyai6azr77fo0,1,35.4,95.4,2025-03-30T14:04:12.774Z,2025-03-30T14:04:14Z,5610920183,141,97.4,5610920185,212,6.2,5610920187,213,2.92,5610920179,56,Back,5610920181,140,29.6,5610920205,156,,,,,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679009,44,1,1,3,46,7xo09xnh3y03lyai6azr77fo0,0,29.6,97.4,2025-03-30T14:04:14.901Z,2025-03-30T14:04:16Z,5610920451,1,,5610920439,157,,5610920443,140,58.6,5610920441,56,Left,5610920449,213,6.23,5610920447,212,30.5,5610920445,141,95,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679135,41,1,1,3,49,ajwqetklk0m22x7ifsjax5yi,1,45.8,10.6,2025-03-30T14:04:18.473Z,2025-03-30T14:04:21Z,5610921127,3,,5610921129,56,Center,5610921137,213,0.56,5610921135,212,29.3,5610921131,140,69.5,5610921133,141,33.3,,,,,,,ex1jk22ckbwg721ie0azus2c5,Pronay Halder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679141,42,49,1,3,50,ajwqetklk0m22x7ifsjax5yi,1,69.7,33.6,2025-03-30T14:04:19.688Z,2025-03-30T14:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679159,43,1,1,3,51,ajwqetklk0m22x7ifsjax5yi,1,69.7,33.6,2025-03-30T14:04:20.849Z,2025-03-30T14:06:24Z,5610921251,212,4.2,5610923331,3,,5610921255,213,3.29,5610921243,56,Center,5610921245,140,65.7,5610921247,141,32.7,,,,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679185,44,1,1,3,52,ajwqetklk0m22x7ifsjax5yi,1,66.7,33.8,2025-03-30T14:04:21.728Z,2025-03-30T14:06:32Z,5610921423,213,1.45,5610921421,212,3.6,5610921419,141,39.1,5610921417,140,67.1,5610921415,56,Center,5610923601,3,,,,,,,,3i9ye7yfz4j9bhbi8gco7mjca,Rei Tachikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793684775,63,1,1,3,53,ajwqetklk0m22x7ifsjax5yi,1,66.1,43,2025-03-30T14:04:22.536Z,2025-03-30T14:08:31Z,5610952283,155,,5610952293,213,6.27,5610952291,212,12.6,5610952289,141,42.8,5610952287,140,78.1,5610952285,56,Center,,,,,,,3vdeg67iuouaj5rfdrnh14h5h,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679231,45,1,1,3,54,ajwqetklk0m22x7ifsjax5yi,1,78.1,47.4,2025-03-30T14:04:23.641Z,2025-03-30T14:08:53Z,5610921677,140,77.4,5610921687,213,1.71,5610921685,212,5.5,5610921675,56,Center,5610921681,141,55.4,5610928957,3,,5610931795,210,15,,,,e2kge0d4o0jg6ndxsq0tm0x9m,Jordan Murray,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679241,46,15,1,3,55,ajwqetklk0m22x7ifsjax5yi,1,81.2,59.3,2025-03-30T14:04:24.579Z,2025-03-30T14:05:52Z,5610921717,56,Center,5610930319,20,,5610931817,103,2.5,5610930321,18,,5610931827,147,51.6,5610931803,114,,5610931805,78,,5610931815,102,50.7,11een7yuvw4psjhjuakk75clw,Mohammed Sanan,,5610931863,233,45,5610931825,146,95.6,5610931823,328,5610931807,29,5610931819,215,5610931811,55,45,5610921713,22,5610931821,108,,,,,,,,,,,,,Jamshedpur FC,
2793679207,45,10,1,3,55,7xo09xnh3y03lyai6azr77fo0,1,2,49.4,2025-03-30T14:04:24.679Z,2025-03-30T14:05:53Z,5610921541,182,,5610921539,178,,5610921543,56,Back,5610931931,233,46,5610921897,177,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793679285,46,52,1,3,55,7xo09xnh3y03lyai6azr77fo0,1,2,49.4,2025-03-30T14:04:24.689Z,2025-03-30T14:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793679379,47,1,1,4,2,7xo09xnh3y03lyai6azr77fo0,1,13.4,53,2025-03-30T14:04:31.735Z,2025-03-30T14:04:33Z,5610922453,123,,5610922461,212,31.7,5610922489,287,,5610922503,189,,5610922455,56,Back,5610922463,213,0.7,5610922457,140,36.4,5610922459,141,83.2,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2793679515,48,1,1,4,6,7xo09xnh3y03lyai6azr77fo0,1,54,86.6,2025-03-30T14:04:35.654Z,2025-03-30T14:04:40Z,5610923151,56,Center,5610923155,141,73,5610923157,212,9.3,5610923161,213,4.67,5610923153,140,53.6,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679609,49,1,1,4,11,7xo09xnh3y03lyai6azr77fo0,1,56,71.1,2025-03-30T14:04:40.167Z,2025-03-30T14:04:44Z,5610923627,213,5.38,5610923625,212,43.2,5610923621,140,81.5,5610923629,1,,5610923617,155,,5610923619,56,Center,5610923623,141,21.3,,,,dq03xoo08fyces9h371x0ce1g,Macarton Nickson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679635,50,1,1,4,15,7xo09xnh3y03lyai6azr77fo0,0,85.5,18.9,2025-03-30T14:04:44.182Z,2025-03-30T14:10:47Z,5610923813,140,89.8,5610923817,141,37.3,5610923809,56,Center,5610923825,213,1.22,5610923803,2,,5610923821,212,13.3,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679733,47,12,1,4,18,ajwqetklk0m22x7ifsjax5yi,1,10.8,63.9,2025-03-30T14:04:47.337Z,2025-03-30T14:04:49Z,5610924379,212,17.9,5610924381,213,5.32,5610924375,140,20.5,5610924373,56,Back,5610924377,141,42.2,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679947,48,12,1,4,20,ajwqetklk0m22x7ifsjax5yi,1,20.5,42.2,2025-03-30T14:04:49.336Z,2025-03-30T14:04:58Z,5610925547,140,35.4,5610925545,56,Back,5610925549,141,21,5610925551,212,21.3,5610925553,213,5.54,,,,,,,,,,1ilh1vogo8mggj0vhf2oknswk,Nikhil Barla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793679761,51,8,1,4,21,7xo09xnh3y03lyai6azr77fo0,1,66.7,72.6,2025-03-30T14:04:50.454Z,2025-03-30T14:04:50Z,5610924509,56,Center,,,,,,,,,,,,,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679885,52,1,1,4,23,7xo09xnh3y03lyai6azr77fo0,1,66.5,74.4,2025-03-30T14:04:51.974Z,2025-03-30T14:04:55Z,5610925187,56,Left,5610925193,141,84.8,5610925191,140,88.1,5610925199,212,23.8,5610925201,213,0.3,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793679943,53,1,1,4,26,7xo09xnh3y03lyai6azr77fo0,0,92.1,83,2025-03-30T14:04:55.670Z,2025-03-30T14:04:58Z,5610925531,2,,5610925539,141,41.6,5610925543,213,4.78,5610925535,56,Center,5610925537,140,94,5610925533,155,,5610925541,212,28.2,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680403,49,12,1,4,29,ajwqetklk0m22x7ifsjax5yi,1,9.4,59.3,2025-03-30T14:04:58.569Z,2025-03-30T14:05:17Z,5610927995,56,Back,5610928003,213,5.4,5610927997,140,34.6,5610927999,141,11.6,5610928001,212,41.9,,,,,,,,,,a1rjrfrukdqfztu8c9l88wduc,Muhammed Uvais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamshedpur FC,
2793680133,54,1,1,4,32,7xo09xnh3y03lyai6azr77fo0,1,65.2,86.8,2025-03-30T14:05:01.774Z,2025-03-30T14:05:06Z,5610926523,141,76.6,5610926521,140,41.6,5610926525,212,25.7,5610926527,213,3.41,5610926519,56,Back,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680241,55,1,1,4,37,7xo09xnh3y03lyai6azr77fo0,1,40.5,71.8,2025-03-30T14:05:06.645Z,2025-03-30T14:05:11Z,5610927197,212,31.3,5610927195,141,27.3,5610927193,140,48.3,5610927199,213,4.98,5610927191,56,Back,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680311,56,1,1,4,42,7xo09xnh3y03lyai6azr77fo0,1,55.7,23.3,2025-03-30T14:05:11.067Z,2025-03-30T14:05:13Z,5610927551,140,65.1,5610927557,213,0.28,5610927555,212,10.3,5610927549,56,Center,5610927553,141,27.4,,,,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680405,57,1,1,4,44,7xo09xnh3y03lyai6azr77fo0,1,63.8,28.5,2025-03-30T14:05:13.754Z,2025-03-30T14:05:18Z,5610928007,56,Center,5610928009,140,53.8,5610928011,141,25.6,5610928013,212,10.7,5610928015,213,3.33,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680437,58,1,1,4,48,7xo09xnh3y03lyai6azr77fo0,1,54.9,7.1,2025-03-30T14:05:17.744Z,2025-03-30T14:05:19Z,5610928187,213,5.86,5610928185,212,5.1,5610928179,56,Right,5610928181,140,59.3,5610928183,141,4,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680493,59,1,1,4,50,7xo09xnh3y03lyai6azr77fo0,1,59.3,4,2025-03-30T14:05:19.509Z,2025-03-30T14:05:22Z,5610928493,141,48.4,5610928491,140,31.9,5610928499,1,,5610928489,56,Back,5610928497,213,2.33,5610928487,155,,5610928495,212,41.7,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680561,60,1,1,4,53,7xo09xnh3y03lyai6azr77fo0,1,31.9,48.4,2025-03-30T14:05:21.962Z,2025-03-30T14:05:25Z,5610928931,141,72.1,5610928935,213,1.03,5610928933,212,18.8,5610928927,140,41.1,5610928925,56,Back,,,,,,,,,,dq2edinn9zcsx9ztdmkw33l61,Asheer Akhtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680613,61,1,1,4,56,7xo09xnh3y03lyai6azr77fo0,1,47.5,82.7,2025-03-30T14:05:25.430Z,2025-03-30T14:05:28Z,5610929199,141,95.3,5610929195,56,Left,5610929197,140,71,5610929201,212,26.1,5610929203,213,0.33,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2793680723,62,1,1,4,59,7xo09xnh3y03lyai6azr77fo0,1,74.3,95,2025-03-30T14:05:28.555Z,2025-03-30T14:05:48Z,5610929853,212,12.5,5610929855,213,3.89,5610931377,210,13,5610929851,141,82.4,5610929849,140,65.6,5610929847,56,Left,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
