id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName,Position
2783604683,40,4,1,3,45,1kqb5u8em0tj1k40607w2vtl4,1,37.6,85.6,5555696371,56,Back,5555696375,286,,5555696367,13,,5555696389,233,34,5555696369,295,,5555696373,152,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604685,34,4,1,3,45,7xo09xnh3y03lyai6azr77fo0,0,62.4,14.4,5555696385,152,,5555696381,295,,5555696383,56,Right,5555696387,285,,5555696397,233,40,5555696379,13,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604743,41,1,1,3,57,1kqb5u8em0tj1k40607w2vtl4,1,41.3,92.6,5555696757,212,17.7,5555696749,152,,5555696759,213,3.73,5555696747,5,,5555696755,141,78.1,5555696751,56,Back,5555696753,140,27.3,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604765,42,1,1,4,0,1kqb5u8em0tj1k40607w2vtl4,1,27.3,78.1,5555696879,140,27.7,5555696883,212,19.6,5555696885,213,4.73,5555696877,56,Back,5555696881,141,49.3,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604785,43,1,1,4,5,1kqb5u8em0tj1k40607w2vtl4,1,27.4,43,5555697005,140,36,5555697003,56,Back,5555697009,212,20.5,5555697007,141,15.9,5555697011,213,5.17,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604805,44,1,1,4,9,1kqb5u8em0tj1k40607w2vtl4,0,37.3,15.6,5555697167,140,73.6,5555697165,56,Center,5555697171,212,45.9,5555697175,1,,5555697169,141,53.3,5555697163,155,,5555697173,213,0.59,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604799,35,44,1,4,12,7xo09xnh3y03lyai6azr77fo0,1,26.6,44.4,5555697109,285,,5555697237,233,45,5555697107,56,Back,,,,,,,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604809,45,44,1,4,12,1kqb5u8em0tj1k40607w2vtl4,0,73.3,57.8,5555697257,233,35,5555697193,286,,5555697191,56,Center,,,,,,,,,,,,,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604803,36,1,1,4,12,7xo09xnh3y03lyai6azr77fo0,0,27,37.7,5555697139,3,,5555697149,213,3.9,5555697141,56,Back,5555697145,141,31.2,5555697147,212,6.4,5555697143,140,22.6,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604829,46,1,1,4,16,1kqb5u8em0tj1k40607w2vtl4,1,76,65.8,5555697363,141,47.5,5555697367,213,4.48,5555697359,56,Center,5555697357,3,,5555697365,212,12.8,5555697361,140,73.2,,,,,,,3macevv6d8kk7a3na4b3zh2j8,Irfan Yadwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604833,47,61,1,4,18,1kqb5u8em0tj1k40607w2vtl4,0,75.1,47,5555697383,56,Center,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604855,37,12,1,4,19,7xo09xnh3y03lyai6azr77fo0,1,15.3,68.7,5555697547,213,5.85,5555697543,141,46.1,5555697539,56,Back,5555697545,212,36.9,5555697541,140,47.2,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604857,38,49,1,4,23,7xo09xnh3y03lyai6azr77fo0,1,65,60.8,,,,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604885,39,1,1,4,24,7xo09xnh3y03lyai6azr77fo0,1,65,60.9,5555697771,140,75.2,5555697775,212,11.8,5555698511,154,,5555697777,213,0.43,5555698509,210,15,5555697769,56,Center,5555697773,141,68.1,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604889,40,3,1,4,30,7xo09xnh3y03lyai6azr77fo0,1,93.2,63.1,5555697803,286,,5555697801,56,Center,5555697869,233,48,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604905,48,45,1,4,30,1kqb5u8em0tj1k40607w2vtl4,0,6.8,36.9,5555697867,285,,5555697879,233,40,5555697865,56,Back,,,,,,,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783604891,41,15,1,4,30,7xo09xnh3y03lyai6azr77fo0,1,96.2,61.1,5555698519,154,,5555697811,56,Center,5555698533,147,54,5555698529,215,,5555698521,55,39,5555698545,233,49,5555698515,76,,5555698531,146,98.9,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,5555698517,29,5555697809,61,5555698027,72,5555698527,103,5.7,5555698025,23,5555698525,102,54.2,,,,,,,,,,,,,,,Northeast United FC,
2783604911,49,10,1,4,30,1kqb5u8em0tj1k40607w2vtl4,1,2.6,43.9,5555698589,233,41,5555698567,183,,5555697987,173,,5555697993,56,Back,5555698565,179,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783604899,42,6,1,4,32,7xo09xnh3y03lyai6azr77fo0,1,99.2,59.3,5555697907,56,Center,5555698193,233,50,5555697909,73,,,,,,,,,,,,,,,,,d2ouk806csxbamwjbwlxwi92i,Jithin M S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783604917,50,6,1,4,32,1kqb5u8em0tj1k40607w2vtl4,0,0.8,40.7,5555698067,56,Back,5555698201,233,42,5555698069,73,,,,,,,,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783605091,43,1,1,5,9,7xo09xnh3y03lyai6azr77fo0,0,99.5,99.5,5555699045,224,,5555699041,6,,5555699049,140,92.2,5555699039,2,,5555699057,1,,5555699047,56,Center,5555699051,141,48.8,5555699055,213,4.49,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,5555699043,155,5555699053,212,,,,,,,,,,,35.3,,,,,,,,,,,,,,Northeast United FC,
2783605135,51,12,1,5,13,1kqb5u8em0tj1k40607w2vtl4,1,8.6,51.2,5555699209,15,,5555699199,56,Back,5555699201,140,5.5,5555699205,212,13.4,5555699207,213,1.82,5555699203,141,70.3,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605277,52,12,1,5,15,1kqb5u8em0tj1k40607w2vtl4,1,5.5,70.5,5555700053,212,42.4,5555700047,56,Back,5555700055,213,6.18,5555700051,141,64.3,5555700049,140,45.7,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605189,44,1,1,5,20,7xo09xnh3y03lyai6azr77fo0,1,54,33,5555699509,1,,5555699505,212,46.8,5555699501,140,85.5,5555699507,213,0.79,5555699503,141,81.7,5555699499,56,Left,5555699497,157,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605193,45,61,1,5,24,7xo09xnh3y03lyai6azr77fo0,1,85.9,88.3,5555699527,56,Left,,,,,,,,,,,,,,,,,,,,,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605243,46,1,1,5,28,7xo09xnh3y03lyai6azr77fo0,1,83.5,96.2,5555699831,213,3.15,5555699827,141,96,5555699823,56,Left,5555699829,212,19.4,5555699825,140,65,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605257,47,1,1,5,31,7xo09xnh3y03lyai6azr77fo0,1,64.6,96.5,5555699923,213,4.05,5555699917,141,73,5555699919,212,20.3,5555699913,56,Center,5555699915,140,52.7,,,,,,,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605267,48,1,1,5,35,7xo09xnh3y03lyai6azr77fo0,1,53.3,72.4,5555699987,212,19,5555699985,141,44.6,5555699981,56,Center,5555699983,140,54.7,5555699989,213,4.79,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605275,49,1,1,5,37,7xo09xnh3y03lyai6azr77fo0,0,54.3,44.6,5555700033,155,,5555700039,141,73.5,5555700043,213,0.38,5555700041,212,52.4,5555700035,56,Center,5555700045,1,,5555700037,140,100,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605287,50,5,1,5,39,7xo09xnh3y03lyai6azr77fo0,0,100.8,74.3,5555700547,233,53,5555700105,56,Center,5555700107,346,,,,,,,,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605375,53,5,1,5,39,1kqb5u8em0tj1k40607w2vtl4,1,-0.8,25.7,5555700543,233,50,5555700533,346,,5555700531,56,Back,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605377,54,1,1,6,10,1kqb5u8em0tj1k40607w2vtl4,1,4.2,59.9,5555700555,140,11.1,5555700551,124,,5555700553,56,Back,5555700559,212,12,5555700557,141,73.9,5555700561,213,0.92,5555700565,237,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783605379,55,1,1,6,13,1kqb5u8em0tj1k40607w2vtl4,1,25.5,75.9,5555700567,56,Back,5555700571,141,96,5555700575,213,1.27,5555700569,140,29.5,5555700573,212,14.3,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605381,56,1,1,6,15,1kqb5u8em0tj1k40607w2vtl4,0,29.6,96.2,5555700589,213,6.15,5555700581,56,Back,5555700597,236,,5555700585,141,94.8,5555700603,286,,5555700587,212,7,5555700583,140,36.2,5555700599,233,51,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,5555700591,1,5555700579,157,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605383,51,74,1,6,15,7xo09xnh3y03lyai6azr77fo0,1,66.3,3.2,5555700605,233,56,5555700593,56,Right,5555700595,285,,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605389,52,5,1,6,18,7xo09xnh3y03lyai6azr77fo0,0,82.8,-1,5555700635,347,,5555700741,233,57,5555700633,56,Right,,,,,,,,,,,,,,,,5g8572gxi73ztuk13kttx9b84,Thoi Singh Huidrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605411,57,5,1,6,18,1kqb5u8em0tj1k40607w2vtl4,1,17.2,101,5555700737,233,52,5555700733,56,Back,5555700735,347,,,,,,,,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605417,58,1,1,6,22,1kqb5u8em0tj1k40607w2vtl4,1,27.9,100,5555700793,141,88.6,5555700789,56,Back,5555700787,107,,5555700795,212,10.9,5555700791,140,34.2,5555700797,213,5.36,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605427,59,1,1,6,24,1kqb5u8em0tj1k40607w2vtl4,1,34.2,88.6,5555700877,212,6.2,5555700875,141,96.3,5555700871,56,Back,5555700879,213,2.13,5555700873,140,31.1,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605437,60,1,1,6,25,1kqb5u8em0tj1k40607w2vtl4,1,31,96.5,5555700913,212,13.8,5555700909,140,18.8,5555700905,56,Back,5555700915,213,3.53,5555700911,141,88.9,,,,,,,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605459,61,1,1,6,27,1kqb5u8em0tj1k40607w2vtl4,0,18.8,88.9,5555701027,140,69.4,5555701033,213,0.11,5555701029,141,97.4,5555701035,1,,5555701031,212,53.4,5555701019,157,,5555701023,56,Left,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605481,53,1,1,6,30,7xo09xnh3y03lyai6azr77fo0,1,35.9,4.3,5555701135,213,0.5,5555701131,141,12.2,5555701127,56,Back,5555701133,212,11.2,5555701125,3,,5555701129,140,45.3,,,,,,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605493,54,1,1,6,31,7xo09xnh3y03lyai6azr77fo0,1,45.5,12.2,5555701207,141,30.1,5555701211,213,0.41,5555701205,140,72.4,5555701201,157,,5555701209,212,30.8,5555701213,1,,5555701203,56,Center,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605495,55,49,1,6,34,7xo09xnh3y03lyai6azr77fo0,1,72.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783605519,56,1,1,6,34,7xo09xnh3y03lyai6azr77fo0,1,72.4,30.1,5555701401,156,,5555701331,141,44.5,5555701335,213,1.98,5555702987,154,,5555701329,140,68.4,5555702985,210,16,5555701327,56,Center,5555702989,22,,8dzeq723volchfye1smryolt6,Alaeddine Ajaraie,,5555701333,212,,,,,,,,,,,,,,1,10.7,,,,,,,,,,,,Northeast United FC,
2783605521,57,16,1,6,38,7xo09xnh3y03lyai6azr77fo0,1,81.1,53.8,5555703003,29,,5555703005,154,,5555703011,102,46,5555703007,55,56,5555701341,18,,5555702075,375,06:36.9,5555703019,231,50,5555702067,72,,xm1pai2cllklkwkgpb7n5mmt,Néstor Albiach,,5555701343,56,5555703013,103,5555703001,80,5555703017,230,99.4,5555701339,22,5555703015,215,,3.8,,Center,5555702071,374,06:49.4,,,,,,,,,Northeast United FC,
2783605829,62,1,1,7,43,1kqb5u8em0tj1k40607w2vtl4,1,50.1,50.1,5555703099,279,G,5555703329,189,,5555703095,212,22.1,5555703091,140,34.2,5555703097,213,2.42,5555703093,141,71.5,5555703089,56,Back,,,,83rpxksxq3qq7vxslur4ge5sl,Wilmar Jordán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605837,63,1,1,7,45,1kqb5u8em0tj1k40607w2vtl4,1,34.7,72.4,5555703137,140,39,5555703143,213,1.3,5555703139,141,95.9,5555703135,56,Back,5555703141,212,16.6,,,,,,,,,,9o2dyl3cbm2ni3874doydh49h,Ryan Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605855,64,1,1,7,47,1kqb5u8em0tj1k40607w2vtl4,0,38.7,96.3,5555703245,155,,5555703257,1,,5555703249,140,96.6,5555703253,212,63.5,5555703247,56,Center,5555703255,213,5.99,5555703251,141,69.4,,,,bepdz3gbb2rxeuae2lt159g16,Vignesh Dakshinamurthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605863,58,52,1,7,52,7xo09xnh3y03lyai6azr77fo0,1,2.3,31,,,,,,,,,,,,,,,,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783605957,59,1,1,8,2,7xo09xnh3y03lyai6azr77fo0,1,1,32.1,5555703767,56,Back,5555703769,140,22.6,5555703773,212,22.7,5555703771,141,29.7,5555703765,123,,5555703775,213,6.21,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783605961,60,1,1,8,5,7xo09xnh3y03lyai6azr77fo0,0,22.7,28.3,5555703787,140,58.6,5555703783,155,,5555703789,141,71.2,5555703793,213,0.66,5555703791,212,47.7,5555703785,56,Center,5555703795,1,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606019,65,1,1,8,10,1kqb5u8em0tj1k40607w2vtl4,0,50.6,33.4,5555704109,141,34,5555704103,3,,5555704105,56,Center,5555704113,213,0.03,5555704111,212,15.9,5555704107,140,65.7,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783605999,61,44,1,8,11,7xo09xnh3y03lyai6azr77fo0,1,34.8,68,5555703989,285,,5555704185,233,66,5555703987,56,Back,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606021,66,44,1,8,11,1kqb5u8em0tj1k40607w2vtl4,0,64.9,31.2,5555704193,233,61,5555704123,56,Center,5555704125,286,,,,,,,,,,,,,,,,,e5pgescmpgtyk96b07mpicsq2,Jiteshwor Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606001,62,1,1,8,11,7xo09xnh3y03lyai6azr77fo0,0,35.6,70.3,5555703995,140,42.4,5555703991,3,,5555703999,212,10.8,5555703993,56,Back,5555703997,141,82.3,5555704001,213,0.85,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606033,67,49,1,8,16,1kqb5u8em0tj1k40607w2vtl4,1,72.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606045,68,1,1,8,16,1kqb5u8em0tj1k40607w2vtl4,1,72.2,5.2,5555704243,141,10,5555704239,56,Right,5555704245,212,11.6,5555704241,140,61.6,5555704247,213,2.86,,,,,,,,,,dkk86y8pa3svtz43c0m55qn6x,Connor Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606049,69,1,1,8,17,1kqb5u8em0tj1k40607w2vtl4,1,61.5,10,5555704293,141,19.4,5555704287,56,Right,5555704291,140,61.9,5555704295,212,6.4,5555704297,213,1.51,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606075,70,1,1,8,19,1kqb5u8em0tj1k40607w2vtl4,1,61.7,19.2,5555704437,141,6.7,5555704435,140,60.4,5555704441,213,4.55,5555704433,56,Right,5555704439,212,8.6,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606079,71,61,1,8,24,1kqb5u8em0tj1k40607w2vtl4,0,69.8,2.3,5555704461,56,Right,,,,,,,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606087,63,5,1,8,24,7xo09xnh3y03lyai6azr77fo0,1,31.2,101.2,5555704487,233,72,5555704483,56,Back,5555704485,347,,,,,,,,,,,,,,,,,6vak9npg73k6di2oagxg8ttgq,Mayakkannan Muthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606085,72,5,1,8,24,1kqb5u8em0tj1k40607w2vtl4,0,68.8,-1.2,5555704495,233,63,5555704473,347,,5555704471,56,Right,,,,,,,,,,,,,,,,a5hmrpq6qy5ac6ir7hd4fajxm,Ankit Mukherjee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606125,64,1,1,8,30,7xo09xnh3y03lyai6azr77fo0,1,35.1,100,5555704719,212,26.7,5555704711,107,,5555704715,140,10.8,5555704723,1,,5555704717,141,89.3,5555704713,56,Back,5555704721,213,3.45,,,,31a4sn8saxhfnh57j7c1yy2ac,Buanthanglun Samte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606127,65,1,1,8,32,7xo09xnh3y03lyai6azr77fo0,1,10.9,89.6,5555704733,212,16.1,5555704735,213,5.55,5555704727,56,Back,5555704731,141,73.8,5555704729,140,22.3,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606131,66,1,1,8,34,7xo09xnh3y03lyai6azr77fo0,1,22.3,73.8,5555704749,213,2.39,5555704743,140,11.2,5555704741,56,Back,5555704745,141,89.7,5555704747,212,15.9,,,,,,,,,,cmipqs8kvp9fztc1ekgzlwogl,Mohammed Bemammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606151,67,1,1,8,35,7xo09xnh3y03lyai6azr77fo0,1,11.2,89.4,5555704889,140,4.2,5555704893,212,28,5555704891,141,49.7,5555704895,213,4.45,5555704887,56,Back,,,,,,,,,,awmnvgz0piarvn8o7b7zk57f9,Míchel Zabaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606189,68,1,1,8,38,7xo09xnh3y03lyai6azr77fo0,1,5.6,45.5,5555705047,212,21.5,5555705049,213,5.69,5555705043,140,22.6,5555705045,141,27.9,5555705041,56,Back,,,,,,,,,,f1tuc3g6x0bvykbf3l6kckhnu,Gurmeet Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,Goalkeeper
2783606195,69,1,1,8,42,7xo09xnh3y03lyai6azr77fo0,0,22.7,28.2,5555705079,140,39.3,5555705083,212,17.6,5555705085,213,0.13,5555705077,56,Back,5555705081,141,31.6,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606209,73,49,1,8,45,1kqb5u8em0tj1k40607w2vtl4,1,67,78.2,,,,,,,,,,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606253,74,61,1,8,51,1kqb5u8em0tj1k40607w2vtl4,1,69,95.4,5555705561,238,,5555705361,56,Left,,,,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606337,70,5,1,8,52,7xo09xnh3y03lyai6azr77fo0,1,32.3,-1.6,5555706909,233,75,5555705789,56,Back,5555705791,347,,,,,,,,,,,,,,,,,dpg6dskbwuf9die5imz7z1y7e,Soraisham Dinesh Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606265,75,5,1,8,52,1kqb5u8em0tj1k40607w2vtl4,0,67.7,101.6,5555705413,56,Left,5555705415,347,,5555706927,233,70,,,,,,,,,,,,,,,,ajkkf12dn8livsb196zp7w0d1,Elsinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
2783606415,71,1,1,9,14,7xo09xnh3y03lyai6azr77fo0,0,35,0,5555706281,56,Center,5555706325,238,,5555706287,141,41.3,5555706295,213,0.54,5555706291,212,57,5555706299,1,,5555706283,140,81.5,5555706279,107,,27cg2gd6m8m4cw75j37dquxud,Redeem Tlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northeast United FC,
2783606419,76,1,1,9,15,1kqb5u8em0tj1k40607w2vtl4,1,13.6,45.1,5555706307,140,30.8,5555706315,212,21.5,5555706309,141,27.9,5555706317,213,5.71,5555706305,56,Back,,,,,,,,,,a9gquocdgtb8bpk99a5a110mi,Mohammad Nawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,Goalkeeper
2783606429,77,1,1,9,17,1kqb5u8em0tj1k40607w2vtl4,1,30.8,27.9,5555706363,212,22.3,5555706357,56,Back,5555706365,213,5.5,5555706361,141,4.7,5555706359,140,45.8,,,,,,,,,,evpkruwe8cis1pfkujwfwr9hx,Pritam Kotal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chennaiyin FC,
