id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,teamName,Position
2784551317,240,1,1,27,17,8uacz8yrceknwsreon4rb5i8o,1,32.2,97.1,2025-03-06T14:27:36.151Z,2025-03-06T14:27:38Z,5561033241,140,44.6,5561033247,213,6.15,5561033237,155,,5561033245,212,13.1,5561033239,56,Back,5561033243,141,94.6,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551323,241,49,1,27,19,8uacz8yrceknwsreon4rb5i8o,1,44.6,94.6,2025-03-06T14:27:38.118Z,2025-03-06T14:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551339,251,83,1,27,19,d65t4cxgbtgc2ztx2n88b8tii,0,47.7,23.6,2025-03-06T14:27:38.359Z,2025-03-06T14:27:54Z,5561033519,399,8js8a2yz6jly94vf0ilyg76s4,,,,,,,,,,,,,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551329,242,1,1,27,19,8uacz8yrceknwsreon4rb5i8o,1,44.6,94.6,2025-03-06T14:27:38.638Z,2025-03-06T14:27:39Z,5561033293,56,Center,5561033301,213,5.28,5561033299,212,19.9,5561033295,140,54.7,5561033297,141,69.9,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551345,243,1,1,27,20,8uacz8yrceknwsreon4rb5i8o,1,54.7,69.9,2025-03-06T14:27:39.518Z,2025-03-06T14:27:42Z,5561033381,140,51.6,5561033387,213,4.47,5561033385,212,13.3,5561033379,56,Center,5561033383,141,50.9,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551365,244,1,1,27,23,8uacz8yrceknwsreon4rb5i8o,1,52.3,43.9,2025-03-06T14:27:42.406Z,2025-03-06T14:27:46Z,5561033499,56,Right,5561033507,141,7.7,5561033511,213,4.98,5561033509,212,25.5,5561033503,140,58.8,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551371,245,1,1,27,27,8uacz8yrceknwsreon4rb5i8o,1,60.8,8,2025-03-06T14:27:46.327Z,2025-03-06T14:27:48Z,5561033569,212,14.7,5561033571,213,6.19,5561033563,56,Right,5561033567,141,6.1,5561033565,140,74.7,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551389,246,1,1,27,29,8uacz8yrceknwsreon4rb5i8o,1,74.7,6.1,2025-03-06T14:27:48.630Z,2025-03-06T14:27:51Z,5561033679,141,31,5561033683,213,1.7,5561033677,140,72.6,5561033681,212,17.1,5561033675,56,Center,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551399,247,1,1,27,32,8uacz8yrceknwsreon4rb5i8o,1,71.6,34.2,2025-03-06T14:27:51.822Z,2025-03-06T14:27:53Z,5561033743,56,Center,5561033751,213,1.46,5561033745,140,72.7,5561033749,212,10.1,5561033747,141,48.9,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551407,248,1,1,27,34,8uacz8yrceknwsreon4rb5i8o,1,72.7,48.9,2025-03-06T14:27:53.310Z,2025-03-06T14:27:58Z,5561033919,156,,5561033795,212,7,5561033793,141,42.4,5561033797,213,3.82,5561033789,56,Center,5561033791,140,67.5,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551417,249,1,1,27,36,8uacz8yrceknwsreon4rb5i8o,0,67.5,42.4,2025-03-06T14:27:54.878Z,2025-03-06T14:27:56Z,5561033849,213,0.78,5561033843,140,79.8,5561033845,141,61.1,5561033847,212,18.1,5561033841,56,Center,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551421,252,49,1,27,37,d65t4cxgbtgc2ztx2n88b8tii,1,20.2,38.3,2025-03-06T14:27:56.081Z,2025-03-06T14:27:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551433,253,1,1,27,37,d65t4cxgbtgc2ztx2n88b8tii,1,20.5,38.3,2025-03-06T14:27:56.721Z,2025-03-06T14:27:58Z,5561033935,141,39.1,5561033933,140,32.1,5561033931,56,Back,5561033937,212,12.2,5561033939,213,0.04,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551447,250,45,1,27,39,8uacz8yrceknwsreon4rb5i8o,0,67.1,57,2025-03-06T14:27:58.830Z,2025-03-06T15:41:41Z,5561034001,56,Center,5561034015,233,254,5561034003,286,,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551443,254,3,1,27,39,d65t4cxgbtgc2ztx2n88b8tii,1,32.9,43,2025-03-06T14:27:58.830Z,2025-03-06T15:41:41Z,5561033977,56,Back,5561034009,233,250,5561033979,285,,,,,,,,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551459,255,1,1,27,41,d65t4cxgbtgc2ztx2n88b8tii,1,32.9,40.4,2025-03-06T14:28:00.095Z,2025-03-06T14:28:06Z,5561034095,213,0.89,5561034093,212,18.9,5561034089,140,44.3,5561034091,141,62,5561034087,56,Back,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551475,256,1,1,27,47,d65t4cxgbtgc2ztx2n88b8tii,1,59.2,88,2025-03-06T14:28:06.314Z,2025-03-06T14:28:09Z,5561034161,141,98.3,5561034157,56,Left,5561034165,213,2.38,5561034163,212,10.2,5561034159,140,52.2,,,,,,,,,,9kwr2hemg72nh3eh2othwb5sk,Joseph Sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551493,257,1,1,27,50,d65t4cxgbtgc2ztx2n88b8tii,1,51.8,97.2,2025-03-06T14:28:08.907Z,2025-03-06T14:28:11Z,5561034287,212,23.2,5561034281,56,Back,5561034289,213,3.27,5561034285,141,92.7,5561034283,140,29.9,,,,,,,,,,dyqnk2t1a29zre3x9wlforgx6,Edmilson Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551505,258,1,1,27,52,d65t4cxgbtgc2ztx2n88b8tii,1,30.8,93.6,2025-03-06T14:28:11.439Z,2025-03-06T14:28:13Z,5561034347,141,69.9,5561034349,212,17.3,5561034351,213,4.34,5561034345,140,24.8,5561034343,56,Back,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551539,259,1,1,27,54,d65t4cxgbtgc2ztx2n88b8tii,1,24.8,69.9,2025-03-06T14:28:13.142Z,2025-03-06T14:28:19Z,5561034535,212,9.2,5561034537,213,5.38,5561034531,140,30.2,5561034529,56,Back,5561034533,141,59.3,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551545,260,1,1,28,0,d65t4cxgbtgc2ztx2n88b8tii,1,30.6,46.9,2025-03-06T14:28:19.701Z,2025-03-06T14:28:21Z,5561034583,141,35.1,5561034581,140,43,5561034587,213,5.73,5561034585,212,15.3,5561034579,56,Back,,,,,,,,,,77w23oif80n182nsktwf43949,Issac Vanmalsawma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551563,261,1,1,28,2,d65t4cxgbtgc2ztx2n88b8tii,1,43.6,32.8,2025-03-06T14:28:21.232Z,2025-03-06T14:28:24Z,5561034699,141,3.5,5561034701,212,20.1,5561034697,140,46.3,5561034695,56,Back,5561034703,213,4.85,,,,,,,,,,7hztjxpnaipt5h8retrm1kyy,Ramhlunchhunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551581,262,1,1,28,5,d65t4cxgbtgc2ztx2n88b8tii,1,46.3,6.2,2025-03-06T14:28:24.123Z,2025-03-06T14:28:27Z,5561034783,141,29.7,5561034787,213,1.22,5561034785,212,17,5561034779,56,Center,5561034781,140,51.8,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551597,263,1,1,28,8,d65t4cxgbtgc2ztx2n88b8tii,1,47.9,16.2,2025-03-06T14:28:27.216Z,2025-03-06T14:28:30Z,5561034867,56,Back,5561034869,140,47.2,5561034871,141,2.5,5561034873,212,9.3,5561034875,213,4.63,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551621,264,1,1,28,11,d65t4cxgbtgc2ztx2n88b8tii,1,48.4,4.9,2025-03-06T14:28:30.621Z,2025-03-06T14:28:34Z,5561035067,56,Center,5561035073,212,21.5,5561035077,213,0.71,5561035071,141,25.5,5561035069,140,63.9,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551623,265,1,1,28,15,d65t4cxgbtgc2ztx2n88b8tii,0,57.7,9.4,2025-03-06T14:28:34.605Z,2025-03-06T14:28:35Z,5561035085,141,0,5561035087,212,7.6,5561035081,56,Right,5561035083,140,58.4,5561035089,213,4.81,,,,,,,,,,9kwr2hemg72nh3eh2othwb5sk,Joseph Sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551653,251,5,1,28,16,8uacz8yrceknwsreon4rb5i8o,1,40.4,101.8,2025-03-06T14:28:35.027Z,2025-03-06T14:49:10Z,5561035265,233,266,5561035241,347,,5561035239,56,Back,,,,,,,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551625,266,5,1,28,16,d65t4cxgbtgc2ztx2n88b8tii,0,59.6,-1.8,2025-03-06T14:28:35.027Z,2025-03-06T14:49:10Z,5561035091,56,Right,5561035275,233,251,5561035093,347,,,,,,,,,,,,,,,,,9kwr2hemg72nh3eh2othwb5sk,Joseph Sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551671,252,1,1,28,22,8uacz8yrceknwsreon4rb5i8o,1,38.5,100,2025-03-06T14:28:41.022Z,2025-03-06T14:28:42Z,5561035371,212,34.8,5561035369,141,67.7,5561035367,140,63.1,5561035363,107,,5561035375,1,,5561035373,213,5.55,5561035365,56,Center,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551681,253,1,1,28,23,8uacz8yrceknwsreon4rb5i8o,1,63.1,67.7,2025-03-06T14:28:42.094Z,2025-03-06T14:28:58Z,5561035427,140,49.9,5561035433,213,3.21,5561035429,141,66.3,5561035431,212,13.9,5561035425,56,Back,5561035997,156,,5561035423,3,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Majcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551687,254,1,1,28,24,8uacz8yrceknwsreon4rb5i8o,1,49.9,66.3,2025-03-06T14:28:43.301Z,2025-03-06T14:28:44Z,5561035449,56,Center,5561035453,141,59.1,5561035455,212,11.8,5561035451,140,60.1,5561035457,213,5.85,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551695,255,1,1,28,25,8uacz8yrceknwsreon4rb5i8o,0,60.1,59.1,2025-03-06T14:28:44.125Z,2025-03-06T14:28:44Z,5561035497,141,53.3,5561035495,140,84.8,5561035499,212,26.2,5561035493,56,Center,5561035501,213,6.13,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551707,267,52,1,28,26,d65t4cxgbtgc2ztx2n88b8tii,1,12.9,44.2,2025-03-06T14:28:45.544Z,2025-03-06T14:28:45Z,,,,,,,,,,,,,,,,,,,,,,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2784551831,268,1,1,28,42,d65t4cxgbtgc2ztx2n88b8tii,1,15.4,53.7,2025-03-06T14:29:01.497Z,2025-03-06T14:29:04Z,5561036297,189,,5561036275,141,58.5,5561036273,140,20.6,5561036269,123,,5561036271,56,Back,5561036277,212,6.4,5561036279,213,0.54,,,,91uv3tace3n1v7v7422lisi5l,Arshdeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,Goalkeeper
2784551839,269,1,1,28,45,d65t4cxgbtgc2ztx2n88b8tii,1,21.1,58.5,2025-03-06T14:29:04.293Z,2025-03-06T14:29:05Z,5561036331,140,22.6,5561036335,212,14.1,5561036337,213,1.46,5561036333,141,79.1,5561036329,56,Back,,,,,,,,,,1cz2q65pbg4w6698n6dy028rt,Andrei Alba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551857,270,1,1,28,46,d65t4cxgbtgc2ztx2n88b8tii,1,22.9,80.6,2025-03-06T14:29:05.417Z,2025-03-06T14:29:06Z,5561036401,140,26.1,5561036407,213,1.26,5561036405,212,11,5561036399,56,Back,5561036403,141,96,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551875,271,1,1,28,47,d65t4cxgbtgc2ztx2n88b8tii,1,26.3,96.6,2025-03-06T14:29:06.464Z,2025-03-06T14:29:09Z,5561036527,140,45.3,5561036531,212,26,5561036525,56,Back,5561036533,213,5.59,5561036529,141,72.1,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551877,272,3,1,28,50,d65t4cxgbtgc2ztx2n88b8tii,0,56.3,63,2025-03-06T14:29:09.448Z,2025-03-06T15:27:35Z,5561036543,286,,5561036641,233,256,5561036541,56,Center,,,,,,,,,,,,,,,,dyqnk2t1a29zre3x9wlforgx6,Edmilson Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551891,256,7,1,28,50,8uacz8yrceknwsreon4rb5i8o,1,43.7,37,2025-03-06T14:29:09.449Z,2025-03-06T15:27:35Z,5561036623,56,Back,5561036631,233,272,5561036625,285,,,,,,,,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551895,257,49,1,28,52,8uacz8yrceknwsreon4rb5i8o,1,43.6,40,2025-03-06T14:29:11.566Z,2025-03-06T14:29:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551907,258,1,1,28,53,8uacz8yrceknwsreon4rb5i8o,1,43.6,40,2025-03-06T14:29:11.909Z,2025-03-06T14:29:14Z,5561036713,56,Right,5561036715,140,65.2,5561036719,212,26.9,5561036717,141,18.6,5561036721,213,5.71,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551909,259,1,1,28,55,8uacz8yrceknwsreon4rb5i8o,1,65.2,18.6,2025-03-06T14:29:14.502Z,2025-03-06T14:29:15Z,5561036735,212,10.5,5561036729,56,Right,5561036733,141,4.7,5561036753,156,,5561036731,140,60.8,5561036737,213,4.26,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551937,260,1,1,28,58,8uacz8yrceknwsreon4rb5i8o,1,65.8,8.7,2025-03-06T14:29:17.686Z,2025-03-06T14:29:20Z,5561036865,140,77.7,5561036867,141,3.6,5561036869,212,13,5561036863,56,Right,5561036871,213,6.01,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551941,261,1,1,29,1,8uacz8yrceknwsreon4rb5i8o,0,76.7,3.6,2025-03-06T14:29:20.477Z,2025-03-06T14:29:21Z,5561036883,212,3.6,5561036877,56,Right,5561036881,141,6.8,5561036879,140,79.4,5561036885,213,0.65,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551955,273,61,1,29,3,d65t4cxgbtgc2ztx2n88b8tii,1,30.1,97.7,2025-03-06T14:29:22.061Z,2025-03-06T14:29:22Z,5561036943,56,Back,,,,,,,,,,,,,,,,,,,,,,2utdfp1sj3pzsr2k9b3khmnoq,Manoj Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784551965,262,1,1,29,4,8uacz8yrceknwsreon4rb5i8o,0,91.6,18,2025-03-06T14:29:23.765Z,2025-03-06T14:29:24Z,5561037009,212,11.2,5561037011,213,1.55,5561037003,56,Center,5561037007,141,34.5,5561037005,140,91.8,,,,,,,,,,bwiqj25qbrcc2xhc8faqb44wl,Ezequiel Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784551981,274,61,1,29,7,d65t4cxgbtgc2ztx2n88b8tii,1,5.8,67.3,2025-03-06T14:29:26.414Z,2025-03-06T14:29:26Z,5561037089,56,Back,,,,,,,,,,,,,,,,,,,,,,7nl0hn7670l84eqqbp2ecjdux,Stefan Šapić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552023,263,1,1,29,9,8uacz8yrceknwsreon4rb5i8o,1,73.9,32.8,2025-03-06T14:29:27.925Z,2025-03-06T14:29:30Z,5561037303,212,19.9,5561037305,213,4.88,5561037297,56,Right,5561037299,140,77.1,5561037301,141,4,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552053,264,1,1,29,11,8uacz8yrceknwsreon4rb5i8o,1,77,4,2025-03-06T14:29:30.614Z,2025-03-06T14:29:33Z,5561037461,140,66.2,5561037467,213,2.92,5561037465,212,11.6,5561037463,141,7.8,5561037459,56,Right,,,,,,,,,,cqwjl27qlms7fxa3edgkvpr6d,Asmir Suljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552059,265,1,1,29,14,8uacz8yrceknwsreon4rb5i8o,1,66.9,13.5,2025-03-06T14:29:33.310Z,2025-03-06T14:29:35Z,5561037505,141,34.9,5561037507,212,14.7,5561037501,56,Center,5561037509,213,1.72,5561037503,140,64.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552093,266,1,1,29,16,8uacz8yrceknwsreon4rb5i8o,1,64.8,34.9,2025-03-06T14:29:35.013Z,2025-03-06T14:29:38Z,5561037741,141,63.5,5561037739,140,55,5561037743,212,22,5561037745,213,2.06,5561037737,56,Center,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552097,267,1,1,29,19,8uacz8yrceknwsreon4rb5i8o,0,55.4,64.2,2025-03-06T14:29:38.821Z,2025-03-06T14:29:40Z,5561037763,212,14.5,5561037759,140,68.4,5561037757,56,Center,5561037765,213,0.35,5561037761,141,71.6,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552099,275,8,1,29,20,d65t4cxgbtgc2ztx2n88b8tii,1,26.8,31.8,2025-03-06T14:29:39.815Z,2025-03-06T14:29:39Z,5561037769,56,Back,,,,,,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552103,276,49,1,29,21,d65t4cxgbtgc2ztx2n88b8tii,1,26.8,31.8,2025-03-06T14:29:40.362Z,2025-03-06T14:29:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552125,268,45,1,29,23,8uacz8yrceknwsreon4rb5i8o,0,61.6,65.9,2025-03-06T14:29:42.800Z,2025-03-06T15:41:42Z,5561037879,285,,5561037959,233,277,5561037877,56,Center,,,,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552135,277,3,1,29,23,d65t4cxgbtgc2ztx2n88b8tii,1,38.4,34.1,2025-03-06T14:29:42.800Z,2025-03-06T15:41:41Z,5561037939,286,,5561037949,233,268,5561037937,56,Back,,,,,,,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552147,278,1,1,29,24,d65t4cxgbtgc2ztx2n88b8tii,1,40.5,35.5,2025-03-06T14:29:43.721Z,2025-03-06T14:29:45Z,5561038011,141,31.9,5561038003,56,Center,5561038013,212,25.5,5561038007,140,64.7,5561038015,213,6.19,,,,,,,,,,7o888qpdzcc1wnt4qovjdaiok,Mohammed Rafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552173,279,1,1,29,26,d65t4cxgbtgc2ztx2n88b8tii,0,65.3,31.2,2025-03-06T14:29:45.252Z,2025-03-06T14:29:49Z,5561038151,56,Center,5561038161,212,20,5561038155,140,84.3,5561038159,141,33.9,5561038163,213,0.09,,,,,,,,,,df5mqt7nfb84a3lvylfp08y22,Allan Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyderabad FC,
2784552203,269,52,1,29,34,8uacz8yrceknwsreon4rb5i8o,1,13.9,72.8,2025-03-06T14:29:53.454Z,2025-03-06T14:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784552261,270,1,1,29,37,8uacz8yrceknwsreon4rb5i8o,1,15,54.2,2025-03-06T14:29:55.877Z,2025-03-06T14:30:03Z,5561038685,140,32,5561038683,56,Back,5561038687,141,46.5,5561038681,123,,5561038691,213,6,5561038689,212,18.6,,,,,,,1uvpqxrzxnjfb790p5t1mjztg,Muheet Shabir Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,Goalkeeper
2784552285,271,1,1,29,44,8uacz8yrceknwsreon4rb5i8o,1,32.6,40.9,2025-03-06T14:30:03.325Z,2025-03-06T14:30:06Z,5561038843,212,10.1,5561038839,140,29.4,5561038845,213,1.91,5561038837,56,Back,5561038841,141,54.9,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552321,272,1,1,29,47,8uacz8yrceknwsreon4rb5i8o,1,29.4,54.9,2025-03-06T14:30:06.765Z,2025-03-06T14:30:12Z,5561038995,141,84.8,5561038993,140,31.2,5561038991,56,Back,5561038997,212,20.4,5561038999,213,1.48,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552339,273,1,1,29,53,8uacz8yrceknwsreon4rb5i8o,1,36.9,81.6,2025-03-06T14:30:11.877Z,2025-03-06T14:30:16Z,5561039131,141,61.6,5561039135,213,4.21,5561039127,56,Back,5561039129,140,29.8,5561039133,212,15.5,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
2784552349,274,1,1,29,57,8uacz8yrceknwsreon4rb5i8o,1,32.2,54.9,2025-03-06T14:30:16.509Z,2025-03-06T14:30:20Z,5561039211,56,Back,5561039215,141,13.8,5561039217,212,29.1,5561039213,140,39.8,5561039219,213,4.99,,,,,,,,,,3znwt67r5j8mghoi2wm9urris,Nikhil Prabhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punjab FC,
