id,eventId,typeId,periodId,timeMin,timeSec,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,assist
2772735479,605,1,2,68,55,1,27.9,34,5496401369,141,7.7,5496401373,213,5.27,5496401367,140,38.6,5496401371,212,21.1,5496401365,56,Back,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735485,606,1,2,68,58,1,44.6,3.8,5496401421,140,54.5,5496401423,141,2.3,5496401419,56,Right,5496401427,213,6.19,5496401425,212,10.4,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735489,607,1,2,69,0,1,54.3,2.3,5496401445,213,1.13,5496401443,212,8.1,5496401441,141,13.1,5496401439,140,57.6,5496401437,56,Right,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735497,608,1,2,69,1,1,57.7,13.1,5496401493,140,64.6,5496401491,56,Right,5496401497,212,10.3,5496401495,141,2.3,5496401499,213,5.49,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735499,609,1,2,69,5,0,70.6,2,5496401505,140,77.4,5496401511,213,1.05,5496401507,141,20.2,5496401509,212,14.3,5496401503,56,Right,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735503,664,12,2,69,7,1,26.6,85.9,5496401531,140,34.3,5496401533,141,100,5496401529,56,Back,5496401535,212,13.6,5496401537,213,0.93,5496401543,167,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735563,610,5,2,69,8,1,67.4,-1.5,5496401857,233,665,5496401833,347,,5496401831,56,Right,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735505,665,5,2,69,8,0,32.6,101.5,5496401539,56,Back,5496401541,347,,5496401861,233,610,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735565,611,18,2,69,30,1,0,0,5496401835,42,,5496401837,44,Defender,5496401839,59,14,5496401855,55,612,,,,,,,,,,,,,5ku3ut12bd65rq9qoobyv2jh0,Melroy Assisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735567,612,19,2,69,30,1,0,0,5496401847,59,77,5496401849,44,Forward,5496401851,55,611,5496401845,145,4,5496401841,42,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735577,613,18,2,69,36,1,0,0,5496401915,59,20,5496401913,44,Forward,5496401911,42,,5496401933,55,614,,,,,,,,,,,,,2hsgcgekgsls87pbwwz9a3q39,Petros Giakoumakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735579,614,19,2,69,36,1,0,0,5496401929,55,613,5496401919,42,,5496401927,44,Forward,5496401925,59,29,5496401923,145,9,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735619,615,1,2,69,42,1,84.8,0,5496402119,213,0.32,5496402117,212,11.5,5496402109,107,,5496402113,140,95.2,5496402111,56,Right,5496402115,141,4,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735621,616,50,2,69,48,1,93,4.8,5496402123,56,Right,5496402167,233,666,5496402125,286,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2772735627,666,7,2,69,48,1,7,95.2,5496402149,285,,5496402163,233,616,5496402147,56,Back,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735633,667,1,2,69,50,1,13.4,92,5496402179,213,3.04,5496402177,212,2,5496402173,140,11.5,5496402171,56,Back,5496402175,141,92.3,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735635,668,49,2,69,51,1,11.5,92.3,,,,,,,,,,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735637,669,1,2,69,51,0,11.5,92.3,5496402187,140,20.7,5496402193,213,5.32,5496402191,212,16.8,5496402189,141,72,5496402195,1,,5496402185,56,Back,5496402183,157,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735649,619,49,2,69,52,1,78.1,28.9,,,,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735643,617,13,2,69,53,1,76.2,28.4,5496402233,56,Center,5496402357,231,48.9,5496402229,22,,5496402355,230,98.5,5496402341,73,,5496402353,215,,5496402231,18,,5496402349,102,59.3,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,5496402277,20,,,5496402343,29,5496402345,55,616,5496402351,103,,,,,,,,,,,,,,,,23.6,,
2772735647,618,5,2,69,54,0,101.2,59,5496402617,233,670,5496402251,56,Center,5496402255,346,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735691,670,5,2,69,54,1,-1.2,41,5496402575,56,Back,5496402577,346,,5496402613,233,618,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735711,671,1,2,70,21,1,3.2,42.7,5496402681,212,51.8,5496402683,213,0.09,5496402679,141,49.7,5496402677,140,52.3,5496402685,1,,5496402673,124,,5496402689,74,,5496402675,56,Center,dwb1qzzd5g32lwxam6skmdr6x,Vishal Kaith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735713,672,44,2,70,24,1,54.2,47,5496402697,233,620,5496402693,286,,5496402691,56,Center,,,,,,,,,,,,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735707,620,44,2,70,24,0,45.8,53,5496402703,233,672,5496402667,285,,5496402665,56,Back,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735729,673,1,2,70,25,0,52.3,49.7,5496402827,213,0.42,5496402817,168,,5496402819,56,Center,5496402823,141,64.3,5496402821,140,73.3,5496402825,212,24.2,5496402815,3,,,,,doiw2drickz2eacyeudn3szmy,Deepak Tangri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735733,621,1,2,70,27,1,34.9,40,5496402853,3,,5496402863,213,5.3,5496402861,212,14.2,5496402855,56,Back,5496402857,140,42.4,5496402859,141,22.7,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735739,622,3,2,70,30,0,42.4,22.7,5496402881,56,Back,5496402883,286,,5496402893,211,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735745,674,1,2,70,30,0,55.2,86.6,5496402917,213,5.69,5496402915,212,8.9,5496402909,56,Left,5496402911,140,62.2,5496402913,141,79.3,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735753,675,83,2,70,31,0,41.8,78.7,5496403049,399,1csytueiqmph9zm2p58ww333e,,,,,,,,,,,,,,,,,,,,,,825wa3surm6iii587l4ekx7mx,Subhasish Bose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735747,623,49,2,70,32,1,39.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735755,624,1,2,70,32,1,39.2,22.7,5496402957,213,5.98,5496402955,212,23.5,5496402949,56,Right,5496402951,140,60.6,5496402953,141,12.5,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735759,625,1,2,70,33,1,58,19.9,5496402981,140,46.3,5496402983,141,26.2,5496402987,213,2.81,5496402985,212,13,5496402979,56,Back,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Mahcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735765,626,1,2,70,34,0,46.1,25.9,5496403009,56,Center,5496403011,140,65.3,5496403007,155,,5496403013,141,57.6,5496403015,212,29.5,5496403017,213,0.82,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735771,676,8,2,70,37,1,33.5,46,5496403039,56,Back,,,,,,,,,,,,,,,,,,,,,,cdd3to4e3ac0d61iy3vtp6pzo,Dippendu Biswas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735781,627,83,2,70,37,0,57.3,50.4,5496403189,399,1qthfdkbz92jucy9vpqimltec,,,,,,,,,,,,,,,,,,,,,,2b4zbxnmjo1fd9gntr3zgn4yd,Filip Mrzljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735775,677,49,2,70,39,1,42.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,1qthfdkbz92jucy9vpqimltec,Abhishek Suryavanshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735789,678,1,2,70,39,1,44.6,51,5496403109,141,46.9,5496403111,212,10.4,5496403107,140,54.1,5496403105,56,Center,5496403113,213,6.01,,,,,,,,,,1qthfdkbz92jucy9vpqimltec,Abhishek Suryavanshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735791,679,1,2,70,40,0,63.7,51.9,5496403125,56,Center,5496403127,140,74.9,5496403129,141,51.3,5496403133,213,6.25,5496403131,212,11.8,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735801,628,61,2,70,43,1,29.5,42.4,5496403175,56,Back,,,,,,,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735807,629,49,2,70,44,1,37.6,47,,,,,,,,,,,,,,,,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735831,630,1,2,70,47,1,38,35.6,5496403273,56,Back,5496403281,213,2.84,5496403275,140,10.3,5496403277,141,48.8,5496403279,212,30.4,,,,,,,,,,99p8q4t09iq7scfgt0bkrmlpm,Ashish Pradhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735841,631,1,2,70,54,0,13.9,43.4,5496403335,1,,5496403329,141,12.8,5496403325,56,Right,5496403327,140,57.7,5496403333,213,5.86,5496403331,212,50.5,5496403323,157,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735853,680,44,2,70,57,1,38,88.6,5496403363,233,632,5496403359,285,,5496403357,56,Back,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735847,632,44,2,70,57,0,62,11.4,5496403349,56,Right,5496403379,233,680,5496403351,286,,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735861,681,1,2,70,59,0,31,90.8,5496403407,213,0.16,5496403397,3,,5496403399,56,Left,5496403405,212,27.5,5496403401,140,56.9,5496403403,141,97.1,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735865,633,1,2,71,1,1,40.2,1.4,5496403439,213,3.09,5496403437,212,8.7,5496403431,56,Back,5496403433,140,31.9,5496403435,141,2,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735867,634,1,2,71,3,0,31.7,2,5496403451,213,0,5496403445,140,34.6,5496403443,56,Back,5496403449,212,3,5496403479,233,682,5496403447,141,2,5496403477,236,,5496403483,286,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735871,682,74,2,71,3,1,65.5,96.6,5496403485,233,634,5496403475,285,,5496403473,56,Left,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735903,635,5,2,71,6,1,36.9,-1.4,5496403651,347,,5496403653,233,683,5496403649,56,Back,,,,,,,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735877,683,5,2,71,6,0,63.1,101.4,5496403517,56,Left,5496403519,347,,5496403657,233,635,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735907,636,1,2,71,14,1,44.9,0,5496403669,107,,5496403677,212,18.6,5496403679,213,2.42,5496403673,140,31.6,5496403671,56,Back,5496403675,141,17.2,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735917,637,1,2,71,16,1,34.4,20.8,5496403739,140,26.8,5496403737,56,Back,5496403745,213,1.86,5496403741,141,59.9,5496403743,212,27.8,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735925,638,1,2,71,19,1,27,58.7,5496403797,213,4.98,5496403795,212,24.6,5496403789,56,Back,5496403791,140,33.3,5496403793,141,23.8,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735935,639,1,2,71,23,1,30.9,24.5,5496403869,213,2.53,5496403867,212,23.7,5496403865,141,44.5,5496403861,56,Back,5496403863,140,12.4,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735945,640,1,2,71,27,1,12.6,45.2,5496403901,213,1.02,5496403893,56,Back,5496403899,212,25.9,5496403897,141,77.6,5496403895,140,25.5,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735949,641,1,2,71,30,0,28.1,78.5,5496403917,140,28.7,5496403919,141,78,5496404043,286,,5496403923,213,5.79,5496403921,212,0.7,5496403915,56,Back,5496404037,236,,5496404039,233,684,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735961,684,74,2,71,30,1,68.1,13.5,5496403969,56,Right,5496403971,285,,5496404045,233,641,,,,,,,,,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736033,686,49,2,71,32,1,62.3,15.9,,,,,,,,,,,,,,,,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736039,687,1,2,71,33,1,62.5,15.3,5496404483,213,6.16,5496404481,212,12.1,5496404477,140,73.9,5496404475,56,Right,5496404479,141,13.2,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735965,685,4,2,71,34,1,69,16.6,5496403981,13,,5496403983,56,Right,5496404003,233,642,5496403987,265,,5496403985,152,,5496403989,286,,,,,,,,31v9w4cyk1fxlig452kuc65ed,Jamie Maclaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772735957,642,4,2,71,34,0,31,83.4,5496403953,285,,5496403951,265,,5496403945,13,,5496403949,152,,5496403947,56,Back,5496404009,233,685,5496404371,55,643,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736025,643,17,2,71,52,1,0,0,5496404361,55,642,5496404355,31,,5496404357,392,,5496404359,13,243,,,,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736201,696,1,2,72,8,1,67.7,12.2,5496405589,5,,5496405591,152,,5496405411,141,25,5496405407,56,Center,5496405413,212,9.3,5496405409,140,70.7,5496405415,213,1.22,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736047,688,1,2,72,10,0,70.3,27,5496404523,56,Center,5496404531,213,6.18,5496404527,141,25.5,5496404525,140,80.1,5496404529,212,10.3,,,,,,,,,,1cclqc2tw3zav2if1cqij7ofe,Manvir Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736049,644,8,2,72,11,1,25.4,80,5496404537,56,Back,,,,,,,,,,,,,,,,,,,,,,8js8a2yz6jly94vf0ilyg76s4,Tekcham Abhishek Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736055,645,83,2,72,12,0,14.6,83.9,5496404613,399,4sqnd13g7n9e4orv6hcp27fxm,,,,,,,,,,,,,,,,,,,,,,fekzw1l7xz97js7ns7ag2mfo,Muhammad Suhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736061,689,1,2,72,14,1,90.7,11.4,5496404593,141,17.6,5496404591,140,75.2,5496404589,56,Right,5496404597,213,2.89,5496404595,212,16.8,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736069,646,83,2,72,17,0,10.5,80.4,5496404665,399,1rsxl4rnswqez6c6rwp7768r9,,,,,,,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736071,690,1,2,72,19,1,77.9,17.7,5496409119,154,,5496404653,56,Center,5496409117,210,13,5496404661,213,2.16,5496404655,140,69.6,5496404659,212,15.6,5496404657,141,36.7,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2772736079,691,13,2,72,21,1,71.6,38.7,5496406655,230,99.5,5496406657,231,50.4,5496404699,18,,5496409135,154,,5496406651,103,72.2,5496406605,24,,5496404701,56,Center,5496409133,29,,1qthfdkbz92jucy9vpqimltec,Abhishek Suryavanshi,5496409137,55,690,,5496406647,74,5496406607,20,,5496406649,102,,,,,,,,,,,,,,,,45,,
2772736095,647,5,2,72,21,1,-0.6,53.3,5496404817,56,Back,5496404819,346,,5496404837,233,692,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736083,692,5,2,72,21,0,100.6,46.7,5496404841,233,647,5496404731,56,Center,5496404733,346,,,,,,,,,,,,,,,,,1qthfdkbz92jucy9vpqimltec,Abhishek Suryavanshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736101,648,1,2,72,33,1,4,49.3,5496404849,56,Back,5496404847,124,,5496404857,213,5.32,5496404893,189,,5496404853,141,23.8,5496404861,237,,5496404851,140,15.5,5496404855,212,21.1,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736107,649,1,2,72,35,1,15.5,23.8,5496404907,212,26.8,5496404909,213,5.78,5496404905,141,4.7,5496404901,56,Back,5496404903,140,37.8,,,,,,,,,,5hi3s09qsxkuv8l5nw8d8qqj9,Ivan Novoselec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736123,650,1,2,72,36,1,34.2,4.6,5496404971,212,11.5,5496404967,140,44.6,5496404965,56,Back,5496404973,213,0.31,5496404969,141,9.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736129,651,1,2,72,38,1,44.7,9.8,5496405003,56,Right,5496405007,141,9.8,5496405011,213,0,5496405005,140,63.3,5496405009,212,19.5,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736131,652,1,2,72,44,1,74.8,6.2,5496405019,140,83.7,5496405017,56,Right,5496405025,213,5.98,5496405021,141,1.9,5496405023,212,9.8,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Mahcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736139,653,1,2,72,46,1,83.7,1.9,5496405091,212,10.3,5496405087,140,74,5496405093,213,3,5496405085,56,Right,5496405089,141,4,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736141,654,1,2,72,50,0,90.8,4.7,5496405099,140,91.3,5496405097,56,Right,5496405123,286,,5496405117,236,,5496405101,141,9.5,5496405103,212,3.3,5496405119,233,693,5496405105,213,1.41,2n6c8ciuley3hz0fnt6gn4zpx,Luka Mahcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736145,693,74,2,72,50,1,11.7,91.8,5496405113,56,Back,5496405125,233,654,5496405115,285,,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736169,655,5,2,72,52,1,89.5,-1.4,5496405213,56,Right,5496405215,347,,5496405217,233,694,,,,,,,,,,,,,,,,2n6c8ciuley3hz0fnt6gn4zpx,Luka Mahcen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736147,694,5,2,72,52,0,10.5,101.4,5496405221,233,655,5496405129,56,Back,5496405131,347,,,,,,,,,,,,,,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736171,656,1,2,72,59,1,89.5,0,5496405245,213,0.59,5496405231,107,,5496405233,56,Right,5496405241,212,8.7,5496405235,140,96.4,5496405237,141,6.1,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736175,657,1,2,73,0,0,96.4,6.1,5496405297,213,3.91,5496405319,156,,5496405295,212,7.3,5496405293,141,0,5496405291,140,91.4,5496405289,56,Right,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736177,658,5,2,73,1,0,90.2,-1.6,5496405301,56,Right,5496405303,347,,5496405387,233,695,,,,,,,,,,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736193,695,5,2,73,1,1,9.8,101.6,5496405363,56,Back,5496405383,233,658,5496405365,347,,,,,,,,,,,,,,,,,4sqnd13g7n9e4orv6hcp27fxm,Liston Colaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736207,697,1,2,73,16,1,15.8,100,5496405455,141,90.2,5496409075,107,,5496405451,56,Back,5496405453,140,36.4,5496405457,212,23.1,5496409077,1,,5496405459,213,5.93,,,,5u8pjzdgzsnrait021jvk3sdm,Ashique Kuruniyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736211,698,50,2,73,17,1,34.3,90.6,5496405469,286,,5496405483,233,659,5496405467,56,Back,,,,,,,,,,,,,,,,1rsxl4rnswqez6c6rwp7768r9,Greg Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736209,659,7,2,73,17,1,65.7,9.4,5496405465,285,,5496405475,233,698,5496405463,56,Right,,,,,,,,,,,,,,,,1csytueiqmph9zm2p58ww333e,Ricky Shabong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736213,660,1,2,73,18,1,71.2,4.1,5496405493,140,62.7,5496405491,56,Right,5496405489,3,,5496405495,141,8.2,5496405497,212,9.4,5496405499,213,2.84,,,,,,,9w7vzklkn51n608f2md2ds3kk,Nihal Sudeesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736215,661,49,2,73,19,1,63.4,9.1,,,,,,,,,,,,,,,,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736221,662,1,2,73,20,1,61.5,12.2,5496405529,141,35.9,5496405527,140,43.6,5496405525,56,Back,5496405533,213,2.43,5496405531,212,24.8,,,,,,,,,,1i4qgopfzsr2xyfs93kjtcvai,Khaiminthang Lhungdim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736227,663,1,2,73,24,1,38.1,51.3,5496405557,212,19.8,5496405559,213,3.69,5496405555,141,36.1,5496405551,56,Back,5496405553,140,22,,,,,,,,,,ciydd242v6efvzsqd2hxqvwus,Pramveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772736235,664,1,2,73,27,1,22,35.9,5496405601,212,22.9,5496405603,213,5.24,5496405599,141,6.8,5496405597,140,33,5496405595,56,Back,,,,,,,,,,eu9kw6jcgneygerxqlfj00r11,Ravi Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
